Species	IntronPos	MrnaAcc	Length	GCContent	GCSkew	NContent	Context
Dmel	NT_037436.4_8571085-8571145+	gnl|FlyBase|CG6831-RB	61	0.230	0.000	0.000	cds
Dmel	NT_037436.4_8571662-8572017+	gnl|FlyBase|CG6831-RB	356	0.337	-0.183	0.000	cds
Dmel	NT_037436.4_8572678-8572897+	gnl|FlyBase|CG6831-RB	220	0.341	-0.067	0.000	cds
Dmel	NT_037436.4_8573473-8573530+	gnl|FlyBase|CG6831-RB	58	0.414	-0.250	0.000	cds
Dmel	NT_037436.4_8575497-8575598-	gnl|FlyBase|CG6638-RA	102	0.304	-0.097	0.000	cds
Dmel	NT_037436.4_8575725-8575780-	gnl|FlyBase|CG6638-RA	56	0.232	0.231	0.000	cds
Dmel	NT_037436.4_8579035-8579473+	gnl|FlyBase|CG43078-RH	439	0.362	0.107	0.000	5putr
Dmel	NT_037436.4_8579625-8581762+	gnl|FlyBase|CG43078-RH	2138	0.405	-0.037	0.000	cds
Dmel	NT_037436.4_8581856-8585970+	gnl|FlyBase|CG43078-RH	4115	0.394	0.010	0.000	cds
Dmel	NT_037436.4_8586957-8587343+	gnl|FlyBase|CG43078-RH	387	0.284	0.091	0.000	cds
Dmel	NT_037436.4_8588819-8593466+	gnl|FlyBase|CG43078-RH	4648	0.505	-0.069	0.000	cds
Dmel	NT_037436.4_8595442-8595552+	gnl|FlyBase|CG43078-RH	111	0.324	0.111	0.000	cds
Dmel	NT_037436.4_8595795-8595860+	gnl|FlyBase|CG43078-RH	66	0.515	-0.176	0.000	cds
Dmel	NT_037436.4_8596104-8596411+	gnl|FlyBase|CG43078-RH	308	0.406	-0.232	0.000	cds
Dmel	NT_037436.4_8599767-8599830-	gnl|FlyBase|CG5994-RA	64	0.344	-0.273	0.000	cds
Dmel	NT_037436.4_8599998-8600086-	gnl|FlyBase|CG5994-RA	89	0.337	0.067	0.000	cds
Dmel	NT_037436.4_8600605-8600662-	gnl|FlyBase|CG5994-RA	58	0.328	0.053	0.000	cds
Dmel	NT_037436.4_8601038-8601313+	gnl|FlyBase|CG6253-RA	276	0.457	0.079	0.000	cds
Dmel	NT_037436.4_8601416-8601647+	gnl|FlyBase|CG6253-RA	232	0.401	-0.075	0.000	cds
Dmel	NT_037436.4_8601843-8602102+	gnl|FlyBase|CG6253-RA	260	0.373	0.093	0.000	cds
Dmel	NT_037436.4_8602854-8602914-	gnl|FlyBase|CG5989-RA	61	0.377	-0.217	0.000	cds
Dmel	NT_037436.4_8603204-8603264-	gnl|FlyBase|CG5989-RA	61	0.377	-0.130	0.000	cds
Dmel	NT_037436.4_8603856-8603905-	gnl|FlyBase|CG5989-RA	50	0.380	-0.158	0.000	cds
Dmel	NT_037436.4_8604915-8609733+	gnl|FlyBase|CG6282-RD	4819	0.419	0.009	0.000	5putr
Dmel	NT_037436.4_8610357-8613657+	gnl|FlyBase|CG6282-RD	3301	0.398	-0.006	0.000	cds
Dmel	NT_037436.4_8613820-8614601+	gnl|FlyBase|CG6282-RD	782	0.467	0.123	0.000	cds
Dmel	NT_037436.4_8614810-8614867+	gnl|FlyBase|CG6282-RD	58	0.241	0.286	0.000	cds
Dmel	NT_037436.4_8615064-8615218+	gnl|FlyBase|CG6282-RD	155	0.258	0.050	0.000	cds
Dmel	NT_037436.4_8618499-8618555+	gnl|FlyBase|CG6372-RA	57	0.474	-0.185	0.000	cds
Dmel	NT_037436.4_8619021-8619082+	gnl|FlyBase|CG6372-RA	62	0.323	-0.100	0.000	cds
Dmel	NT_037436.4_8621197-8621251+	gnl|FlyBase|CG32351-RA	55	0.400	0.091	0.000	cds
Dmel	NT_037436.4_8621717-8621772+	gnl|FlyBase|CG32351-RA	56	0.268	0.600	0.000	cds
Dmel	NT_037436.4_8622359-8622410-	gnl|FlyBase|CG5978-RA	52	0.269	0.286	0.000	cds
Dmel	NT_037436.4_8622935-8623076-	gnl|FlyBase|CG5978-RA	142	0.408	0.103	0.000	cds
Dmel	NT_037436.4_8623550-8623607-	gnl|FlyBase|CG5978-RA	58	0.379	0.182	0.000	cds
Dmel	NT_037436.4_8623688-8623754-	gnl|FlyBase|CG5978-RA	67	0.358	-0.333	0.000	cds
Dmel	NT_037436.4_8624684-8626960+	gnl|FlyBase|CG6416-RE	2277	0.429	-0.019	0.000	cds
Dmel	NT_037436.4_8627110-8627426+	gnl|FlyBase|CG6416-RE	317	0.319	0.030	0.000	cds
Dmel	NT_037436.4_8627731-8634582+	gnl|FlyBase|CG6416-RE	6852	0.435	0.011	0.000	cds
Dmel	NT_037436.4_8634784-8635001+	gnl|FlyBase|CG6416-RE	218	0.303	0.030	0.000	cds
Dmel	NT_037436.4_8635082-8635680+	gnl|FlyBase|CG6416-RE	599	0.366	-0.151	0.000	cds
Dmel	NT_037436.4_8635753-8637438+	gnl|FlyBase|CG6416-RE	1686	0.381	-0.234	0.000	cds
Dmel	NT_037436.4_8637599-8638156+	gnl|FlyBase|CG6416-RE	558	0.396	-0.149	0.000	cds
Dmel	NT_037436.4_8638196-8638266+	gnl|FlyBase|CG6416-RE	71	0.380	0.407	0.000	cds
Dmel	NT_037436.4_8632302-8632379-	gnl|FlyBase|CG5971-RA	78	0.244	0.053	0.000	cds
Dmel	NT_037436.4_8640845-8640913+	gnl|FlyBase|CG32029-RA	69	0.348	0.000	0.000	cds
Dmel	NT_037436.4_8641082-8643054+	gnl|FlyBase|CG32029-RA	1973	0.416	-0.040	0.000	cds
Dmel	NT_037436.4_8645085-8645167-	gnl|FlyBase|CG13305-RB	83	0.422	-0.143	0.000	cds
Dmel	NT_037436.4_8645289-8645748-	gnl|FlyBase|CG13305-RB	460	0.270	0.145	0.000	cds
Dmel	NT_037436.4_8647255-8649528+	gnl|FlyBase|CG6486-RA	2274	0.482	0.001	0.000	5putr
Dmel	NT_037436.4_8649639-8649706+	gnl|FlyBase|CG6486-RA	68	0.309	-0.333	0.000	cds
Dmel	NT_037436.4_8650460-8650541+	gnl|FlyBase|CG6486-RA	82	0.341	0.071	0.000	cds
Dmel	NT_037436.4_8647646-8647707-	gnl|FlyBase|CG5962-RA	62	0.323	0.300	0.000	cds
Dmel	NT_037436.4_8647903-8647969-	gnl|FlyBase|CG5962-RA	67	0.328	0.636	0.000	cds
Dmel	NT_037436.4_8676349-8677371+	gnl|FlyBase|CG6494-RA	1023	0.475	-0.160	0.000	cds
Dmel	NT_037436.4_8677468-8677604+	gnl|FlyBase|CG6494-RA	137	0.197	-0.333	0.000	cds
Dmel	NT_037436.4_8719589-8719645-	gnl|FlyBase|CG33162-RA	57	0.368	0.143	0.000	cds
Dmel	NT_037436.4_8719953-8720037-	gnl|FlyBase|CG33162-RA	85	0.518	-0.136	0.000	cds
Dmel	NT_037436.4_8720906-8720960-	gnl|FlyBase|CG32022-RA	55	0.509	-0.143	0.000	cds
Dmel	NT_037436.4_8721610-8721660+	gnl|FlyBase|CG6511-RA	51	0.314	0.250	0.000	cds
Dmel	NT_037436.4_8724134-8724191+	gnl|FlyBase|CG6511-RA	58	0.293	0.059	0.000	cds
Dmel	NT_037436.4_8724442-8724491+	gnl|FlyBase|CG6511-RA	50	0.240	0.000	0.000	cds
Dmel	NT_037436.4_8724804-8724866+	gnl|FlyBase|CG6511-RA	63	0.365	0.217	0.000	cds
Dmel	NT_037436.4_8725061-8725125+	gnl|FlyBase|CG6511-RA	65	0.354	0.217	0.000	cds
Dmel	NT_037436.4_8725681-8725742-	gnl|FlyBase|CG43965-RA	62	0.387	0.333	0.000	cds
Dmel	NT_037436.4_8726850-8727023+	gnl|FlyBase|CG6517-RA	174	0.282	-0.265	0.000	cds
Dmel	NT_037436.4_8728539-8728609+	gnl|FlyBase|CG6519-RA	71	0.535	-0.053	0.000	cds
Dmel	NT_037436.4_8729923-8730011+	gnl|FlyBase|CG6524-RA	89	0.461	-0.220	0.000	cds
Dmel	NT_037436.4_8732322-8732455+	gnl|FlyBase|CG6533-RA	134	0.388	-0.192	0.000	cds
Dmel	NT_037436.4_8734131-8734239-	gnl|FlyBase|CG5939-RA	109	0.404	-0.045	0.000	cds
Dmel	NT_037436.4_8734856-8739169-	gnl|FlyBase|CG5939-RA	4314	0.424	-0.028	0.000	cds
Dmel	NT_037436.4_8739283-8739366-	gnl|FlyBase|CG5939-RA	84	0.167	-0.143	0.000	cds
Dmel	NT_037436.4_8739495-8739579-	gnl|FlyBase|CG5939-RA	85	0.247	-0.143	0.000	cds
Dmel	NT_037436.4_8740452-8742105-	gnl|FlyBase|CG5939-RA	1654	0.424	-0.170	0.000	cds
Dmel	NT_037436.4_8742273-8742336-	gnl|FlyBase|CG5939-RA	64	0.422	-0.185	0.000	cds
Dmel	NT_037436.4_8742424-8744274-	gnl|FlyBase|CG5939-RA	1851	0.381	0.017	0.000	cds
Dmel	NT_037436.4_8744332-8744962-	gnl|FlyBase|CG5939-RA	631	0.363	0.013	0.000	cds
Dmel	NT_037436.4_8749580-8749636-	gnl|FlyBase|CG13306-RA	57	0.298	0.412	0.000	5putr
Dmel	NT_037436.4_8754496-8759329+	gnl|FlyBase|CG42610-RI	4834	0.401	-0.003	0.000	cds
Dmel	NT_037436.4_8759381-8759439+	gnl|FlyBase|CG42610-RI	59	0.288	-0.412	0.000	cds
Dmel	NT_037436.4_8762886-8763049+	gnl|FlyBase|CG42610-RI	164	0.354	0.276	0.000	cds
Dmel	NT_037436.4_8763126-8782547+	gnl|FlyBase|CG42610-RI	19422	0.400	-0.023	0.000	cds
Dmel	NT_037436.4_8782658-8784998+	gnl|FlyBase|CG42610-RI	2341	0.449	-0.008	0.000	cds
Dmel	NT_037436.4_8785058-8785120+	gnl|FlyBase|CG42610-RI	63	0.444	-0.143	0.000	cds
Dmel	NT_037436.4_8785306-8785375+	gnl|FlyBase|CG42610-RI	70	0.500	0.143	0.000	cds
Dmel	NT_037436.4_8785600-8785693+	gnl|FlyBase|CG42610-RI	94	0.383	0.000	0.000	cds
Dmel	NT_037436.4_8785916-8785971+	gnl|FlyBase|CG42610-RI	56	0.143	0.000	0.000	cds
Dmel	NT_037436.4_8786232-8786299+	gnl|FlyBase|CG42610-RI	68	0.412	-0.214	0.000	cds
Dmel	NT_037436.4_8786438-8786621+	gnl|FlyBase|CG42610-RI	184	0.408	-0.307	0.000	cds
Dmel	NT_037436.4_8787345-8787518+	gnl|FlyBase|CG42610-RI	174	0.454	-0.139	0.000	cds
Dmel	NT_037436.4_8787721-8788938+	gnl|FlyBase|CG42610-RI	1218	0.417	0.008	0.000	cds
Dmel	NT_037436.4_8789306-8789370+	gnl|FlyBase|CG42610-RI	65	0.277	0.000	0.000	cds
Dmel	NT_037436.4_8789518-8790169+	gnl|FlyBase|CG42610-RI	652	0.360	-0.209	0.000	cds
Dmel	NT_037436.4_8790509-8790584+	gnl|FlyBase|CG42610-RI	76	0.276	-0.143	0.000	cds
Dmel	NT_037436.4_8791301-8796999+	gnl|FlyBase|CG42610-RI	5699	0.377	-0.394	0.000	cds
Dmel	NT_037436.4_8797227-8798120+	gnl|FlyBase|CG42610-RI	894	0.356	-0.195	0.000	cds
Dmel	NT_037436.4_8798963-8799045-	gnl|FlyBase|CG13310-RA	83	0.289	-0.333	0.000	cds
Dmel	NT_037436.4_8799568-8799770-	gnl|FlyBase|CG13310-RA	203	0.340	-0.043	0.000	cds
Dmel	NT_037436.4_8800035-8800088-	gnl|FlyBase|CG13310-RA	54	0.444	-0.250	0.000	cds
Dmel	NT_037436.4_8800242-8800324-	gnl|FlyBase|CG13310-RA	83	0.373	0.161	0.000	cds
Dmel	NT_037436.4_8802042-8802098-	gnl|FlyBase|CG13311-RA	57	0.193	0.455	0.000	cds
Dmel	NT_037436.4_8802590-8802639+	gnl|FlyBase|CG34426-RA	50	0.300	-0.067	0.000	cds
Dmel	NT_037436.4_8803271-8803335+	gnl|FlyBase|CG34426-RA	65	0.231	-0.333	0.000	cds
Dmel	NT_037436.4_8804093-8804148-	gnl|FlyBase|CG32023-RA	56	0.286	0.000	0.000	cds
Dmel	NT_037436.4_8804821-8804878+	gnl|FlyBase|CG34427-RB	58	0.328	0.368	0.000	cds
Dmel	NT_037436.4_8804985-8805044+	gnl|FlyBase|CG34427-RB	60	0.233	0.571	0.000	cds
Dmel	NT_037436.4_8805580-8805645+	gnl|FlyBase|CG34427-RB	66	0.318	-0.333	0.000	cds
Dmel	NT_037436.4_8806416-8806757-	gnl|FlyBase|CG13312-RA	342	0.354	0.140	0.000	cds
Dmel	NT_037436.4_8808128-8808191+	gnl|FlyBase|CG32024-RA	64	0.234	0.333	0.000	cds
Dmel	NT_037436.4_8809089-8809150+	gnl|FlyBase|CG13308-RB	62	0.226	0.000	0.000	cds
Dmel	NT_037436.4_8810935-8811005+	gnl|FlyBase|CG13309-RA	71	0.324	-0.130	0.000	cds
Dmel	NT_037436.4_8828504-8877157+	gnl|FlyBase|CG4974-RA	48654	0.416	-0.026	0.000	cds
Dmel	NT_037436.4_8877302-8886274+	gnl|FlyBase|CG4974-RA	8973	0.419	-0.031	0.000	cds
Dmel	NT_037436.4_8886399-8886496+	gnl|FlyBase|CG4974-RA	98	0.276	0.037	0.000	cds
Dmel	NT_037436.4_8886971-8887096+	gnl|FlyBase|CG4974-RA	126	0.286	0.111	0.000	cds
Dmel	NT_037436.4_8887287-8887958+	gnl|FlyBase|CG4974-RA	672	0.415	0.047	0.000	cds
Dmel	NT_037436.4_8888135-8888651+	gnl|FlyBase|CG4974-RA	517	0.368	-0.011	0.000	cds
Dmel	NT_037436.4_8888860-8888923+	gnl|FlyBase|CG4974-RA	64	0.438	-0.143	0.000	cds
Dmel	NT_037436.4_8889063-8889163+	gnl|FlyBase|CG4974-RA	101	0.307	-0.355	0.000	cds
Dmel	NT_037436.4_8888375-8888447-	gnl|FlyBase|CG43169-RA	73	0.178	0.231	0.000	cds
Dmel	NT_037436.4_8891780-8891843+	gnl|FlyBase|CG4978-RA	64	0.344	0.182	0.000	cds
Dmel	NT_037436.4_8892214-8892284+	gnl|FlyBase|CG4978-RA	71	0.352	-0.200	0.000	cds
Dmel	NT_037436.4_8892787-8892853+	gnl|FlyBase|CG4978-RA	67	0.269	0.000	0.000	cds
Dmel	NT_037436.4_8893912-8893973+	gnl|FlyBase|CG4978-RA	62	0.306	0.158	0.000	cds
Dmel	NT_037436.4_8894984-8895046-	gnl|FlyBase|CG5751-RG	63	0.413	0.000	0.000	cds
Dmel	NT_037436.4_8895320-8895377-	gnl|FlyBase|CG5751-RG	58	0.241	-0.143	0.000	cds
Dmel	NT_037436.4_8895541-8895594-	gnl|FlyBase|CG5751-RG	54	0.352	0.158	0.000	cds
Dmel	NT_037436.4_8896073-8896126-	gnl|FlyBase|CG5751-RG	54	0.389	-0.143	0.000	cds
Dmel	NT_037436.4_8896348-8896851-	gnl|FlyBase|CG5751-RG	504	0.458	-0.082	0.000	cds
Dmel	NT_037436.4_8896963-8897060-	gnl|FlyBase|CG5751-RG	98	0.469	-0.217	0.000	cds
Dmel	NT_037436.4_8897376-8897441-	gnl|FlyBase|CG5751-RG	66	0.379	0.040	0.000	cds
Dmel	NT_037436.4_8898023-8898082-	gnl|FlyBase|CG5751-RG	60	0.333	-0.200	0.000	cds
Dmel	NT_037436.4_8898312-8898731-	gnl|FlyBase|CG5751-RG	420	0.421	0.073	0.000	cds
Dmel	NT_037436.4_8898921-8899760-	gnl|FlyBase|CG5751-RG	840	0.373	-0.042	0.000	cds
Dmel	NT_037436.4_8899869-8900237-	gnl|FlyBase|CG5751-RG	369	0.325	0.033	0.000	cds
Dmel	NT_037436.4_8900434-8900505-	gnl|FlyBase|CG5751-RG	72	0.417	-0.067	0.000	cds
Dmel	NT_037436.4_8900597-8900651-	gnl|FlyBase|CG5751-RG	55	0.436	0.000	0.000	cds
Dmel	NT_037436.4_8900809-8902948-	gnl|FlyBase|CG5751-RG	2140	0.381	-0.047	0.000	cds
Dmel	NT_037436.4_8903105-8903545-	gnl|FlyBase|CG5751-RG	441	0.311	-0.066	0.000	cds
Dmel	NT_037436.4_8903757-8904686-	gnl|FlyBase|CG5751-RG	930	0.415	-0.052	0.000	5putr
Dmel	NT_037436.4_8906195-8906258-	gnl|FlyBase|CG5747-RF	64	0.344	-0.182	0.000	cds
Dmel	NT_037436.4_8906360-8906417-	gnl|FlyBase|CG5747-RF	58	0.448	0.308	0.000	cds
Dmel	NT_037436.4_8906709-8906818-	gnl|FlyBase|CG5747-RF	110	0.391	-0.070	0.000	cds
Dmel	NT_037436.4_8906940-8907064-	gnl|FlyBase|CG5747-RF	125	0.560	0.343	0.000	cds
Dmel	NT_037436.4_8907247-8907523-	gnl|FlyBase|CG5747-RF	277	0.292	-0.062	0.000	cds
Dmel	NT_037436.4_8907661-8907721-	gnl|FlyBase|CG5747-RF	61	0.295	-0.111	0.000	cds
Dmel	NT_037436.4_8908935-8908987-	gnl|FlyBase|CG5747-RF	53	0.415	-0.091	0.000	cds
Dmel	NT_037436.4_8909160-8909212-	gnl|FlyBase|CG5747-RF	53	0.321	0.059	0.000	cds
Dmel	NT_037436.4_8910472-8910523-	gnl|FlyBase|CG5747-RF	52	0.365	-0.158	0.000	cds
Dmel	NT_037436.4_8910973-8911021-	gnl|FlyBase|CG5747-RF	49	0.408	0.400	0.000	cds
Dmel	NT_037436.4_8911200-8911264-	gnl|FlyBase|CG5747-RF	65	0.400	-0.154	0.000	cds
Dmel	NT_037436.4_8911389-8911446-	gnl|FlyBase|CG5747-RF	58	0.345	0.000	0.000	cds
Dmel	NT_037436.4_8911806-8911877-	gnl|FlyBase|CG5747-RF	72	0.306	0.182	0.000	cds
Dmel	NT_037436.4_8912746-8912968+	gnl|FlyBase|CG4999-RA	223	0.386	-0.140	0.000	5putr
Dmel	NT_037436.4_8913053-8926073+	gnl|FlyBase|CG4999-RA	13021	0.388	0.012	0.000	5putr
Dmel	NT_037436.4_8926193-8926695+	gnl|FlyBase|CG4999-RA	503	0.398	-0.070	0.000	cds
Dmel	NT_037436.4_8926795-8928015+	gnl|FlyBase|CG4999-RA	1221	0.376	-0.037	0.000	cds
Dmel	NT_037436.4_8928145-8930379+	gnl|FlyBase|CG4999-RA	2235	0.417	0.020	0.000	cds
Dmel	NT_037436.4_8930740-8930799+	gnl|FlyBase|CG4999-RA	60	0.300	0.222	0.000	cds
Dmel	NT_037436.4_8933490-8933565-	gnl|FlyBase|CG43783-RG	76	0.303	-0.130	0.000	cds
Dmel	NT_037436.4_8934141-8934230-	gnl|FlyBase|CG43783-RG	90	0.233	0.333	0.000	cds
Dmel	NT_037436.4_8934312-8934404-	gnl|FlyBase|CG43783-RG	93	0.280	0.231	0.000	cds
Dmel	NT_037436.4_8934597-8934665-	gnl|FlyBase|CG43783-RG	69	0.319	0.182	0.000	cds
Dmel	NT_037436.4_8934939-8934995-	gnl|FlyBase|CG43783-RG	57	0.158	0.111	0.000	cds
Dmel	NT_037436.4_8935204-8935264-	gnl|FlyBase|CG43783-RG	61	0.361	0.091	0.000	cds
Dmel	NT_037436.4_8936771-8947827-	gnl|FlyBase|CG43783-RG	11057	0.373	-0.064	0.000	cds
Dmel	NT_037436.4_8947890-8948882-	gnl|FlyBase|CG43783-RG	993	0.403	-0.010	0.000	cds
Dmel	NT_037436.4_8949281-8949656-	gnl|FlyBase|CG43783-RG	376	0.335	-0.111	0.000	cds
Dmel	NT_037436.4_8949760-8953932-	gnl|FlyBase|CG43783-RG	4173	0.394	0.033	0.000	5putr
Dmel	NT_037436.4_8956880-8956935+	gnl|FlyBase|CG5012-RA	56	0.304	0.294	0.000	5putr
Dmel	NT_037436.4_8959191-8959797+	gnl|FlyBase|CG13313-RA	607	0.364	-0.032	0.000	cds
Dmel	NT_037436.4_8959957-8960020+	gnl|FlyBase|CG13313-RA	64	0.328	0.048	0.000	cds
Dmel	NT_037436.4_8961457-8961516-	gnl|FlyBase|CG5660-RA	60	0.267	0.375	0.000	cds
Dmel	NT_037436.4_8962147-8962205-	gnl|FlyBase|CG5660-RA	59	0.390	0.043	0.000	cds
Dmel	NT_037436.4_8962656-8962710-	gnl|FlyBase|CG5660-RA	55	0.327	0.000	0.000	cds
Dmel	NT_037436.4_8964465-8964532-	gnl|FlyBase|CG5660-RA	68	0.441	-0.333	0.000	cds
Dmel	NT_037436.4_8966993-8967127+	gnl|FlyBase|CG5021-RC	135	0.444	-0.167	0.000	cds
Dmel	NT_037436.4_8967211-8967281+	gnl|FlyBase|CG5021-RC	71	0.451	-0.375	0.000	cds
Dmel	NT_037436.4_8967517-8967565+	gnl|FlyBase|CG5021-RC	49	0.449	0.091	0.000	cds
Dmel	NT_037436.4_8969074-8969176+	gnl|FlyBase|CG5026-RA	103	0.485	-0.080	0.000	cds
Dmel	NT_037436.4_8969428-8969497+	gnl|FlyBase|CG5026-RA	70	0.443	-0.355	0.000	cds
Dmel	NT_037436.4_8969886-8969947+	gnl|FlyBase|CG5026-RA	62	0.242	-0.200	0.000	cds
Dmel	NT_037436.4_8970424-8970482+	gnl|FlyBase|CG5026-RA	59	0.356	-0.143	0.000	cds
Dmel	NT_037436.4_8970896-8970948+	gnl|FlyBase|CG5026-RA	53	0.245	-0.077	0.000	cds
Dmel	NT_037436.4_8971047-8971102+	gnl|FlyBase|CG5026-RA	56	0.375	0.143	0.000	cds
Dmel	NT_037436.4_8972628-8972684-	gnl|FlyBase|CG5651-RA	57	0.298	0.059	0.000	cds
Dmel	NT_037436.4_8973402-8973460-	gnl|FlyBase|CG5651-RA	59	0.322	0.474	0.000	cds
Dmel	NT_037436.4_8974072-8974133-	gnl|FlyBase|CG5651-RA	62	0.516	-0.188	0.000	cds
Dmel	NT_037436.4_8974348-8974656-	gnl|FlyBase|CG5651-RA	309	0.421	0.031	0.000	5putr
Dmel	NT_037436.4_8975221-8975324+	gnl|FlyBase|CG5064-RA	104	0.510	-0.321	0.000	cds
Dmel	NT_037436.4_8975675-8975736+	gnl|FlyBase|CG5064-RA	62	0.274	0.176	0.000	cds
Dmel	NT_037436.4_8976400-8976457+	gnl|FlyBase|CG5064-RA	58	0.397	-0.217	0.000	cds
Dmel	NT_037436.4_8978284-8978349-	gnl|FlyBase|CG5644-RA	66	0.333	0.455	0.000	cds
Dmel	NT_037436.4_8978640-8979347-	gnl|FlyBase|CG5644-RA	708	0.380	-0.026	0.000	cds
Dmel	NT_037436.4_8983474-8983531-	gnl|FlyBase|CG5288-RA	58	0.293	-0.176	0.000	cds
Dmel	NT_037436.4_8983737-8983933-	gnl|FlyBase|CG5288-RA	197	0.269	-0.132	0.000	cds
Dmel	NT_037436.4_8984668-8984812-	gnl|FlyBase|CG5288-RA	145	0.297	0.070	0.000	cds
Dmel	NT_037436.4_8984987-8985052-	gnl|FlyBase|CG5288-RA	66	0.485	-0.250	0.000	cds
Dmel	NT_037436.4_8985232-8985976-	gnl|FlyBase|CG5288-RA	745	0.366	0.004	0.000	5putr
Dmel	NT_037436.4_8986959-8987026+	gnl|FlyBase|CG5068-RA	68	0.485	0.212	0.000	cds
Dmel	NT_037436.4_8987226-8987284+	gnl|FlyBase|CG5068-RA	59	0.288	0.176	0.000	cds
Dmel	NT_037436.4_8987395-8987731+	gnl|FlyBase|CG5068-RA	337	0.261	-0.068	0.000	cds
Dmel	NT_037436.4_8988044-8988098+	gnl|FlyBase|CG5068-RA	55	0.382	0.143	0.000	cds
Dmel	NT_037436.4_8988324-8988385+	gnl|FlyBase|CG5068-RA	62	0.258	-0.125	0.000	cds
Dmel	NT_037436.4_8989383-8989448-	gnl|FlyBase|CG5280-RA	66	0.379	0.280	0.000	cds
Dmel	NT_037436.4_8989821-8989928-	gnl|FlyBase|CG5280-RA	108	0.398	0.070	0.000	cds
Dmel	NT_037436.4_8991538-8992043-	gnl|FlyBase|CG5263-RD	506	0.425	-0.014	0.000	3putr
Dmel	NT_037436.4_8993042-8993098-	gnl|FlyBase|CG5263-RD	57	0.228	0.538	0.000	cds
Dmel	NT_037436.4_8995566-8996853-	gnl|FlyBase|CG5263-RD	1288	0.380	-0.018	0.000	5putr
Dmel	NT_037436.4_8998610-8998662+	gnl|FlyBase|CG5087-RA	53	0.358	-0.053	0.000	cds
Dmel	NT_037436.4_8999153-8999215+	gnl|FlyBase|CG5087-RA	63	0.270	-0.176	0.000	cds
Dmel	NT_037436.4_8999597-8999652+	gnl|FlyBase|CG5087-RA	56	0.286	0.000	0.000	cds
Dmel	NT_037436.4_9000279-9000338+	gnl|FlyBase|CG5087-RA	60	0.267	0.000	0.000	cds
Dmel	NT_037436.4_9000458-9000602+	gnl|FlyBase|CG5087-RA	145	0.255	0.027	0.000	cds
Dmel	NT_037436.4_9001784-9001844+	gnl|FlyBase|CG5087-RA	61	0.410	-0.120	0.000	cds
Dmel	NT_037436.4_9005409-9005470+	gnl|FlyBase|CG5093-RA	62	0.548	-0.059	0.000	cds
Dmel	NT_037436.4_9005637-9005774+	gnl|FlyBase|CG5093-RA	138	0.442	-0.443	0.000	cds
Dmel	NT_037436.4_9006043-9006158+	gnl|FlyBase|CG5093-RA	116	0.284	-0.091	0.000	cds
Dmel	NT_037436.4_9006297-9006363+	gnl|FlyBase|CG5093-RA	67	0.448	0.133	0.000	cds
Dmel	NT_037436.4_9008982-9009031-	gnl|FlyBase|CG5194-RA	50	0.180	0.111	0.000	cds
Dmel	NT_037436.4_9009530-9009581-	gnl|FlyBase|CG5194-RA	52	0.365	0.263	0.000	cds
Dmel	NT_037436.4_9013622-9014491-	gnl|FlyBase|CG5187-RA	870	0.459	-0.013	0.000	cds
Dmel	NT_037436.4_9014630-9014707-	gnl|FlyBase|CG5187-RA	78	0.538	-0.238	0.000	cds
Dmel	NT_037436.4_9014976-9017928-	gnl|FlyBase|CG5187-RA	2953	0.434	0.012	0.000	cds
Dmel	NT_037436.4_9018086-9018800-	gnl|FlyBase|CG5187-RA	715	0.397	0.028	0.000	cds
Dmel	NT_037436.4_9041631-9042032+	gnl|FlyBase|CG5133-RA	402	0.336	-0.067	0.000	cds
Dmel	NT_037436.4_9042199-9043387+	gnl|FlyBase|CG5133-RA	1189	0.458	-0.123	0.000	cds
Dmel	NT_037436.4_9043656-9043723+	gnl|FlyBase|CG5133-RA	68	0.338	0.217	0.000	cds
Dmel	NT_037436.4_9043862-9044344+	gnl|FlyBase|CG5133-RA	483	0.346	-0.042	0.000	cds
Dmel	NT_037436.4_9050360-9061906-	gnl|FlyBase|CG32031-RA	11547	0.420	0.026	0.000	cds
Dmel	NT_037436.4_9062468-9064463-	gnl|FlyBase|CG32031-RA	1996	0.376	0.035	0.000	cds
Dmel	NT_037436.4_9064518-9065707-	gnl|FlyBase|CG32031-RA	1190	0.414	-0.014	0.000	5putr
Dmel	NT_037436.4_9070648-9070704-	gnl|FlyBase|CG4911-RA	57	0.333	-0.053	0.000	cds
Dmel	NT_037436.4_9071522-9071582-	gnl|FlyBase|CG4911-RA	61	0.295	-0.111	0.000	cds
Dmel	NT_037436.4_9071688-9071745-	gnl|FlyBase|CG4911-RA	58	0.414	-0.333	0.000	cds
Dmel	NT_037436.4_9071902-9072487-	gnl|FlyBase|CG4911-RA	586	0.343	0.104	0.000	cds
Dmel	NT_037436.4_9073672-9073728+	gnl|FlyBase|CG4942-RA	57	0.333	-0.053	0.000	cds
Dmel	NT_037436.4_9074830-9075063+	gnl|FlyBase|CG4821-RG	234	0.239	0.107	0.000	cds
Dmel	NT_037436.4_9075623-9075671+	gnl|FlyBase|CG4821-RG	49	0.327	0.125	0.000	cds
Dmel	NT_037436.4_9075867-9076019+	gnl|FlyBase|CG4821-RG	153	0.399	-0.180	0.000	cds
Dmel	NT_037436.4_9076266-9076318+	gnl|FlyBase|CG4821-RG	53	0.245	-0.077	0.000	cds
