piLocusID	MrnaID
DmelILC-14140	gnl|FlyBase|CG43438-RA
DmelILC-14146	gnl|FlyBase|CG4977-RA
DmelILC-14147	gnl|FlyBase|CG6541-RA
DmelILC-14149	gnl|FlyBase|CG6555-RA
DmelILC-14150	gnl|FlyBase|CG6589-RB
DmelILC-14152	gnl|FlyBase|CG6614-RA
DmelILC-14154	gnl|FlyBase|CG12307-RA
DmelILC-14155	gnl|FlyBase|CG4983-RA
DmelILC-14157	gnl|FlyBase|CG43167-RA
DmelILC-14161	gnl|FlyBase|CG44477-RA
DmelILC-14164	gnl|FlyBase|CG4988-RA
DmelILC-14169	gnl|FlyBase|CG12602-RA
DmelILC-14172	gnl|FlyBase|CG42470-RA
DmelILC-14173	gnl|FlyBase|CG42471-RA
DmelILC-14174	gnl|FlyBase|CG42472-RA
DmelILC-14176	gnl|FlyBase|CG14931-RC
DmelILC-14177	gnl|FlyBase|CG14932-RB
DmelILC-14178	gnl|FlyBase|CG14936-RA
DmelILC-14179	gnl|FlyBase|CG14937-RA
DmelILC-14180	gnl|FlyBase|CG14938-RA
DmelILC-14182	gnl|FlyBase|CG14939-RA
DmelILC-14183	gnl|FlyBase|CG44007-RE
DmelILC-14186	gnl|FlyBase|CG42604-RA
DmelILC-14187	gnl|FlyBase|CG42473-RA
DmelILC-14189	gnl|FlyBase|CG42474-RA
DmelILC-14191	gnl|FlyBase|CG31704-RA
DmelILC-14192	gnl|FlyBase|CG44008-RA
DmelILC-14193	gnl|FlyBase|CG14933-RA
DmelILC-14194	gnl|FlyBase|CG42486-RA
DmelILC-14195	gnl|FlyBase|CG14934-RA
DmelILC-14196	gnl|FlyBase|CG14935-RE
DmelILC-14197	gnl|FlyBase|CG42751-RA
DmelILC-14199	gnl|FlyBase|CG16960-RA
DmelILC-14200	gnl|FlyBase|CG16961-RA
DmelILC-14201	gnl|FlyBase|CG5006-RA
DmelILC-14203	gnl|FlyBase|CG16963-RA
DmelILC-14204	gnl|FlyBase|CG16964-RA
DmelILC-14208	gnl|FlyBase|CG16965-RC
DmelILC-14209	gnl|FlyBase|CG6686-RA
DmelILC-14210	gnl|FlyBase|CG34163-RA
DmelILC-14211	gnl|FlyBase|CG12314-RA
DmelILC-14212	gnl|FlyBase|CG16969-RA
DmelILC-14213	gnl|FlyBase|CG5202-RA
DmelILC-14214	gnl|FlyBase|CG31866-RA
DmelILC-14215	gnl|FlyBase|CG18789-RA
DmelILC-14216	gnl|FlyBase|CG31864-RA
DmelILC-14217	gnl|FlyBase|CG31865-RA
DmelILC-14218	gnl|FlyBase|CG18787-RB
DmelILC-14219	gnl|FlyBase|CG12264-RA
DmelILC-14220	gnl|FlyBase|CG6746-RA
DmelILC-14222	gnl|FlyBase|CG5279-RA
DmelILC-14225	gnl|FlyBase|CG6734-RA
DmelILC-14229	gnl|FlyBase|CG5304-RA
DmelILC-14230	gnl|FlyBase|CG18788-RB
DmelILC-14231	gnl|FlyBase|CG6756-RA
DmelILC-14232	gnl|FlyBase|CG6766-RA
DmelILC-14234	gnl|FlyBase|CG6785-RA
DmelILC-14235	gnl|FlyBase|CG6770-RA
DmelILC-14237	gnl|FlyBase|CG6792-RA
DmelILC-14238	gnl|FlyBase|CG14945-RA
DmelILC-14239	gnl|FlyBase|CG12317-RA
DmelILC-14240	gnl|FlyBase|CG5317-RA
DmelILC-14241	gnl|FlyBase|CG34164-RB
DmelILC-14242	gnl|FlyBase|CG7061-RA
DmelILC-14243	gnl|FlyBase|CG14946-RC
DmelILC-14245	gnl|FlyBase|CG14947-RA
DmelILC-14249	gnl|FlyBase|CG6716-RB
DmelILC-14253	gnl|FlyBase|CG5325-RA
DmelILC-14255	gnl|FlyBase|CG6712-RA
DmelILC-14256	gnl|FlyBase|CG10692-RC
DmelILC-14257	gnl|FlyBase|CG5336-RA
DmelILC-14258	gnl|FlyBase|CG6618-RC
DmelILC-14259	gnl|FlyBase|CG5353-RA
DmelILC-14260	gnl|FlyBase|CG6601-RA
DmelILC-14261	gnl|FlyBase|CG16996-RA
DmelILC-14262	gnl|FlyBase|CG16997-RB
DmelILC-14264	gnl|FlyBase|CG17211-RA
DmelILC-14265	gnl|FlyBase|CG17212-RB
DmelILC-14267	gnl|FlyBase|CG17213-RA
DmelILC-14269	gnl|FlyBase|CG31760-RC
DmelILC-14270	gnl|FlyBase|CG17217-RA
DmelILC-14271	gnl|FlyBase|CG6583-RA
DmelILC-14272	gnl|FlyBase|CG17218-RA
DmelILC-14274	gnl|FlyBase|CG31762-RB
DmelILC-14275	gnl|FlyBase|CG6579-RB
DmelILC-14276	gnl|FlyBase|CG31759-RC
DmelILC-14281	gnl|FlyBase|CG31862-RA
DmelILC-14283	gnl|FlyBase|CG43813-RA
DmelILC-14284	gnl|FlyBase|CG43065-RE
DmelILC-14285	gnl|FlyBase|CG17010-RA
DmelILC-14286	gnl|FlyBase|CG6504-RA
DmelILC-14287	gnl|FlyBase|CG31764-RA
DmelILC-14288	gnl|FlyBase|CG6405-RA
DmelILC-14289	gnl|FlyBase|CG5446-RA
DmelILC-14290	gnl|FlyBase|CG6388-RA
DmelILC-14291	gnl|FlyBase|CG5435-RA
DmelILC-14292	gnl|FlyBase|CG5442-RB
DmelILC-14295	gnl|FlyBase|CG6382-RA
DmelILC-14296	gnl|FlyBase|CG5427-RA
DmelILC-14297	gnl|FlyBase|CG5421-RA
DmelILC-14298	gnl|FlyBase|CG6417-RA
DmelILC-14299	gnl|FlyBase|CG5418-RA
DmelILC-14301	gnl|FlyBase|CG42281-RG
DmelILC-14303	gnl|FlyBase|CG31858-RA
DmelILC-14312	gnl|FlyBase|CG34395-RB
DmelILC-14314	gnl|FlyBase|CG12287-RB
DmelILC-14315	gnl|FlyBase|CG15485-RA
DmelILC-14317	gnl|FlyBase|CG5525-RA
DmelILC-14318	gnl|FlyBase|CG6153-RA
DmelILC-14319	gnl|FlyBase|CG5780-RB
DmelILC-14320	gnl|FlyBase|CG6167-RE
DmelILC-14321	gnl|FlyBase|CG5781-RA
DmelILC-14322	gnl|FlyBase|CG17036-RA
DmelILC-14323	gnl|FlyBase|CG5776-RA
DmelILC-14324	gnl|FlyBase|CG12292-RB
DmelILC-14325	gnl|FlyBase|CG15484-RA
DmelILC-14326	gnl|FlyBase|CG6180-RA
DmelILC-14327	gnl|FlyBase|CG5787-RA
DmelILC-14328	gnl|FlyBase|CG5792-RD
DmelILC-14329	gnl|FlyBase|CG6214-RA
DmelILC-14331	gnl|FlyBase|CG15483-RA
DmelILC-14338	gnl|FlyBase|CG12283-RB
DmelILC-14343	gnl|FlyBase|CG5983-RA
DmelILC-14344	gnl|FlyBase|CG17174-RA
DmelILC-14345	gnl|FlyBase|CG17176-RA
DmelILC-14346	gnl|FlyBase|CG17178-RB
DmelILC-14350	gnl|FlyBase|CG16800-RB
DmelILC-14352	gnl|FlyBase|CG3762-RA
DmelILC-14353	gnl|FlyBase|CG5075-RA
DmelILC-14355	gnl|FlyBase|CG12404-RA
DmelILC-14356	gnl|FlyBase|CG12403-RA
DmelILC-14357	gnl|FlyBase|CG5092-RB
DmelILC-14358	gnl|FlyBase|CG9934-RA
DmelILC-14359	gnl|FlyBase|CG9933-RA
DmelILC-14360	gnl|FlyBase|CG9932-RA
DmelILC-14368	gnl|FlyBase|CG5142-RC
DmelILC-14371	gnl|FlyBase|CG43050-RA
DmelILC-14373	gnl|FlyBase|CG5122-RA
DmelILC-14375	gnl|FlyBase|CG9928-RA
DmelILC-14376	gnl|FlyBase|CG16978-RB
DmelILC-14380	gnl|FlyBase|CG5182-RA
DmelILC-14381	gnl|FlyBase|CG5204-RA
DmelILC-14382	gnl|FlyBase|CG9828-RC
DmelILC-14383	gnl|FlyBase|CG5216-RA
DmelILC-14384	gnl|FlyBase|CG16975-RC
DmelILC-14386	gnl|FlyBase|CG43925-RA
DmelILC-14387	gnl|FlyBase|CG5439-RA
DmelILC-14388	gnl|FlyBase|CG5287-RA
DmelILC-14389	gnl|FlyBase|CG31849-RA
DmelILC-14390	gnl|FlyBase|CG5458-RA
DmelILC-14391	gnl|FlyBase|CG16974-RA
DmelILC-14392	gnl|FlyBase|CG5682-RA
DmelILC-14393	gnl|FlyBase|CG16972-RA
DmelILC-14394	gnl|FlyBase|CG5547-RB
DmelILC-14395	gnl|FlyBase|CG15482-RA
DmelILC-14397	gnl|FlyBase|CG9431-RA
DmelILC-14399	gnl|FlyBase|CG9426-RA
DmelILC-14400	gnl|FlyBase|CG5705-RA
DmelILC-14401	gnl|FlyBase|CG15481-RA
DmelILC-14402	gnl|FlyBase|CG16812-RA
DmelILC-14403	gnl|FlyBase|CG15480-RA
DmelILC-14405	gnl|FlyBase|CG16813-RA
DmelILC-14406	gnl|FlyBase|CG16815-RB
DmelILC-14407	gnl|FlyBase|CG5648-RA
DmelILC-14408	gnl|FlyBase|CG15479-RA
DmelILC-14410	gnl|FlyBase|CG5867-RA
DmelILC-14411	gnl|FlyBase|CG5945-RA
DmelILC-14414	gnl|FlyBase|CG16820-RA
DmelILC-14415	gnl|FlyBase|CG31728-RC
DmelILC-14416	gnl|FlyBase|CG31851-RA
DmelILC-14417	gnl|FlyBase|CG31730-RA
DmelILC-14418	gnl|FlyBase|CG44085-RO
DmelILC-14419	gnl|FlyBase|CG31848-RB
DmelILC-14420	gnl|FlyBase|CG9414-RA
DmelILC-14422	gnl|FlyBase|CG6116-RA
DmelILC-14424	gnl|FlyBase|CG31729-RB
DmelILC-14425	gnl|FlyBase|CG16824-RA
DmelILC-14426	gnl|FlyBase|CG43778-RA
DmelILC-14428	gnl|FlyBase|CG16826-RA
DmelILC-14429	gnl|FlyBase|CG9395-RC
DmelILC-14431	gnl|FlyBase|CG9377-RA
DmelILC-14433	gnl|FlyBase|CG12396-RA
DmelILC-14434	gnl|FlyBase|CG6523-RA
DmelILC-14435	gnl|FlyBase|CG31852-RA
DmelILC-14436	gnl|FlyBase|CG31855-RA
DmelILC-14437	gnl|FlyBase|CG9306-RA
DmelILC-14438	gnl|FlyBase|CG9305-RA
DmelILC-14439	gnl|FlyBase|CG6565-RA
DmelILC-14440	gnl|FlyBase|CG9302-RA
DmelILC-14441	gnl|FlyBase|CG6699-RA
DmelILC-14442	gnl|FlyBase|CG6866-RB
DmelILC-14444	gnl|FlyBase|CG9293-RA
DmelILC-14445	gnl|FlyBase|CG7099-RA
DmelILC-14446	gnl|FlyBase|CG9282-RA
DmelILC-14447	gnl|FlyBase|CG16957-RA
DmelILC-14448	gnl|FlyBase|CG10859-RA
DmelILC-14450	gnl|FlyBase|CG7110-RB
DmelILC-14451	gnl|FlyBase|CG9271-RA
DmelILC-14452	gnl|FlyBase|CG16848-RA
DmelILC-14453	gnl|FlyBase|CG16956-RA
DmelILC-14454	gnl|FlyBase|CG43850-RA
DmelILC-14455	gnl|FlyBase|CG42784-RF
DmelILC-14456	gnl|FlyBase|CG7121-RA
DmelILC-14458	gnl|FlyBase|CG9267-RA
DmelILC-14459	gnl|FlyBase|CG16954-RA
DmelILC-14460	gnl|FlyBase|CG42809-RA
DmelILC-14462	gnl|FlyBase|CG42810-RA
DmelILC-14463	gnl|FlyBase|CG46308-RA
DmelILC-14464	gnl|FlyBase|CG9239-RA
DmelILC-14465	gnl|FlyBase|CG33640-RB
DmelILC-14466	gnl|FlyBase|CG33641-RA
DmelILC-14467	gnl|FlyBase|CG33642-RA
DmelILC-14468	gnl|FlyBase|CG33643-RA
DmelILC-14469	gnl|FlyBase|CG33644-RA
DmelILC-14470	gnl|FlyBase|CG33645-RC
DmelILC-14471	gnl|FlyBase|CG15638-RA
DmelILC-14472	gnl|FlyBase|CG16852-RA
DmelILC-14473	gnl|FlyBase|CG9263-RA
DmelILC-14474	gnl|FlyBase|CG16853-RA
DmelILC-14475	gnl|FlyBase|CG7147-RA
DmelILC-14477	gnl|FlyBase|CG9254-RA
DmelILC-14480	gnl|FlyBase|CG9031-RA
DmelILC-14483	gnl|FlyBase|CG18507-RA
DmelILC-14485	gnl|FlyBase|CG31814-RA
DmelILC-14486	gnl|FlyBase|CG7311-RD
DmelILC-14488	gnl|FlyBase|CG9014-RA
DmelILC-14490	gnl|FlyBase|CG31813-RA
DmelILC-14493	gnl|FlyBase|CG7364-RA
DmelILC-14496	gnl|FlyBase|CG43376-RA
DmelILC-14497	gnl|FlyBase|CG9008-RD
DmelILC-14499	gnl|FlyBase|CG7393-RA
DmelILC-14500	gnl|FlyBase|CG16890-RA
DmelILC-14501	gnl|FlyBase|CG31731-RB
DmelILC-14503	gnl|FlyBase|CG16863-RB
DmelILC-14504	gnl|FlyBase|CG7578-RA
DmelILC-14506	gnl|FlyBase|CG7820-RA
DmelILC-14507	gnl|FlyBase|CG16889-RA
DmelILC-14508	gnl|FlyBase|CG16865-RA
DmelILC-14509	gnl|FlyBase|CG16888-RA
DmelILC-14510	gnl|FlyBase|CG7793-RA
DmelILC-14511	gnl|FlyBase|CG7811-RA
DmelILC-14512	gnl|FlyBase|CG8987-RA
DmelILC-14513	gnl|FlyBase|CG8978-RA
DmelILC-14514	gnl|FlyBase|CG7833-RA
DmelILC-14515	gnl|FlyBase|CG33650-RA
DmelILC-14516	gnl|FlyBase|CG7885-RA
DmelILC-14517	gnl|FlyBase|CG31842-RA
DmelILC-14518	gnl|FlyBase|CG31811-RB
DmelILC-14520	gnl|FlyBase|CG8954-RA
DmelILC-14521	gnl|FlyBase|CG8827-RA
DmelILC-14522	gnl|FlyBase|CG16869-RA
DmelILC-14523	gnl|FlyBase|CG16870-RA
DmelILC-14525	gnl|FlyBase|CG17988-RB
DmelILC-14526	gnl|FlyBase|CG42282-RE
DmelILC-14527	gnl|FlyBase|CG33119-RB
DmelILC-14528	gnl|FlyBase|CG31839-RA
DmelILC-14529	gnl|FlyBase|CG34003-RA
DmelILC-14530	gnl|FlyBase|CG33115-RA
DmelILC-14531	gnl|FlyBase|CG16873-RA
DmelILC-14532	gnl|FlyBase|CG31770-RB
DmelILC-14533	gnl|FlyBase|CG8942-RB
DmelILC-14534	gnl|FlyBase|CG8864-RA
DmelILC-14535	gnl|FlyBase|CG18146-RB
DmelILC-14536	gnl|FlyBase|CG8930-RA
DmelILC-14538	gnl|FlyBase|CG42692-RB
DmelILC-14542	gnl|FlyBase|CG4501-RA
DmelILC-14543	gnl|FlyBase|CG16880-RB
DmelILC-14549	gnl|FlyBase|CG4500-RA
DmelILC-14550	gnl|FlyBase|CG18095-RB
DmelILC-14553	gnl|FlyBase|CG32975-RI
DmelILC-14554	gnl|FlyBase|CG16876-RA
DmelILC-14556	gnl|FlyBase|CG46301-RE
DmelILC-14557	gnl|FlyBase|CG43332-RA
DmelILC-14558	gnl|FlyBase|CG43333-RA
DmelILC-14560	gnl|FlyBase|CG4551-RG
DmelILC-14566	gnl|FlyBase|CG42677-RB
DmelILC-14568	gnl|FlyBase|CG32971-RA
DmelILC-14571	gnl|FlyBase|CG15287-RA
DmelILC-14572	gnl|FlyBase|CG33090-RB
DmelILC-14573	gnl|FlyBase|CG15286-RA
DmelILC-14574	gnl|FlyBase|CG18125-RA
DmelILC-14575	gnl|FlyBase|CG18124-RA
DmelILC-14576	gnl|FlyBase|CG7532-RA
DmelILC-14578	gnl|FlyBase|CG43052-RB
DmelILC-14579	gnl|FlyBase|CG7516-RA
DmelILC-14580	gnl|FlyBase|CG4212-RB
DmelILC-14582	gnl|FlyBase|CG7480-RA
DmelILC-14584	gnl|FlyBase|CG4215-RA
DmelILC-14586	gnl|FlyBase|CG3478-RA
DmelILC-14588	gnl|FlyBase|CG4220-RD
DmelILC-14591	gnl|FlyBase|CG15284-RA
DmelILC-14593	gnl|FlyBase|CG3474-RA
DmelILC-14598	gnl|FlyBase|CG15283-RB
DmelILC-14604	gnl|FlyBase|CG4491-RA
DmelILC-14615	gnl|FlyBase|CG33648-RC
DmelILC-14622	gnl|FlyBase|CG4218-RA
DmelILC-14629	gnl|FlyBase|CG3473-RA
DmelILC-14633	gnl|FlyBase|CG42680-RA
DmelILC-14636	gnl|FlyBase|CG3479-RF
DmelILC-14640	gnl|FlyBase|CG3484-RA
DmelILC-14642	gnl|FlyBase|CG15282-RA
DmelILC-14643	gnl|FlyBase|CG34165-RA
DmelILC-14645	gnl|FlyBase|CG42685-RB
DmelILC-14649	gnl|FlyBase|CG31835-RA
DmelILC-14650	gnl|FlyBase|CG31775-RA
DmelILC-14652	gnl|FlyBase|CG42585-RA
DmelILC-14653	gnl|FlyBase|CG42586-RA
DmelILC-14654	gnl|FlyBase|CG34166-RA
DmelILC-14655	gnl|FlyBase|CG42681-RA
DmelILC-14656	gnl|FlyBase|CG42587-RA
DmelILC-14660	gnl|FlyBase|CG4691-RA
DmelILC-14662	gnl|FlyBase|CG4697-RA
DmelILC-14664	gnl|FlyBase|CG4701-RA
DmelILC-14666	gnl|FlyBase|CG4650-RB
DmelILC-14668	gnl|FlyBase|CG18636-RA
DmelILC-14670	gnl|FlyBase|CG18420-RA
DmelILC-14672	gnl|FlyBase|CG33308-RA
DmelILC-14674	gnl|FlyBase|CG33309-RA
DmelILC-14677	gnl|FlyBase|CG42682-RB
DmelILC-14679	gnl|FlyBase|CG15279-RA
DmelILC-14681	gnl|FlyBase|CG4480-RB
DmelILC-14683	gnl|FlyBase|CG15278-RB
DmelILC-14686	gnl|FlyBase|CG4479-RA
DmelILC-14687	gnl|FlyBase|CG4478-RA
DmelILC-14690	gnl|FlyBase|CG42313-RA
DmelILC-14691	gnl|FlyBase|CG3491-RA
DmelILC-14694	gnl|FlyBase|CG4482-RA
DmelILC-14696	gnl|FlyBase|CG10846-RA
DmelILC-14697	gnl|FlyBase|CG4140-RA
DmelILC-14698	gnl|FlyBase|CG4185-RA
DmelILC-14699	gnl|FlyBase|CG4103-RA
DmelILC-14700	gnl|FlyBase|CG3688-RA
DmelILC-14703	gnl|FlyBase|CG33310-RB
DmelILC-14704	gnl|FlyBase|CG4182-RA
DmelILC-14705	gnl|FlyBase|CG4180-RA
DmelILC-14706	gnl|FlyBase|CG3497-RA
DmelILC-14708	gnl|FlyBase|CG7595-RA
DmelILC-14709	gnl|FlyBase|CG33679-RA
DmelILC-14710	gnl|FlyBase|CG3710-RA
DmelILC-14711	gnl|FlyBase|CG46282-RA
DmelILC-14712	gnl|FlyBase|CG4170-RA
DmelILC-14713	gnl|FlyBase|CG15270-RA
DmelILC-14715	gnl|FlyBase|CG15269-RA
DmelILC-14716	gnl|FlyBase|CG3647-RB
DmelILC-14726	gnl|FlyBase|CG4168-RB
DmelILC-14727	gnl|FlyBase|CG42475-RA
DmelILC-14732	gnl|FlyBase|CG43230-RA
DmelILC-14734	gnl|FlyBase|CG3994-RA
DmelILC-14735	gnl|FlyBase|CG15267-RA
DmelILC-14736	gnl|FlyBase|CG3975-RB
DmelILC-14737	gnl|FlyBase|CG15266-RA
DmelILC-14738	gnl|FlyBase|CG31732-RB
DmelILC-14739	gnl|FlyBase|CG42616-RF
DmelILC-14741	gnl|FlyBase|CG15261-RA
DmelILC-14746	gnl|FlyBase|CG15263-RA
DmelILC-14748	gnl|FlyBase|CG15260-RB
DmelILC-14749	gnl|FlyBase|CG31733-RA
DmelILC-14751	gnl|FlyBase|CG15262-RA
DmelILC-14753	gnl|FlyBase|CG15259-RB
DmelILC-14755	gnl|FlyBase|CG3758-RA
DmelILC-14757	gnl|FlyBase|CG15258-RA
DmelILC-14765	gnl|FlyBase|CG44869-RA
DmelILC-14767	gnl|FlyBase|CG4158-RA
DmelILC-14769	gnl|FlyBase|CG4161-RA
DmelILC-14778	gnl|FlyBase|CG3956-RA
DmelILC-14780	gnl|FlyBase|CG15257-RA
DmelILC-14783	gnl|FlyBase|CG4162-RA
DmelILC-14789	gnl|FlyBase|CG42448-RA
DmelILC-14792	gnl|FlyBase|CG15256-RB
DmelILC-14793	gnl|FlyBase|CG4192-RA
DmelILC-14796	gnl|FlyBase|CG15255-RA
DmelILC-14797	gnl|FlyBase|CG11864-RA
DmelILC-14798	gnl|FlyBase|CG15254-RA
DmelILC-14799	gnl|FlyBase|CG15253-RA
DmelILC-14800	gnl|FlyBase|CG11865-RA
DmelILC-14802	gnl|FlyBase|CG17868-RB
DmelILC-14804	gnl|FlyBase|CG7631-RA
DmelILC-14805	gnl|FlyBase|CG18480-RA
DmelILC-14807	gnl|FlyBase|CG4587-RH
DmelILC-14809	gnl|FlyBase|CG3938-RF
DmelILC-14812	gnl|FlyBase|CG13240-RA
DmelILC-14814	gnl|FlyBase|CG4152-RA
DmelILC-14815	gnl|FlyBase|CG3903-RA
DmelILC-14816	gnl|FlyBase|CG3793-RB
DmelILC-14817	gnl|FlyBase|CG4148-RA
DmelILC-14818	gnl|FlyBase|CG18801-RA
DmelILC-14819	gnl|FlyBase|CG31826-RB
DmelILC-14821	gnl|FlyBase|CG43760-RA
DmelILC-14823	gnl|FlyBase|CG18109-RA
DmelILC-14826	gnl|FlyBase|CG42876-RA
DmelILC-14831	gnl|FlyBase|CG18518-RA
DmelILC-14837	gnl|FlyBase|CG13243-RA
DmelILC-14838	gnl|FlyBase|CG4767-RA
DmelILC-14841	gnl|FlyBase|CG42792-RA
DmelILC-14843	gnl|FlyBase|CG7653-RC
DmelILC-14845	gnl|FlyBase|CG44475-RA
DmelILC-14847	gnl|FlyBase|CG18096-RA
DmelILC-14849	gnl|FlyBase|CG31735-RA
DmelILC-14851	gnl|FlyBase|CG31823-RA
DmelILC-14852	gnl|FlyBase|CG31821-RA
DmelILC-14854	gnl|FlyBase|CG7644-RA
DmelILC-14857	gnl|FlyBase|CG13244-RA
DmelILC-14858	gnl|FlyBase|CG4793-RD
DmelILC-14859	gnl|FlyBase|CG12448-RC
DmelILC-14860	gnl|FlyBase|CG18063-RC
DmelILC-14863	gnl|FlyBase|CG10839-RA
DmelILC-14867	gnl|FlyBase|CG4838-RA
DmelILC-14869	gnl|FlyBase|CG34167-RA
DmelILC-14871	gnl|FlyBase|CG13245-RA
DmelILC-14872	gnl|FlyBase|CG31820-RA
DmelILC-14874	gnl|FlyBase|CG4824-RA
DmelILC-14875	gnl|FlyBase|CG4846-RB
DmelILC-14878	gnl|FlyBase|CG4891-RA
DmelILC-14880	gnl|FlyBase|CG4892-RA
DmelILC-14881	gnl|FlyBase|CG34168-RA
DmelILC-14884	gnl|FlyBase|CG4894-RC
DmelILC-14892	gnl|FlyBase|CG31819-RA
DmelILC-14896	gnl|FlyBase|CG42817-RA
DmelILC-14897	gnl|FlyBase|CG42818-RB
DmelILC-14898	gnl|FlyBase|CG46309-RA
DmelILC-14899	gnl|FlyBase|CG4993-RA
DmelILC-14900	gnl|FlyBase|CG4930-RA
DmelILC-14901	gnl|FlyBase|CG4965-RA
DmelILC-14902	gnl|FlyBase|CG4935-RA
DmelILC-14903	gnl|FlyBase|CG7664-RA
DmelILC-14904	gnl|FlyBase|CG4132-RA
DmelILC-14905	gnl|FlyBase|CG17329-RA
DmelILC-14906	gnl|FlyBase|CG13258-RB
DmelILC-14908	gnl|FlyBase|CG4163-RA
DmelILC-14909	gnl|FlyBase|CG5876-RA
DmelILC-14910	gnl|FlyBase|CG17328-RA
DmelILC-14911	gnl|FlyBase|CG5869-RA
DmelILC-14912	gnl|FlyBase|CG4249-RA
DmelILC-14913	gnl|FlyBase|CG5861-RA
DmelILC-14914	gnl|FlyBase|CG4214-RA
DmelILC-14915	gnl|FlyBase|CG5855-RA
DmelILC-14916	gnl|FlyBase|CG4274-RA
DmelILC-14917	gnl|FlyBase|CG5848-RA
DmelILC-14918	gnl|FlyBase|CG4278-RA
DmelILC-14919	gnl|FlyBase|CG5818-RA
DmelILC-14920	gnl|FlyBase|CG4440-RA
DmelILC-14921	gnl|FlyBase|CG31817-RB
DmelILC-14922	gnl|FlyBase|CG42266-RA
DmelILC-14923	gnl|FlyBase|CG44405-RA
DmelILC-14924	gnl|FlyBase|CG5813-RA
DmelILC-14925	gnl|FlyBase|CG4455-RA
DmelILC-14926	gnl|FlyBase|CG5809-RA
DmelILC-14928	gnl|FlyBase|CG17330-RA
DmelILC-14930	gnl|FlyBase|CG5888-RA
DmelILC-14932	gnl|FlyBase|CG4472-RA
DmelILC-14933	gnl|FlyBase|CG4475-RA
DmelILC-14934	gnl|FlyBase|CG4559-RA
DmelILC-14936	gnl|FlyBase|CG4952-RB
DmelILC-14938	gnl|FlyBase|CG4580-RA
DmelILC-14940	gnl|FlyBase|CG4599-RA
DmelILC-14941	gnl|FlyBase|CG5953-RA
DmelILC-14947	gnl|FlyBase|CG31816-RA
DmelILC-14949	gnl|FlyBase|CG42389-RE
DmelILC-14950	gnl|FlyBase|CG5968-RA
DmelILC-14952	gnl|FlyBase|CG31815-RA
DmelILC-14953	gnl|FlyBase|CG4631-RA
DmelILC-14955	gnl|FlyBase|CG5996-RD
DmelILC-14956	gnl|FlyBase|CG4694-RA
DmelILC-14958	gnl|FlyBase|CG4711-RA
DmelILC-14959	gnl|FlyBase|CG17161-RA
DmelILC-14960	gnl|FlyBase|CG31807-RA
DmelILC-14961	gnl|FlyBase|CG33552-RA
DmelILC-14968	gnl|FlyBase|CG31808-RC
DmelILC-14969	gnl|FlyBase|CG13263-RA
DmelILC-14970	gnl|FlyBase|CG17903-RA
DmelILC-14971	gnl|FlyBase|CG17332-RB
DmelILC-14974	gnl|FlyBase|CG31812-RB
DmelILC-14975	gnl|FlyBase|CG17996-RA
DmelILC-14976	gnl|FlyBase|CG17331-RA
DmelILC-14977	gnl|FlyBase|CG17904-RA
DmelILC-14978	gnl|FlyBase|CG11397-RA
DmelILC-14979	gnl|FlyBase|CG17905-RA
DmelILC-14980	gnl|FlyBase|CG13277-RA
DmelILC-14981	gnl|FlyBase|CG17912-RF
DmelILC-14982	gnl|FlyBase|CG17914-RA
DmelILC-14983	gnl|FlyBase|CG13278-RA
DmelILC-14985	gnl|FlyBase|CG17927-RA
DmelILC-14986	gnl|FlyBase|CG13279-RA
DmelILC-14987	gnl|FlyBase|CG17928-RA
DmelILC-14988	gnl|FlyBase|CG13270-RA
DmelILC-14989	gnl|FlyBase|CG13271-RA
DmelILC-14990	gnl|FlyBase|CG17932-RA
DmelILC-14991	gnl|FlyBase|CG13281-RA
DmelILC-14992	gnl|FlyBase|CG31739-RA
DmelILC-14993	gnl|FlyBase|CG13282-RA
DmelILC-14994	gnl|FlyBase|CG13283-RA
DmelILC-14995	gnl|FlyBase|CG45091-RA
DmelILC-14996	gnl|FlyBase|CG13284-RB
DmelILC-14997	gnl|FlyBase|CG31810-RA
DmelILC-14998	gnl|FlyBase|CG31809-RB
DmelILC-14999	gnl|FlyBase|CG6012-RA
DmelILC-15003	gnl|FlyBase|CG32832-RA
DmelILC-15004	gnl|FlyBase|CG31743-RA
DmelILC-15005	gnl|FlyBase|CG6115-RA
DmelILC-15006	gnl|FlyBase|CG42555-RJ
DmelILC-15008	gnl|FlyBase|CG42556-RA
DmelILC-15009	gnl|FlyBase|CG31805-RC
DmelILC-15010	gnl|FlyBase|CG12288-RA
DmelILC-15011	gnl|FlyBase|CG6291-RA
DmelILC-15019	gnl|FlyBase|CG33179-RD
DmelILC-15020	gnl|FlyBase|CG44406-RA
DmelILC-15022	gnl|FlyBase|CG31806-RA
DmelILC-15027	gnl|FlyBase|CG6304-RA
DmelILC-15033	gnl|FlyBase|CG15136-RA
DmelILC-15036	gnl|FlyBase|CG12620-RA
DmelILC-15040	gnl|FlyBase|CG31784-RC
DmelILC-15042	gnl|FlyBase|CG12621-RD
DmelILC-15043	gnl|FlyBase|CG34169-RA
DmelILC-15045	gnl|FlyBase|CG31747-RA
DmelILC-15046	gnl|FlyBase|CG31744-RA
DmelILC-15047	gnl|FlyBase|CG31748-RA
DmelILC-15048	gnl|FlyBase|CG31750-RA
DmelILC-15050	gnl|FlyBase|CG15138-RA
