Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dmel	gnl|FlyBase|CG12310-RA	544	0.447	0.004	0.000	1	0	41	158
Dmel	gnl|FlyBase|CG43679-RA	570	0.391	0.013	0.000	2	1	157	167
Dmel	gnl|FlyBase|CG13461-RA	560	0.411	0.070	0.000	1	0	15	131
Dmel	gnl|FlyBase|CG43680-RA	354	0.356	-0.095	0.000	1	0	56	148
Dmel	gnl|FlyBase|CG18649-RA	489	0.417	0.000	0.000	1	0	32	178
Dmel	gnl|FlyBase|CG13463-RA	789	0.440	0.014	0.000	1	0	45	108
Dmel	gnl|FlyBase|CG13460-RB	677	0.514	-0.046	0.000	1	0	29	39
Dmel	gnl|FlyBase|CG33957-RF	23953	0.415	0.017	0.000	13	12	375	431
Dmel	gnl|FlyBase|CG17871-RB	1541	0.434	0.061	0.000	3	2	0	296
Dmel	gnl|FlyBase|CG6945-RA	3897	0.433	-0.073	0.000	3	2	415	531
Dmel	gnl|FlyBase|CG6778-RB	2545	0.515	-0.005	0.000	1	0	120	127
Dmel	gnl|FlyBase|CG45070-RA	14869	0.451	0.015	0.000	4	3	216	306
Dmel	gnl|FlyBase|CG45071-RA	4849	0.454	-0.001	0.000	4	3	376	201
Dmel	gnl|FlyBase|CG13458-RA	2817	0.431	0.022	0.000	7	6	213	70
Dmel	gnl|FlyBase|CG17081-RB	11293	0.439	0.038	0.000	13	12	124	123
Dmel	gnl|FlyBase|CG13457-RB	3439	0.440	0.011	0.000	3	2	89	123
Dmel	gnl|FlyBase|CG12316-RA	5427	0.465	-0.010	0.000	6	5	465	297
Dmel	gnl|FlyBase|CG6988-RA	4855	0.446	-0.010	0.000	2	1	139	450
Dmel	gnl|FlyBase|CG32147-RA	997	0.413	0.102	0.000	2	1	50	186
Dmel	gnl|FlyBase|CG6859-RA	1692	0.520	-0.011	0.000	2	1	294	107
Dmel	gnl|FlyBase|CG6869-RA	7259	0.400	0.020	0.000	5	4	370	1251
Dmel	gnl|FlyBase|CG7003-RA	4330	0.474	-0.015	0.000	5	4	75	432
Dmel	gnl|FlyBase|CG6876-RA	2039	0.506	0.047	0.000	4	3	70	286
Dmel	gnl|FlyBase|CG7011-RA	2753	0.462	-0.020	0.000	5	4	133	88
Dmel	gnl|FlyBase|CG6878-RA	654	0.491	0.003	0.000	2	1	186	105
Dmel	gnl|FlyBase|CG6888-RA	743	0.480	0.076	0.000	1	0	82	70
Dmel	gnl|FlyBase|CG6890-RA	7214	0.461	-0.010	0.000	1	0	502	2671
Dmel	gnl|FlyBase|CG7259-RB	1985	0.430	0.006	0.000	6	5	31	50
Dmel	gnl|FlyBase|CG12327-RA	1871	0.453	0.092	0.000	4	3	45	41
Dmel	gnl|FlyBase|CG7255-RF	6941	0.419	0.026	0.000	9	8	965	806
Dmel	gnl|FlyBase|CG7250-RA	5517	0.504	-0.019	0.000	1	0	533	439
Dmel	gnl|FlyBase|CG33259-RA	436	0.397	0.098	0.000	1	0	17	59
Dmel	gnl|FlyBase|CG7804-RA	1914	0.447	-0.014	0.000	3	2	340	425
Dmel	gnl|FlyBase|CG7815-RA	1007	0.392	0.063	0.000	1	0	44	309
Dmel	gnl|FlyBase|CG12355-RB	2041	0.372	-0.082	0.000	4	3	113	89
Dmel	gnl|FlyBase|CG13455-RA	1482	0.487	0.021	0.000	2	1	141	139
Dmel	gnl|FlyBase|CG7276-RB	620	0.456	0.032	0.000	1	0	44	60
Dmel	gnl|FlyBase|CG7275-RA	1603	0.508	0.020	0.000	3	2	101	53
Dmel	gnl|FlyBase|CG7272-RA	2832	0.420	-0.008	0.000	3	2	153	351
Dmel	gnl|FlyBase|CG7857-RA	1295	0.469	0.023	0.000	2	1	81	214
Dmel	gnl|FlyBase|CG7841-RA	2814	0.424	0.011	0.000	4	3	402	450
Dmel	gnl|FlyBase|CG17962-RA	453	0.430	-0.190	0.000	1	0	63	117
Dmel	gnl|FlyBase|CG33755-RA	1393	0.368	-0.021	0.000	3	2	104	741
Dmel	gnl|FlyBase|CG33756-RA	1393	0.368	-0.021	0.000	3	2	291	89
Dmel	gnl|FlyBase|CG7266-RG	2151	0.420	0.025	0.000	4	3	67	127
Dmel	gnl|FlyBase|CG13454-RA	524	0.479	0.068	0.000	1	0	30	155
Dmel	gnl|FlyBase|CG7936-RA	989	0.389	0.008	0.000	2	1	101	357
Dmel	gnl|FlyBase|CG7463-RA	1034	0.476	-0.033	0.000	1	0	0	5
Dmel	gnl|FlyBase|CG7945-RA	2427	0.440	-0.059	0.000	5	4	554	108
Dmel	gnl|FlyBase|CG33986-RB	929	0.480	0.058	0.000	2	1	30	7
Dmel	gnl|FlyBase|CG33985-RA	922	0.439	-0.002	0.000	2	1	5	21
Dmel	gnl|FlyBase|CG42729-RA	607	0.478	-0.007	0.000	1	0	8	41
Dmel	gnl|FlyBase|CG42728-RA	577	0.447	-0.078	0.000	1	0	15	91
Dmel	gnl|FlyBase|CG33983-RA	979	0.477	-0.011	0.000	2	1	13	92
Dmel	gnl|FlyBase|CG43248-RA	886	0.367	-0.071	0.000	2	1	164	220
Dmel	gnl|FlyBase|CG7450-RA	16511	0.402	-0.020	0.000	6	5	1007	631
Dmel	gnl|FlyBase|CG7439-RC	6930	0.419	-0.011	0.000	7	6	152	311
Dmel	gnl|FlyBase|CG7739-RA	2340	0.450	0.030	0.000	2	1	130	360
Dmel	gnl|FlyBase|CG7427-RC	1846	0.449	-0.035	0.000	2	1	472	147
Dmel	gnl|FlyBase|CG6498-RA	10301	0.484	-0.020	0.000	11	10	242	560
Dmel	gnl|FlyBase|CG16979-RA	2105	0.493	0.024	0.000	2	1	94	128
Dmel	gnl|FlyBase|CG7764-RA	1769	0.516	0.045	0.000	2	1	31	183
Dmel	gnl|FlyBase|CG12301-RA	2574	0.476	0.090	0.000	2	1	90	109
Dmel	gnl|FlyBase|CG12304-RA	1710	0.464	-0.019	0.000	5	4	97	48
Dmel	gnl|FlyBase|CG7656-RD	1814	0.499	-0.070	0.000	2	1	302	148
Dmel	gnl|FlyBase|CG32149-RD	20266	0.396	-0.020	0.000	7	6	688	2445
Dmel	gnl|FlyBase|CG7650-RA	1680	0.434	-0.004	0.000	1	0	102	747
Dmel	gnl|FlyBase|CG13449-RA	2198	0.448	0.011	0.000	5	4	0	68
Dmel	gnl|FlyBase|CG42334-RD	19397	0.411	-0.028	0.000	2	1	130	120
Dmel	gnl|FlyBase|CG7372-RA	4230	0.463	0.013	0.000	2	1	137	1119
Dmel	gnl|FlyBase|CG43083-RA	555	0.355	0.117	0.000	3	2	5	32
Dmel	gnl|FlyBase|CG16931-RA	536	0.384	0.136	0.000	3	2	49	60
Dmel	gnl|FlyBase|CG7355-RA	606	0.333	0.030	0.000	3	2	48	136
Dmel	gnl|FlyBase|CG43084-RA	541	0.314	0.047	0.000	2	1	39	66
Dmel	gnl|FlyBase|CG7608-RA	776	0.416	-0.139	0.000	3	2	39	78
Dmel	gnl|FlyBase|CG7350-RA	560	0.395	0.095	0.000	3	2	61	54
Dmel	gnl|FlyBase|CG7604-RA	1539	0.468	-0.121	0.000	2	1	24	124
Dmel	gnl|FlyBase|CG7599-RA	736	0.361	0.000	0.000	2	1	33	90
Dmel	gnl|FlyBase|CG7336-RA	522	0.393	0.083	0.000	3	2	37	79
Dmel	gnl|FlyBase|CG7594-RB	506	0.381	0.057	0.000	2	1	24	113
Dmel	gnl|FlyBase|CG7327-RA	508	0.390	0.000	0.000	3	2	35	49
Dmel	gnl|FlyBase|CG7588-RA	467	0.366	0.216	0.000	2	1	12	94
Dmel	gnl|FlyBase|CG7325-RA	562	0.343	0.140	0.000	3	2	24	127
Dmel	gnl|FlyBase|CG43082-RA	413	0.334	0.159	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG7304-RB	1751	0.423	0.076	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG7579-RA	1813	0.417	-0.013	0.000	3	2	148	36
Dmel	gnl|FlyBase|CG7297-RA	2727	0.434	0.044	0.000	3	2	97	329
Dmel	gnl|FlyBase|CG34452-RB	1281	0.396	-0.006	0.000	4	3	0	70
Dmel	gnl|FlyBase|CG34451-RA	3304	0.383	0.019	0.000	4	3	153	30
Dmel	gnl|FlyBase|CG7554-RA	2257	0.438	-0.038	0.000	2	1	189	295
Dmel	gnl|FlyBase|CG42571-RB	1297	0.369	0.035	0.000	6	5	81	63
Dmel	gnl|FlyBase|CG42570-RA	2255	0.384	0.008	0.000	6	5	104	40
Dmel	gnl|FlyBase|CG17943-RA	6103	0.437	-0.032	0.000	2	1	226	339
Dmel	gnl|FlyBase|CG6244-RA	562	0.356	-0.010	0.000	2	1	96	164
Dmel	gnl|FlyBase|CG13445-RA	493	0.432	0.136	0.000	2	1	13	94
Dmel	gnl|FlyBase|CG6151-RA	6330	0.364	0.010	0.000	5	4	134	623
Dmel	gnl|FlyBase|CG6215-RA	1643	0.439	-0.003	0.000	2	1	69	283
Dmel	gnl|FlyBase|CG6169-RE	7690	0.405	-0.037	0.000	5	4	844	2711
Dmel	gnl|FlyBase|CG6224-RA	5117	0.431	-0.027	0.000	6	5	266	1512
Dmel	gnl|FlyBase|CG12713-RA	1484	0.437	0.045	0.000	3	2	64	297
Dmel	gnl|FlyBase|CG18081-RA	1313	0.413	-0.030	0.000	3	2	201	286
Dmel	gnl|FlyBase|CG15715-RA	1593	0.387	-0.045	0.000	3	2	232	269
Dmel	gnl|FlyBase|CG32150-RA	6290	0.393	-0.016	0.000	5	4	563	65
Dmel	gnl|FlyBase|CG44099-RN	50343	0.375	-0.025	0.000	18	17	518	3174
Dmel	gnl|FlyBase|CG6114-RA	24706	0.398	0.010	0.000	16	15	985	3214
Dmel	gnl|FlyBase|CG6117-RB	28797	0.370	0.025	0.000	9	8	41	210
Dmel	gnl|FlyBase|CG17035-RA	1157	0.490	0.037	0.000	3	2	124	199
Dmel	gnl|FlyBase|CG17033-RA	1884	0.459	-0.066	0.000	5	4	200	463
Dmel	gnl|FlyBase|CG17032-RA	1767	0.460	0.022	0.000	2	1	423	101
Dmel	gnl|FlyBase|CG5931-RA	7037	0.496	0.046	0.000	6	5	120	158
Dmel	gnl|FlyBase|CG10516-RA	1699	0.489	-0.001	0.000	3	2	166	134
Dmel	gnl|FlyBase|CG5942-RE	12788	0.471	-0.008	0.000	6	5	127	235
Dmel	gnl|FlyBase|CG6025-RA	1228	0.474	0.000	0.000	3	2	142	178
Dmel	gnl|FlyBase|CG5949-RA	3494	0.496	0.060	0.000	2	1	97	64
Dmel	gnl|FlyBase|CG6017-RB	3405	0.510	-0.017	0.000	4	3	389	729
Dmel	gnl|FlyBase|CG5830-RB	12068	0.373	-0.020	0.000	7	6	482	2062
Dmel	gnl|FlyBase|CG5904-RA	1407	0.490	0.030	0.000	3	2	97	49
Dmel	gnl|FlyBase|CG5841-RA	5261	0.492	0.036	0.000	4	3	164	181
Dmel	gnl|FlyBase|CG13076-RA	9273	0.426	0.008	0.000	4	3	365	1411
Dmel	gnl|FlyBase|CG42717-RA	429	0.382	0.098	0.000	2	1	33	49
Dmel	gnl|FlyBase|CG42716-RA	393	0.382	0.067	0.000	2	1	0	31
Dmel	gnl|FlyBase|CG42538-RA	330	0.476	0.121	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG5895-RA	1743	0.454	0.004	0.000	4	3	85	65
Dmel	gnl|FlyBase|CG12284-RA	8437	0.429	-0.031	0.000	2	1	439	262
Dmel	gnl|FlyBase|CG32156-RO	30068	0.402	-0.031	0.000	20	19	517	1181
Dmel	gnl|FlyBase|CG33258-RB	1088	0.396	0.007	0.000	3	2	41	164
Dmel	gnl|FlyBase|CG13075-RB	1272	0.471	-0.132	0.000	3	2	43	86
Dmel	gnl|FlyBase|CG5241-RA	1649	0.546	0.033	0.000	3	2	85	320
Dmel	gnl|FlyBase|CG5235-RA	2766	0.405	0.003	0.000	2	1	140	474
Dmel	gnl|FlyBase|CG5284-RC	5401	0.433	0.031	0.000	10	9	378	658
Dmel	gnl|FlyBase|CG13074-RA	1726	0.476	0.022	0.000	4	3	4	173
Dmel	gnl|FlyBase|CG5389-RA	2255	0.514	0.079	0.000	3	2	70	97
Dmel	gnl|FlyBase|CG5414-RB	3203	0.453	0.036	0.000	6	5	25	49
Dmel	gnl|FlyBase|CG5222-RA	2196	0.499	-0.046	0.000	3	2	64	49
Dmel	gnl|FlyBase|CG43295-RA	577	0.416	-0.008	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG5215-RB	5817	0.488	-0.004	0.000	6	5	192	360
Dmel	gnl|FlyBase|CG5444-RE	8157	0.456	-0.104	0.000	11	10	571	1296
Dmel	gnl|FlyBase|CG12272-RA	4051	0.465	0.010	0.000	6	5	133	53
Dmel	gnl|FlyBase|CG5165-RA	2514	0.482	0.017	0.000	4	3	41	119
Dmel	gnl|FlyBase|CG5474-RA	1367	0.476	-0.060	0.000	3	2	97	280
Dmel	gnl|FlyBase|CG5161-RA	632	0.397	-0.052	0.000	2	1	50	105
Dmel	gnl|FlyBase|CG16838-RC	4664	0.480	-0.010	0.000	3	2	486	225
Dmel	gnl|FlyBase|CG5157-RA	1393	0.408	-0.044	0.000	1	0	818	215
Dmel	gnl|FlyBase|CG5151-RC	4232	0.474	-0.031	0.000	4	3	1531	960
Dmel	gnl|FlyBase|CG32152-RB	4232	0.474	-0.031	0.000	4	3	457	2442
Dmel	gnl|FlyBase|CG33796-RA	652	0.367	-0.029	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG33795-RB	652	0.322	0.019	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG33687-RB	985	0.321	0.000	0.000	4	3	0	282
Dmel	gnl|FlyBase|CG33688-RA	707	0.322	0.061	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG33689-RB	698	0.351	-0.029	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG33690-RA	705	0.357	-0.056	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG13073-RB	4253	0.430	-0.002	0.000	2	1	444	0
Dmel	gnl|FlyBase|CG5018-RB	2612	0.460	-0.023	0.000	3	2	110	113
Dmel	gnl|FlyBase|CG5027-RA	2040	0.446	0.053	0.000	4	3	201	368
Dmel	gnl|FlyBase|CG13072-RA	958	0.433	-0.031	0.000	3	2	136	112
Dmel	gnl|FlyBase|CG5057-RB	653	0.421	0.055	0.000	2	1	118	77
Dmel	gnl|FlyBase|CG34246-RA	1039	0.400	0.058	0.000	3	2	69	135
Dmel	gnl|FlyBase|CG32155-RA	2860	0.396	0.027	0.000	4	3	637	758
Dmel	gnl|FlyBase|CG32154-RA	1740	0.445	0.040	0.000	2	1	35	65
Dmel	gnl|FlyBase|CG13055-RA	1379	0.539	-0.044	0.000	1	0	306	143
Dmel	gnl|FlyBase|CG13054-RA	1340	0.527	-0.037	0.000	1	0	156	239
Dmel	gnl|FlyBase|CG13053-RA	424	0.550	-0.176	0.000	2	1	34	48
Dmel	gnl|FlyBase|CG34247-RA	421	0.480	-0.099	0.000	2	1	29	72
Dmel	gnl|FlyBase|CG13071-RB	508	0.520	-0.182	0.000	2	1	97	127
Dmel	gnl|FlyBase|CG13070-RB	809	0.391	0.000	0.000	2	1	29	80
Dmel	gnl|FlyBase|CG13051-RA	388	0.546	-0.311	0.000	1	0	35	101
Dmel	gnl|FlyBase|CG13069-RA	420	0.538	-0.186	0.000	1	0	45	81
Dmel	gnl|FlyBase|CG4950-RB	1796	0.444	-0.016	0.000	1	0	15	56
Dmel	gnl|FlyBase|CG13068-RA	520	0.517	-0.152	0.000	2	1	43	77
Dmel	gnl|FlyBase|CG34248-RA	533	0.561	-0.104	0.000	1	0	104	132
Dmel	gnl|FlyBase|CG13067-RA	637	0.501	-0.254	0.000	2	1	58	266
Dmel	gnl|FlyBase|CG13066-RB	700	0.489	-0.228	0.000	2	1	58	161
Dmel	gnl|FlyBase|CG13065-RA	746	0.497	-0.046	0.000	2	1	52	202
Dmel	gnl|FlyBase|CG13050-RA	814	0.462	0.016	0.000	2	1	62	200
Dmel	gnl|FlyBase|CG13064-RA	457	0.444	-0.163	0.000	2	1	75	55
Dmel	gnl|FlyBase|CG13049-RA	799	0.584	-0.263	0.000	2	1	64	126
Dmel	gnl|FlyBase|CG13048-RA	919	0.504	-0.283	0.000	2	1	70	169
Dmel	gnl|FlyBase|CG13047-RB	717	0.569	-0.240	0.000	2	1	41	85
Dmel	gnl|FlyBase|CG13046-RB	843	0.528	-0.133	0.000	2	1	100	135
Dmel	gnl|FlyBase|CG13045-RB	1239	0.444	-0.069	0.000	2	1	96	522
Dmel	gnl|FlyBase|CG4962-RA	837	0.508	-0.082	0.000	2	1	64	338
Dmel	gnl|FlyBase|CG4982-RA	575	0.468	-0.100	0.000	2	1	31	139
Dmel	gnl|FlyBase|CG13044-RA	689	0.578	-0.196	0.000	2	1	65	91
Dmel	gnl|FlyBase|CG43249-RA	381	0.362	0.058	0.000	2	1	18	72
Dmel	gnl|FlyBase|CG13043-RA	646	0.574	-0.170	0.000	1	0	79	120
Dmel	gnl|FlyBase|CG13063-RA	606	0.521	-0.114	0.000	2	1	47	107
Dmel	gnl|FlyBase|CG13042-RA	635	0.535	-0.124	0.000	2	1	65	152
Dmel	gnl|FlyBase|CG13062-RB	865	0.506	-0.146	0.000	2	1	242	202
Dmel	gnl|FlyBase|CG13061-RA	667	0.459	-0.163	0.000	2	1	34	231
Dmel	gnl|FlyBase|CG13041-RA	573	0.525	-0.209	0.000	2	1	67	71
Dmel	gnl|FlyBase|CG13060-RA	599	0.526	-0.213	0.000	2	1	70	73
Dmel	gnl|FlyBase|CG42718-RA	443	0.384	-0.094	0.000	2	1	53	58
Dmel	gnl|FlyBase|CG13059-RA	637	0.564	-0.203	0.000	2	1	59	45
Dmel	gnl|FlyBase|CG13040-RA	724	0.561	-0.108	0.000	2	1	38	63
Dmel	gnl|FlyBase|CG13039-RA	706	0.476	-0.089	0.000	1	0	81	250
Dmel	gnl|FlyBase|CG13038-RA	636	0.522	-0.048	0.000	2	1	165	59
Dmel	gnl|FlyBase|CG13058-RA	694	0.500	-0.153	0.000	2	1	27	132
Dmel	gnl|FlyBase|CG33061-RB	1433	0.477	0.006	0.000	3	2	63	356
Dmel	gnl|FlyBase|CG33060-RB	728	0.420	0.020	0.000	2	1	102	0
Dmel	gnl|FlyBase|CG13057-RA	857	0.520	-0.108	0.000	2	1	47	175
Dmel	gnl|FlyBase|CG13056-RA	470	0.449	-0.118	0.000	2	1	22	80
Dmel	gnl|FlyBase|CG4998-RB	6239	0.481	-0.056	0.000	5	4	154	480
Dmel	gnl|FlyBase|CG33257-RA	1298	0.517	-0.019	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG42648-RA	709	0.499	0.000	0.000	1	0	93	49
Dmel	gnl|FlyBase|CG4925-RA	3205	0.457	0.062	0.000	7	6	112	116
Dmel	gnl|FlyBase|CG4933-RA	1296	0.468	0.051	0.000	3	2	63	73
Dmel	gnl|FlyBase|CG4899-RA	1065	0.467	0.107	0.000	3	2	16	92
Dmel	gnl|FlyBase|CG45057-RA	4683	0.392	0.019	0.000	3	2	137	439
Dmel	gnl|FlyBase|CG4818-RA	1148	0.534	-0.126	0.000	1	0	47	75
Dmel	gnl|FlyBase|CG12255-RA	809	0.513	-0.113	0.000	1	0	98	57
Dmel	gnl|FlyBase|CG4784-RA	1447	0.540	0.109	0.000	1	0	32	125
Dmel	gnl|FlyBase|CG4842-RA	1130	0.461	0.021	0.000	4	3	68	86
Dmel	gnl|FlyBase|CG18814-RB	1120	0.423	0.072	0.000	4	3	50	102
Dmel	gnl|FlyBase|CG16807-RA	6130	0.434	0.020	0.000	4	3	136	2084
Dmel	gnl|FlyBase|CG4753-RA	2208	0.448	0.005	0.000	5	4	59	153
Dmel	gnl|FlyBase|CG4729-RE	4038	0.420	-0.035	0.000	5	4	355	300
Dmel	gnl|FlyBase|CG4877-RA	4490	0.476	-0.128	0.000	7	6	255	473
Dmel	gnl|FlyBase|CG44836-RE	9184	0.434	-0.023	0.000	8	7	218	30
Dmel	gnl|FlyBase|CG4680-RA	1505	0.519	0.027	0.000	1	0	112	334
Dmel	gnl|FlyBase|CG4609-RA	9033	0.427	-0.016	0.000	5	4	410	2321
Dmel	gnl|FlyBase|CG4672-RF	2665	0.443	-0.063	0.000	7	6	123	231
Dmel	gnl|FlyBase|CG4573-RA	1886	0.474	-0.004	0.000	4	3	66	98
Dmel	gnl|FlyBase|CG4561-RA	1954	0.517	0.007	0.000	4	3	59	134
Dmel	gnl|FlyBase|CG33158-RB	76964	0.413	-0.007	0.000	6	5	197	137
Dmel	gnl|FlyBase|CG42514-RA	4399	0.401	-0.014	0.000	6	5	406	142
Dmel	gnl|FlyBase|CG43373-RC	41337	0.415	0.029	0.000	29	28	424	257
Dmel	gnl|FlyBase|CG4314-RA	2810	0.493	0.027	0.000	7	6	88	57
Dmel	gnl|FlyBase|CG13033-RA	1062	0.475	-0.020	0.000	2	1	92	100
Dmel	gnl|FlyBase|CG4229-RA	1136	0.537	-0.023	0.000	2	1	73	105
Dmel	gnl|FlyBase|CG4123-RA	8773	0.420	-0.001	0.000	6	5	132	292
Dmel	gnl|FlyBase|CG43206-RA	551	0.407	0.045	0.000	2	1	103	110
Dmel	gnl|FlyBase|CG4143-RE	1764	0.440	-0.086	0.000	4	3	108	410
Dmel	gnl|FlyBase|CG4118-RA	3448	0.451	0.012	0.000	8	7	189	148
Dmel	gnl|FlyBase|CG16725-RA	879	0.538	0.040	0.000	1	0	94	104
Dmel	gnl|FlyBase|CG4157-RA	995	0.511	-0.008	0.000	1	0	72	128
Dmel	gnl|FlyBase|CG4169-RA	1988	0.561	-0.036	0.000	4	3	276	87
Dmel	gnl|FlyBase|CG4109-RA	950	0.527	0.034	0.000	2	1	79	119
Dmel	gnl|FlyBase|CG32163-RA	855	0.381	-0.061	0.000	1	0	80	343
Dmel	gnl|FlyBase|CG4195-RA	1658	0.472	-0.015	0.000	4	3	377	358
Dmel	gnl|FlyBase|CG16724-RA	992	0.474	-0.043	0.000	3	2	7	86
Dmel	gnl|FlyBase|CG17286-RA	3808	0.537	-0.001	0.000	3	2	48	197
Dmel	gnl|FlyBase|CG32165-RA	5040	0.455	0.007	0.000	8	7	114	292
Dmel	gnl|FlyBase|CG32164-RB	5094	0.463	0.001	0.000	8	7	159	292
Dmel	gnl|FlyBase|CG4098-RA	1210	0.523	-0.014	0.000	2	1	140	90
Dmel	gnl|FlyBase|CG4097-RA	1019	0.518	-0.030	0.000	2	1	100	136
Dmel	gnl|FlyBase|CG4086-RA	1538	0.511	0.051	0.000	3	2	82	76
Dmel	gnl|FlyBase|CG4101-RA	465	0.475	0.059	0.000	1	0	90	111
Dmel	gnl|FlyBase|CG4083-RA	2255	0.471	-0.046	0.000	1	0	303	932
Dmel	gnl|FlyBase|CG4032-RF	25513	0.428	-0.038	0.000	9	8	739	404
Dmel	gnl|FlyBase|CG3971-RA	13174	0.397	0.031	0.000	5	4	200	1633
Dmel	gnl|FlyBase|CG12232-RA	5378	0.423	0.000	0.000	5	4	333	292
Dmel	gnl|FlyBase|CG3948-RA	1874	0.381	-0.014	0.000	4	3	38	131
Dmel	gnl|FlyBase|CG13032-RA	2301	0.497	0.063	0.000	3	2	184	20
Dmel	gnl|FlyBase|CG3849-RB	35272	0.398	-0.027	0.000	7	6	666	1773
Dmel	gnl|FlyBase|CG9692-RB	1456	0.484	-0.087	0.000	2	1	44	200
Dmel	gnl|FlyBase|CG9695-RF	10756	0.482	-0.035	0.000	10	9	552	666
Dmel	gnl|FlyBase|CG13026-RB	660	0.423	-0.147	0.000	2	1	45	197
Dmel	gnl|FlyBase|CG13031-RA	515	0.491	-0.099	0.000	2	1	30	61
Dmel	gnl|FlyBase|CG9697-RB	748	0.479	-0.089	0.000	2	1	7	85
Dmel	gnl|FlyBase|CG9681-RA	691	0.504	-0.057	0.000	2	1	6	44
Dmel	gnl|FlyBase|CG9680-RA	2323	0.464	0.047	0.000	3	2	84	61
Dmel	gnl|FlyBase|CG9701-RA	5819	0.411	0.025	0.000	4	3	214	165
Dmel	gnl|FlyBase|CG42852-RA	232	0.349	0.086	0.000	2	1	11	55
Dmel	gnl|FlyBase|CG9704-RA	3311	0.506	0.007	0.000	3	2	166	470
Dmel	gnl|FlyBase|CG13025-RA	3206	0.440	0.035	0.000	2	1	255	1063
Dmel	gnl|FlyBase|CG9705-RA	2320	0.451	-0.081	0.000	3	2	557	581
Dmel	gnl|FlyBase|CG9706-RC	2237	0.481	0.024	0.000	3	2	237	180
Dmel	gnl|FlyBase|CG9677-RA	1700	0.514	-0.033	0.000	3	2	108	104
Dmel	gnl|FlyBase|CG9674-RF	12617	0.456	0.035	0.000	16	15	280	837
Dmel	gnl|FlyBase|CG9710-RA	11114	0.410	0.017	0.000	5	4	126	113
Dmel	gnl|FlyBase|CG9712-RA	2292	0.440	-0.080	0.000	7	6	338	192
Dmel	gnl|FlyBase|CG9669-RA	424	0.460	-0.077	0.000	2	1	73	57
Dmel	gnl|FlyBase|CG9715-RA	6965	0.478	-0.024	0.000	6	5	115	134
Dmel	gnl|FlyBase|CG32161-RA	774	0.516	0.048	0.000	1	0	70	17
Dmel	gnl|FlyBase|CG9668-RA	9991	0.440	0.021	0.000	2	1	47	165
Dmel	gnl|FlyBase|CG9951-RA	1826	0.546	-0.041	0.000	1	0	82	76
Dmel	gnl|FlyBase|CG42679-RK	7742	0.500	0.054	0.000	4	3	638	342
Dmel	gnl|FlyBase|CG32170-RA	2064	0.547	-0.115	0.000	1	0	150	291
Dmel	gnl|FlyBase|CG13028-RA	743	0.456	-0.009	0.000	1	0	79	106
Dmel	gnl|FlyBase|CG13023-RA	3097	0.450	-0.018	0.000	3	2	201	355
Dmel	gnl|FlyBase|CG11905-RA	4365	0.465	-0.046	0.000	4	3	269	99
Dmel	gnl|FlyBase|CG13022-RB	623	0.494	0.000	0.000	1	0	10	16
Dmel	gnl|FlyBase|CG9665-RB	3850	0.477	0.101	0.000	4	3	226	138
Dmel	gnl|FlyBase|CG13027-RB	1518	0.435	-0.023	0.000	3	2	62	0
Dmel	gnl|FlyBase|CG11661-RI	10642	0.442	-0.110	0.000	12	11	111	599
Dmel	gnl|FlyBase|CG42665-RD	18045	0.442	-0.003	0.000	9	8	550	247
Dmel	gnl|FlyBase|CG3764-RB	17849	0.442	-0.004	0.000	7	6	899	692
Dmel	gnl|FlyBase|CG6664-RA	3166	0.494	-0.024	0.000	5	4	319	564
Dmel	gnl|FlyBase|CG7728-RA	3735	0.516	0.094	0.000	2	1	103	92
Dmel	gnl|FlyBase|CG6652-RA	2509	0.526	0.017	0.000	5	4	223	206
Dmel	gnl|FlyBase|CG6642-RA	619	0.499	-0.016	0.000	2	1	20	79
Dmel	gnl|FlyBase|CG7729-RA	2790	0.516	0.008	0.000	1	0	330	312
Dmel	gnl|FlyBase|CG7730-RC	2300	0.469	0.000	0.000	4	3	154	223
Dmel	gnl|FlyBase|CG14059-RB	2269	0.445	-0.025	0.000	3	2	183	231
Dmel	gnl|FlyBase|CG7842-RA	1198	0.569	0.000	0.000	1	0	31	27
Dmel	gnl|FlyBase|CG33522-RA	5716	0.444	-0.068	0.000	13	12	115	73
Dmel	gnl|FlyBase|CG7853-RA	1669	0.497	-0.039	0.000	3	2	269	91
Dmel	gnl|FlyBase|CG14057-RA	638	0.445	-0.070	0.000	3	2	13	79
Dmel	gnl|FlyBase|CG7930-RA	2231	0.391	-0.023	0.000	5	4	97	397
Dmel	gnl|FlyBase|CG7725-RB	5943	0.420	-0.038	0.000	8	7	215	1088
Dmel	gnl|FlyBase|CG7724-RA	2921	0.455	0.040	0.000	4	3	102	119
