Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Agam	gnl|WGS:AAAB|AGAP011616-RA	804	0.511	-0.002	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011617-RA	6400	0.503	0.008	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011618-RA	18095	0.436	-0.028	0.001	4	3	21	856
Agam	gnl|WGS:AAAB|AGAP011619-RA	3267	0.494	0.030	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011620-RA	4072	0.585	0.126	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011621-RA	354	0.508	0.078	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011622-RA	3058	0.476	-0.003	0.000	5	4	0	54
Agam	gnl|WGS:AAAB|AGAP011623-RA	3330	0.580	0.097	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011625-RA	9814	0.463	-0.061	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP011626-RA	2769	0.439	-0.039	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011627-RA	1665	0.503	0.059	0.000	5	4	59	483
Agam	gnl|WGS:AAAB|AGAP011628-RA	5612	0.443	0.049	0.000	3	2	585	1
Agam	gnl|WGS:AAAB|AGAP011629-RA	1936	0.575	0.058	0.000	2	1	0	546
Agam	gnl|WGS:AAAB|AGAP011630-RA	572	0.528	-0.053	0.000	1	0	105	104
Agam	gnl|WGS:AAAB|AGAP011631-RA	1508	0.499	0.003	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011632-RA	813	0.456	0.143	0.000	2	1	234	272
Agam	gnl|WGS:AAAB|AGAP011633-RA	785	0.557	0.048	0.000	2	1	56	0
Agam	gnl|WGS:AAAB|AGAP011634-RA	1296	0.525	0.100	0.000	4	3	79	0
Agam	gnl|WGS:AAAB|AGAP011635-RA	746	0.531	-0.005	0.000	2	1	124	39
Agam	gnl|WGS:AAAB|AGAP011636-RA	522	0.467	0.197	0.000	2	1	22	112
Agam	gnl|WGS:AAAB|AGAP011637-RA	651	0.556	0.022	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011638-RA	6188	0.528	0.022	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP011639-RA	10788	0.435	-0.046	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011640-RA	4411	0.649	0.034	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011641-RA	6443	0.458	0.062	0.000	5	4	0	136
Agam	gnl|WGS:AAAB|AGAP011642-RA	891	0.512	0.066	0.000	3	2	149	1
Agam	gnl|WGS:AAAB|AGAP011643-RA	1614	0.581	0.017	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011644-RA	15748	0.433	0.008	0.000	9	8	342	0
Agam	gnl|WGS:AAAB|AGAP011645-RA	19085	0.441	-0.049	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011646-RA	2840	0.545	-0.003	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011647-RA	870	0.541	-0.015	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011648-RA	2298	0.572	-0.038	0.000	3	2	0	50
Agam	gnl|WGS:AAAB|AGAP011649-RA	13891	0.389	-0.008	0.136	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011650-RA	3895	0.525	0.060	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011651-RA	1152	0.435	0.170	0.000	2	1	210	2
Agam	gnl|WGS:AAAB|AGAP011652-RA	12910	0.468	-0.024	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011655-RA	1647	0.668	-0.135	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011656-RA	785	0.487	0.037	0.000	3	2	343	0
Agam	gnl|WGS:AAAB|AGAP011657-RA	1119	0.457	0.076	0.000	2	1	132	401
Agam	gnl|WGS:AAAB|AGAP011659-RA	4339	0.568	0.062	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011660-RA	901	0.412	0.186	0.000	3	2	64	0
Agam	gnl|WGS:AAAB|AGAP011661-RA	3323	0.562	0.065	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011662-RA	2139	0.507	0.084	0.000	3	2	110	0
Agam	gnl|WGS:AAAB|AGAP011663-RA	2018	0.502	0.059	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP011664-RA	3746	0.380	-0.034	0.000	9	8	464	654
Agam	gnl|WGS:AAAB|AGAP011665-RA	884	0.583	0.095	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011666-RA	19312	0.417	-0.036	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011667-RA	34670	0.406	-0.029	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011668-RA	753	0.432	0.126	0.000	2	1	123	2
Agam	gnl|WGS:AAAB|AGAP011669-RA	1863	0.465	0.136	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011670-RA	1122	0.595	-0.027	0.000	2	1	63	0
Agam	gnl|WGS:AAAB|AGAP011671-RA	800	0.539	0.118	0.000	2	1	123	0
Agam	gnl|WGS:AAAB|AGAP011672-RA	662	0.515	-0.021	0.000	2	1	18	117
Agam	gnl|WGS:AAAB|AGAP011673-RA	524	0.563	0.031	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011674-RA	1399	0.523	0.063	0.000	3	2	78	0
Agam	gnl|WGS:AAAB|AGAP011675-RA	2222	0.570	0.052	0.000	3	2	141	0
Agam	gnl|WGS:AAAB|AGAP011676-RA	5688	0.467	-0.014	0.000	4	3	258	0
Agam	gnl|WGS:AAAB|AGAP011677-RA	2829	0.601	0.059	0.000	3	2	64	572
Agam	gnl|WGS:AAAB|AGAP011678-RA	2173	0.583	0.027	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011679-RA	4557	0.480	-0.010	0.000	2	1	254	1
Agam	gnl|WGS:AAAB|AGAP011680-RA	2722	0.495	-0.049	0.000	2	1	0	88
Agam	gnl|WGS:AAAB|AGAP011681-RA	851	0.539	0.028	0.000	3	2	51	2
Agam	gnl|WGS:AAAB|AGAP011682-RA	16232	0.500	-0.007	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011683-RA	3096	0.498	-0.011	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011684-RA	999	0.527	0.084	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011685-RA	1995	0.556	0.002	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP011686-RA	1713	0.570	0.018	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011687-RA	1467	0.532	0.105	0.000	3	2	91	485
Agam	gnl|WGS:AAAB|AGAP011688-RA	8051	0.595	0.140	0.000	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP011689-RA	1692	0.590	-0.009	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011690-RA	1749	0.531	0.076	0.000	4	3	93	271
Agam	gnl|WGS:AAAB|AGAP011691-RA	6859	0.444	-0.050	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011692-RA	1037	0.500	-0.089	0.000	3	2	182	0
Agam	gnl|WGS:AAAB|AGAP011693-RA	1468	0.513	0.009	0.000	2	1	2	0
Agam	gnl|WGS:AAAB|AGAP011694-RA	3601	0.457	-0.030	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011695-RA	28441	0.427	0.030	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP011696-RA	1251	0.568	-0.021	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011697-RA	5763	0.496	0.086	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011698-RA	1647	0.458	0.008	0.000	4	3	66	204
Agam	gnl|WGS:AAAB|AGAP011699-RA	1734	0.419	0.084	0.000	2	1	135	1
Agam	gnl|WGS:AAAB|AGAP011700-RA	3371	0.440	-0.088	0.000	5	4	46	2
Agam	gnl|WGS:AAAB|AGAP011701-RA	2079	0.511	0.067	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011702-RA	8495	0.480	0.018	0.019	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP011703-RA	1521	0.630	0.200	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011704-RA	840	0.607	0.039	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011705-RA	22053	0.439	-0.029	0.001	13	12	307	0
Agam	gnl|WGS:AAAB|AGAP011706-RA	1777	0.508	0.027	0.000	4	3	141	361
Agam	gnl|WGS:AAAB|AGAP011707-RA	1475	0.554	0.013	0.000	2	1	66	0
Agam	gnl|WGS:AAAB|AGAP011708-RA	1654	0.526	0.014	0.000	3	2	0	565
Agam	gnl|WGS:AAAB|AGAP011709-RA	2259	0.482	0.102	0.000	2	1	138	35
Agam	gnl|WGS:AAAB|AGAP011710-RA	4366	0.526	0.067	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP011711-RA	798	0.436	-0.052	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011712-RA	302	0.368	-0.009	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011713-RA	830	0.445	0.100	0.000	3	2	125	184
Agam	gnl|WGS:AAAB|AGAP011714-RA	9664	0.449	0.017	0.000	2	1	2	2
Agam	gnl|WGS:AAAB|AGAP011715-RA	1698	0.527	0.059	0.000	4	3	0	323
Agam	gnl|WGS:AAAB|AGAP011717-RA	17891	0.453	0.022	0.000	13	12	0	256
Agam	gnl|WGS:AAAB|AGAP011718-RA	5298	0.464	0.002	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011719-RA	2763	0.434	0.052	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP011720-RA	13477	0.429	-0.032	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011721-RA	1172	0.568	0.099	0.000	2	1	133	0
Agam	gnl|WGS:AAAB|AGAP011722-RA	27276	0.471	0.045	0.000	12	11	0	0
Agam	gnl|WGS:AAAB|AGAP011723-RA	1771	0.536	0.015	0.000	4	3	275	0
Agam	gnl|WGS:AAAB|AGAP011724-RA	4857	0.605	0.057	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011725-RA	1561	0.527	-0.007	0.000	4	3	157	420
Agam	gnl|WGS:AAAB|AGAP011726-RA	1409	0.483	0.107	0.000	3	2	182	1
Agam	gnl|WGS:AAAB|AGAP011727-RA	2055	0.543	0.073	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011728-RA	6015	0.580	0.002	0.000	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP011729-RA	20872	0.476	0.026	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011730-RA	1184	0.531	0.008	0.000	3	2	0	466
Agam	gnl|WGS:AAAB|AGAP011731-RA	572	0.591	-0.041	0.000	2	1	84	1
Agam	gnl|WGS:AAAB|AGAP011732-RA	2868	0.569	0.043	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011733-RA	744	0.547	0.111	0.000	2	1	75	219
Agam	gnl|WGS:AAAB|AGAP011734-RA	758	0.463	-0.037	0.000	2	1	208	1
Agam	gnl|WGS:AAAB|AGAP011735-RA	688	0.462	0.038	0.000	2	1	89	2
Agam	gnl|WGS:AAAB|AGAP011736-RA	17988	0.476	-0.040	0.000	9	8	0	21
Agam	gnl|WGS:AAAB|AGAP011737-RA	57497	0.469	-0.031	0.000	11	10	0	0
Agam	gnl|WGS:AAAB|AGAP011738-RA	3915	0.445	0.030	0.000	2	1	77	93
Agam	gnl|WGS:AAAB|AGAP011739-RA	307	0.466	-0.063	0.000	2	1	0	1
Agam	gnl|WGS:AAAB|AGAP011740-RA	318	0.560	0.135	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011741-RA	2896	0.460	0.009	0.007	2	1	183	2
Agam	gnl|WGS:AAAB|AGAP011742-RA	862	0.621	0.050	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011743-RA	3642	0.549	0.091	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011744-RA	1209	0.594	0.086	0.000	3	2	197	0
Agam	gnl|WGS:AAAB|AGAP011745-RA	7724	0.460	0.003	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011746-RA	6523	0.520	0.043	0.003	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011747-RA	945	0.567	0.078	0.000	3	2	2	1
Agam	gnl|WGS:AAAB|AGAP011748-RA	6044	0.456	0.011	0.000	3	2	219	2
Agam	gnl|WGS:AAAB|AGAP011749-RA	2658	0.561	-0.027	0.000	4	3	335	0
Agam	gnl|WGS:AAAB|AGAP011750-RA	2526	0.527	-0.012	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011751-RA	1767	0.600	0.091	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011752-RA	976	0.546	0.017	0.000	1	0	44	11
Agam	gnl|WGS:AAAB|AGAP011753-RA	882	0.486	0.105	0.000	4	3	95	55
Agam	gnl|WGS:AAAB|AGAP011754-RA	5245	0.538	0.059	0.000	6	5	0	177
Agam	gnl|WGS:AAAB|AGAP011755-RA	714	0.514	0.003	0.000	2	1	392	2
Agam	gnl|WGS:AAAB|AGAP011756-RA	1260	0.510	0.059	0.000	3	2	82	506
Agam	gnl|WGS:AAAB|AGAP011757-RA	1523	0.592	0.086	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011758-RA	3291	0.558	0.009	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011759-RA	4768	0.520	-0.011	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011760-RA	841	0.539	0.038	0.000	3	2	135	2
Agam	gnl|WGS:AAAB|AGAP011761-RA	562	0.457	-0.043	0.000	2	1	141	142
Agam	gnl|WGS:AAAB|AGAP011762-RA	1044	0.609	-0.050	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011763-RA	1281	0.595	-0.037	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011764-RA	10541	0.504	0.026	0.000	8	7	0	189
Agam	gnl|WGS:AAAB|AGAP011765-RA	4581	0.537	0.046	0.000	4	3	171	0
Agam	gnl|WGS:AAAB|AGAP011766-RA	12686	0.429	-0.037	0.000	6	5	0	234
Agam	gnl|WGS:AAAB|AGAP011767-RA	1363	0.557	0.033	0.000	3	2	131	0
Agam	gnl|WGS:AAAB|AGAP011768-RA	25602	0.417	0.011	0.000	4	3	0	321
Agam	gnl|WGS:AAAB|AGAP011769-RA	4683	0.607	0.077	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011770-RA	6779	0.563	0.062	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011771-RA	1907	0.607	0.080	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011772-RA	3918	0.585	0.026	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP011773-RA	2342	0.420	-0.021	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011774-RA	1654	0.476	-0.042	0.000	2	1	116	0
Agam	gnl|WGS:AAAB|AGAP011775-RA	1180	0.538	0.065	0.000	2	1	69	104
Agam	gnl|WGS:AAAB|AGAP011776-RA	3914	0.582	0.036	0.000	6	5	0	149
Agam	gnl|WGS:AAAB|AGAP011777-RA	1584	0.543	-0.040	0.000	3	2	48	164
Agam	gnl|WGS:AAAB|AGAP011778-RA	5374	0.483	0.044	0.000	2	1	219	1
Agam	gnl|WGS:AAAB|AGAP011779-RA	2671	0.457	0.034	0.000	3	2	261	197
Agam	gnl|WGS:AAAB|AGAP011780-RA	3894	0.490	-0.007	0.000	4	3	298	37
Agam	gnl|WGS:AAAB|AGAP011781-RA	1703	0.562	0.055	0.000	4	3	210	93
Agam	gnl|WGS:AAAB|AGAP011782-RA	1958	0.492	0.077	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011783-RA	1262	0.563	0.087	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011784-RA	337	0.430	0.159	0.000	2	1	141	0
Agam	gnl|WGS:AAAB|AGAP011785-RA	1195	0.556	-0.044	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011786-RA	1302	0.498	-0.009	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011787-RA	1270	0.531	0.104	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011788-RA	1967	0.570	0.008	0.000	3	2	100	2
Agam	gnl|WGS:AAAB|AGAP011789-RA	1438	0.628	-0.028	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011790-RB	1906	0.529	-0.042	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011791-RA	1485	0.556	0.081	0.000	2	1	98	0
Agam	gnl|WGS:AAAB|AGAP011792-RA	3687	0.551	0.093	0.000	5	4	188	474
Agam	gnl|WGS:AAAB|AGAP011793-RA	1629	0.524	0.104	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011794-RA	746	0.535	0.158	0.000	2	1	174	42
Agam	gnl|WGS:AAAB|AGAP011795-RA	1593	0.637	-0.015	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011796-RA	6644	0.503	-0.056	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011797-RA	2794	0.471	-0.026	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011798-RA	10684	0.493	0.026	0.000	9	8	0	200
Agam	gnl|WGS:AAAB|AGAP011799-RA	637	0.581	0.081	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011800-RA	1969	0.550	0.054	0.000	3	2	178	0
Agam	gnl|WGS:AAAB|AGAP011801-RA	2340	0.561	0.079	0.000	5	4	389	0
Agam	gnl|WGS:AAAB|AGAP011802-RA	636	0.495	-0.079	0.000	3	2	53	204
Agam	gnl|WGS:AAAB|AGAP011803-RA	1439	0.577	0.173	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011804-RA	1848	0.603	0.077	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011805-RA	4262	0.512	-0.030	0.000	4	3	426	0
Agam	gnl|WGS:AAAB|AGAP011806-RA	1215	0.602	0.127	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011807-RA	1194	0.577	0.158	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011808-RA	1218	0.610	0.149	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011809-RA	824	0.593	0.010	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011810-RA	18933	0.437	0.014	0.000	6	5	225	0
Agam	gnl|WGS:AAAB|AGAP011811-RA	4269	0.460	-0.067	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011812-RA	4688	0.458	-0.015	0.000	6	5	0	304
Agam	gnl|WGS:AAAB|AGAP011813-RA	1507	0.503	0.018	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011814-RA	1256	0.588	-0.074	0.000	2	1	173	0
Agam	gnl|WGS:AAAB|AGAP011815-RA	6551	0.488	0.009	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011816-RA	609	0.504	-0.036	0.000	2	1	104	131
Agam	gnl|WGS:AAAB|AGAP011817-RA	1498	0.568	-0.029	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011818-RA	1629	0.547	-0.017	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011819-RA	1748	0.592	0.004	0.000	2	1	142	0
Agam	gnl|WGS:AAAB|AGAP011820-RA	406	0.520	0.052	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011821-RA	1578	0.556	-0.056	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011822-RA	7021	0.577	0.066	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP011823-RA	19533	0.569	0.052	0.001	16	15	0	0
Agam	gnl|WGS:AAAB|AGAP011824-RA	1192	0.480	0.035	0.000	5	4	51	135
Agam	gnl|WGS:AAAB|AGAP011825-RA	380	0.479	0.011	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011826-RA	709	0.458	0.022	0.000	2	1	213	215
Agam	gnl|WGS:AAAB|AGAP011827-RA	1716	0.538	0.025	0.000	3	2	0	376
Agam	gnl|WGS:AAAB|AGAP011828-RA	5050	0.473	0.015	0.000	5	4	271	0
Agam	gnl|WGS:AAAB|AGAP011829-RA	663	0.549	0.066	0.000	2	1	68	109
Agam	gnl|WGS:AAAB|AGAP011830-RA	5497	0.511	0.013	0.000	4	3	126	0
Agam	gnl|WGS:AAAB|AGAP011831-RA	1332	0.534	0.066	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011832-RA	1205	0.514	0.076	0.000	3	2	234	493
Agam	gnl|WGS:AAAB|AGAP011833-RA	1229	0.587	0.093	0.000	2	1	102	71
Agam	gnl|WGS:AAAB|AGAP011834-RA	1184	0.595	0.131	0.000	2	1	28	0
Agam	gnl|WGS:AAAB|AGAP011835-RA	1870	0.531	0.072	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011836-RA	1969	0.472	-0.029	0.000	2	1	226	0
Agam	gnl|WGS:AAAB|AGAP011837-RA	288	0.559	0.056	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011838-RA	2790	0.491	-0.053	0.000	2	1	0	131
Agam	gnl|WGS:AAAB|AGAP011839-RA	2638	0.522	0.030	0.000	5	4	472	0
Agam	gnl|WGS:AAAB|AGAP011840-RA	1856	0.474	0.060	0.000	5	4	0	310
Agam	gnl|WGS:AAAB|AGAP011841-RA	541	0.549	0.266	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011842-RA	874	0.518	0.086	0.000	2	1	48	99
Agam	gnl|WGS:AAAB|AGAP011843-RA	1353	0.578	0.107	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011844-RA	911	0.553	0.016	0.000	2	1	18	0
Agam	gnl|WGS:AAAB|AGAP011845-RA	1057	0.482	0.092	0.000	2	1	79	473
Agam	gnl|WGS:AAAB|AGAP011846-RA	877	0.571	-0.006	0.000	2	1	76	0
Agam	gnl|WGS:AAAB|AGAP011847-RA	5033	0.503	-0.023	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011848-RA	3844	0.431	-0.065	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011849-RA	2012	0.552	0.053	0.000	5	4	0	488
Agam	gnl|WGS:AAAB|AGAP011850-RA	1005	0.524	0.131	0.000	2	1	15	53
Agam	gnl|WGS:AAAB|AGAP011851-RA	10653	0.536	0.041	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP011852-RA	1111	0.564	0.053	0.000	2	1	0	167
Agam	gnl|WGS:AAAB|AGAP011854-RA	16446	0.436	0.035	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011858-RA	607	0.474	0.090	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011859-RA	12969	0.451	0.021	0.000	10	9	273	0
Agam	gnl|WGS:AAAB|AGAP011867-RA	372	0.481	0.039	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011870-RA	1874	0.567	-0.083	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011871-RA	1313	0.583	-0.013	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011872-RA	1228	0.580	0.025	0.000	3	2	15	0
Agam	gnl|WGS:AAAB|AGAP011873-RA	1707	0.538	0.039	0.000	2	1	474	0
Agam	gnl|WGS:AAAB|AGAP011874-RA	3598	0.520	0.053	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP011875-RA	5976	0.570	0.052	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP011876-RA	1353	0.549	0.020	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011877-RA	980	0.552	0.013	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011878-RA	991	0.450	0.022	0.000	2	1	0	217
Agam	gnl|WGS:AAAB|AGAP011879-RA	1740	0.486	0.063	0.000	6	5	140	0
Agam	gnl|WGS:AAAB|AGAP011880-RA	3158	0.545	0.095	0.000	5	4	94	0
Agam	gnl|WGS:AAAB|AGAP011881-RA	1521	0.512	-0.021	0.000	3	2	6	215
Agam	gnl|WGS:AAAB|AGAP011882-RA	763	0.583	-0.020	0.000	2	1	304	2
Agam	gnl|WGS:AAAB|AGAP011883-RA	1115	0.552	0.019	0.000	2	1	223	182
Agam	gnl|WGS:AAAB|AGAP011884-RA	1362	0.546	0.112	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011885-RA	1061	0.465	0.071	0.000	4	3	0	10
Agam	gnl|WGS:AAAB|AGAP011886-RA	636	0.566	0.056	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011887-RA	1108	0.549	0.030	0.000	2	1	74	0
Agam	gnl|WGS:AAAB|AGAP011888-RA	4051	0.591	0.011	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011889-RA	1553	0.544	0.072	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011890-RA	11946	0.459	0.011	0.002	7	6	0	290
Agam	gnl|WGS:AAAB|AGAP011891-RA	1554	0.398	0.024	0.000	2	1	685	278
Agam	gnl|WGS:AAAB|AGAP011892-RA	1811	0.516	-0.039	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011893-RA	2739	0.549	-0.007	0.035	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011894-RA	4578	0.429	-0.027	0.000	2	1	271	2
Agam	gnl|WGS:AAAB|AGAP011895-RA	1428	0.604	0.059	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011896-RA	1438	0.483	0.063	0.000	3	2	73	548
Agam	gnl|WGS:AAAB|AGAP011897-RA	7361	0.528	0.031	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP011898-RA	967	0.589	0.063	0.000	2	1	0	25
Agam	gnl|WGS:AAAB|AGAP011899-RA	2352	0.568	0.062	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011900-RA	2003	0.528	0.004	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP011901-RA	1306	0.586	-0.475	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011902-RA	2597	0.653	-0.080	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011903-RA	1363	0.554	0.012	0.000	2	1	692	2
Agam	gnl|WGS:AAAB|AGAP011904-RA	1128	0.509	0.010	0.000	3	2	146	1
Agam	gnl|WGS:AAAB|AGAP011905-RA	1275	0.562	0.020	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011906-RA	1071	0.559	0.142	0.000	2	1	50	20
Agam	gnl|WGS:AAAB|AGAP011907-RA	258	0.562	0.007	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP011908-RA	1242	0.569	0.004	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP011909-RA	2654	0.481	-0.081	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP011910-RA	2955	0.444	-0.038	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP011911-RA	17238	0.450	0.002	0.000	6	5	0	0
