piLocusID	MrnaID
AgamILC-17430	gnl|WGS:AAAB|AGAP008727-RA
AgamILC-17431	gnl|WGS:AAAB|AGAP008728-RA
AgamILC-17433	gnl|WGS:AAAB|AGAP008729-RA
AgamILC-17434	gnl|WGS:AAAB|AGAP008730-RA
AgamILC-17436	gnl|WGS:AAAB|AGAP008731-RA
AgamILC-17438	gnl|WGS:AAAB|AGAP008732-RA
AgamILC-17439	gnl|WGS:AAAB|AGAP008733-RA
AgamILC-17441	gnl|WGS:AAAB|AGAP008734-RA
AgamILC-17443	gnl|WGS:AAAB|AGAP008735-RA
AgamILC-17445	gnl|WGS:AAAB|AGAP008736-RA
AgamILC-17447	gnl|WGS:AAAB|AGAP008737-RA
AgamILC-17449	gnl|WGS:AAAB|AGAP008738-RA
AgamILC-17453	gnl|WGS:AAAB|AGAP008739-RA
AgamILC-17455	gnl|WGS:AAAB|AGAP008740-RA
AgamILC-17457	gnl|WGS:AAAB|AGAP008741-RA
AgamILC-17459	gnl|WGS:AAAB|AGAP008742-RA
AgamILC-17461	gnl|WGS:AAAB|AGAP008743-RA
AgamILC-17463	gnl|WGS:AAAB|AGAP008744-RA
AgamILC-17465	gnl|WGS:AAAB|AGAP008745-RA
AgamILC-17467	gnl|WGS:AAAB|AGAP008746-RA
AgamILC-17468	gnl|WGS:AAAB|AGAP008747-RA
AgamILC-17469	gnl|WGS:AAAB|AGAP008748-RA
AgamILC-17471	gnl|WGS:AAAB|AGAP008749-RA
AgamILC-17473	gnl|WGS:AAAB|AGAP008750-RA
AgamILC-17475	gnl|WGS:AAAB|AGAP008751-RA
AgamILC-17477	gnl|WGS:AAAB|AGAP008752-RA
AgamILC-17478	gnl|WGS:AAAB|AGAP008753-RA
AgamILC-17479	gnl|WGS:AAAB|AGAP008754-RA
AgamILC-17480	gnl|WGS:AAAB|AGAP008755-RA
AgamILC-17482	gnl|WGS:AAAB|AGAP008756-RA
AgamILC-17483	gnl|WGS:AAAB|AGAP008757-RA
AgamILC-17484	gnl|WGS:AAAB|AGAP008758-RA
AgamILC-17486	gnl|WGS:AAAB|AGAP008759-RA
AgamILC-17487	gnl|WGS:AAAB|AGAP008760-RA
AgamILC-17488	gnl|WGS:AAAB|AGAP008761-RA
AgamILC-17489	gnl|WGS:AAAB|AGAP008762-RA
AgamILC-17491	gnl|WGS:AAAB|AGAP008763-RA
AgamILC-17493	gnl|WGS:AAAB|AGAP008764-RA
AgamILC-17494	gnl|WGS:AAAB|AGAP008765-RA
AgamILC-17496	gnl|WGS:AAAB|AGAP008766-RA
AgamILC-17498	gnl|WGS:AAAB|AGAP008767-RA
AgamILC-17500	gnl|WGS:AAAB|AGAP008768-RA
AgamILC-17501	gnl|WGS:AAAB|AGAP008769-RA
AgamILC-17503	gnl|WGS:AAAB|AGAP008770-RA
AgamILC-17504	gnl|WGS:AAAB|AGAP008771-RA
AgamILC-17505	gnl|WGS:AAAB|AGAP008772-RA
AgamILC-17506	gnl|WGS:AAAB|AGAP008773-RA
AgamILC-17507	gnl|WGS:AAAB|AGAP008774-RA
AgamILC-17509	gnl|WGS:AAAB|AGAP008775-RA
AgamILC-17511	gnl|WGS:AAAB|AGAP008776-RA
AgamILC-17513	gnl|WGS:AAAB|AGAP008777-RA
AgamILC-17515	gnl|WGS:AAAB|AGAP008778-RA
AgamILC-17517	gnl|WGS:AAAB|AGAP008779-RA
AgamILC-17519	gnl|WGS:AAAB|AGAP008780-RA
AgamILC-17520	gnl|WGS:AAAB|AGAP008781-RA
AgamILC-17522	gnl|WGS:AAAB|AGAP008782-RA
AgamILC-17524	gnl|WGS:AAAB|AGAP008783-RA
AgamILC-17528	gnl|WGS:AAAB|AGAP008785-RA
AgamILC-17534	gnl|WGS:AAAB|AGAP008790-RA
AgamILC-17542	gnl|WGS:AAAB|AGAP008794-RA
AgamILC-17544	gnl|WGS:AAAB|AGAP008795-RA
AgamILC-17545	gnl|WGS:AAAB|AGAP008796-RA
AgamILC-17546	gnl|WGS:AAAB|AGAP008797-RA
AgamILC-17547	gnl|WGS:AAAB|AGAP008798-RA
AgamILC-17548	gnl|WGS:AAAB|AGAP008799-RA
AgamILC-17550	gnl|WGS:AAAB|AGAP008800-RA
AgamILC-17552	gnl|WGS:AAAB|AGAP008801-RA
AgamILC-17554	gnl|WGS:AAAB|AGAP008802-RA
AgamILC-17555	gnl|WGS:AAAB|AGAP008803-RA
AgamILC-17557	gnl|WGS:AAAB|AGAP008804-RA
AgamILC-17559	gnl|WGS:AAAB|AGAP008805-RA
AgamILC-17561	gnl|WGS:AAAB|AGAP008806-RA
AgamILC-17563	gnl|WGS:AAAB|AGAP008807-RA
AgamILC-17565	gnl|WGS:AAAB|AGAP008808-RA
AgamILC-17567	gnl|WGS:AAAB|AGAP008809-RA
AgamILC-17568	gnl|WGS:AAAB|AGAP008810-RA
AgamILC-17570	gnl|WGS:AAAB|AGAP008811-RA
AgamILC-17572	gnl|WGS:AAAB|AGAP008812-RA
AgamILC-17574	gnl|WGS:AAAB|AGAP008813-RA
AgamILC-17576	gnl|WGS:AAAB|AGAP008814-RA
AgamILC-17578	gnl|WGS:AAAB|AGAP008815-RA
AgamILC-17579	gnl|WGS:AAAB|AGAP008816-RA
AgamILC-17581	gnl|WGS:AAAB|AGAP008817-RA
AgamILC-17583	gnl|WGS:AAAB|AGAP008818-RA
AgamILC-17585	gnl|WGS:AAAB|AGAP008819-RA
AgamILC-17587	gnl|WGS:AAAB|AGAP008820-RA
AgamILC-17589	gnl|WGS:AAAB|AGAP008821-RA
AgamILC-17591	gnl|WGS:AAAB|AGAP008822-RA
AgamILC-17593	gnl|WGS:AAAB|AGAP008823-RA
AgamILC-17595	gnl|WGS:AAAB|AGAP008824-RA
AgamILC-17597	gnl|WGS:AAAB|AGAP008825-RA
AgamILC-17599	gnl|WGS:AAAB|AGAP008826-RA
AgamILC-17601	gnl|WGS:AAAB|AGAP008827-RA
AgamILC-17603	gnl|WGS:AAAB|AGAP008828-RA
AgamILC-17604	gnl|WGS:AAAB|AGAP008829-RA
AgamILC-17605	gnl|WGS:AAAB|AGAP008830-RA
AgamILC-17607	gnl|WGS:AAAB|AGAP008831-RA
AgamILC-17608	gnl|WGS:AAAB|AGAP008832-RA
AgamILC-17610	gnl|WGS:AAAB|AGAP008833-RA
AgamILC-17612	gnl|WGS:AAAB|AGAP008834-RA
AgamILC-17614	gnl|WGS:AAAB|AGAP008835-RA
AgamILC-17615	gnl|WGS:AAAB|AGAP008836-RA
AgamILC-17617	gnl|WGS:AAAB|AGAP008837-RA
AgamILC-17618	gnl|WGS:AAAB|AGAP008838-RA
AgamILC-17619	gnl|WGS:AAAB|AGAP008839-RA
AgamILC-17620	gnl|WGS:AAAB|AGAP008840-RA
AgamILC-17621	gnl|WGS:AAAB|AGAP008841-RA
AgamILC-17623	gnl|WGS:AAAB|AGAP008842-RA
AgamILC-17625	gnl|WGS:AAAB|AGAP008843-RA
AgamILC-17627	gnl|WGS:AAAB|AGAP008844-RA
AgamILC-17629	gnl|WGS:AAAB|AGAP008845-RA
AgamILC-17631	gnl|WGS:AAAB|AGAP008846-RA
AgamILC-17632	gnl|WGS:AAAB|AGAP008847-RA
AgamILC-17634	gnl|WGS:AAAB|AGAP008848-RA
AgamILC-17636	gnl|WGS:AAAB|AGAP008849-RA
AgamILC-17638	gnl|WGS:AAAB|AGAP008850-RA
AgamILC-17640	gnl|WGS:AAAB|AGAP008851-RA
AgamILC-17642	gnl|WGS:AAAB|AGAP008852-RA
AgamILC-17643	gnl|WGS:AAAB|AGAP008853-RA
AgamILC-17644	gnl|WGS:AAAB|AGAP008854-RA
AgamILC-17646	gnl|WGS:AAAB|AGAP008855-RA
AgamILC-17651	gnl|WGS:AAAB|AGAP008857-RA
AgamILC-17652	gnl|WGS:AAAB|AGAP008858-RA
AgamILC-17654	gnl|WGS:AAAB|AGAP008859-RA
AgamILC-17656	gnl|WGS:AAAB|AGAP008860-RA
AgamILC-17658	gnl|WGS:AAAB|AGAP008861-RA
AgamILC-17660	gnl|WGS:AAAB|AGAP008862-RA
AgamILC-17662	gnl|WGS:AAAB|AGAP008863-RA
AgamILC-17664	gnl|WGS:AAAB|AGAP008864-RA
AgamILC-17666	gnl|WGS:AAAB|AGAP008865-RA
AgamILC-17668	gnl|WGS:AAAB|AGAP008866-RA
AgamILC-17670	gnl|WGS:AAAB|AGAP008867-RA
AgamILC-17672	gnl|WGS:AAAB|AGAP008868-RA
AgamILC-17674	gnl|WGS:AAAB|AGAP008869-RA
AgamILC-17675	gnl|WGS:AAAB|AGAP008870-RA
AgamILC-17677	gnl|WGS:AAAB|AGAP008871-RA
AgamILC-17679	gnl|WGS:AAAB|AGAP008872-RA
AgamILC-17681	gnl|WGS:AAAB|AGAP008873-RA
AgamILC-17683	gnl|WGS:AAAB|AGAP008874-RA
AgamILC-17684	gnl|WGS:AAAB|AGAP008875-RA
AgamILC-17685	gnl|WGS:AAAB|AGAP008876-RA
AgamILC-17686	gnl|WGS:AAAB|AGAP008877-RA
AgamILC-17687	gnl|WGS:AAAB|AGAP008878-RA
AgamILC-17689	gnl|WGS:AAAB|AGAP008879-RA
AgamILC-17691	gnl|WGS:AAAB|AGAP008880-RA
AgamILC-17693	gnl|WGS:AAAB|AGAP008881-RA
AgamILC-17694	gnl|WGS:AAAB|AGAP008882-RA
AgamILC-17695	gnl|WGS:AAAB|AGAP008883-RA
AgamILC-17696	gnl|WGS:AAAB|AGAP008884-RA
AgamILC-17697	gnl|WGS:AAAB|AGAP008885-RA
AgamILC-17698	gnl|WGS:AAAB|AGAP008886-RA
AgamILC-17699	gnl|WGS:AAAB|AGAP008887-RA
AgamILC-17701	gnl|WGS:AAAB|AGAP008888-RA
AgamILC-17703	gnl|WGS:AAAB|AGAP008889-RA
AgamILC-17705	gnl|WGS:AAAB|AGAP008890-RA
AgamILC-17707	gnl|WGS:AAAB|AGAP008891-RA
AgamILC-17709	gnl|WGS:AAAB|AGAP008892-RA
AgamILC-17711	gnl|WGS:AAAB|AGAP008893-RA
AgamILC-17713	gnl|WGS:AAAB|AGAP008894-RA
AgamILC-17715	gnl|WGS:AAAB|AGAP008895-RA
AgamILC-17717	gnl|WGS:AAAB|AGAP008896-RA
AgamILC-17719	gnl|WGS:AAAB|AGAP008898-RA
AgamILC-17721	gnl|WGS:AAAB|AGAP008899-RA
AgamILC-17723	gnl|WGS:AAAB|AGAP008900-RA
AgamILC-17724	gnl|WGS:AAAB|AGAP008901-RA
AgamILC-17726	gnl|WGS:AAAB|AGAP008902-RA
AgamILC-17727	gnl|WGS:AAAB|AGAP008903-RA
AgamILC-17729	gnl|WGS:AAAB|AGAP008904-RA
AgamILC-17730	gnl|WGS:AAAB|AGAP008905-RA
AgamILC-17731	gnl|WGS:AAAB|AGAP008906-RA
AgamILC-17733	gnl|WGS:AAAB|AGAP008907-RA
AgamILC-17734	gnl|WGS:AAAB|AGAP008908-RA
AgamILC-17735	gnl|WGS:AAAB|AGAP008909-RA
AgamILC-17736	gnl|WGS:AAAB|AGAP008910-RA
AgamILC-17738	gnl|WGS:AAAB|AGAP008911-RA
AgamILC-17740	gnl|WGS:AAAB|AGAP008912-RA
AgamILC-17742	gnl|WGS:AAAB|AGAP008913-RA
AgamILC-17744	gnl|WGS:AAAB|AGAP008914-RA
AgamILC-17746	gnl|WGS:AAAB|AGAP008917-RA
AgamILC-17748	gnl|WGS:AAAB|AGAP008918-RA
AgamILC-17750	gnl|WGS:AAAB|AGAP008919-RA
AgamILC-17752	gnl|WGS:AAAB|AGAP008920-RA
AgamILC-17753	gnl|WGS:AAAB|AGAP008921-RA
AgamILC-17755	gnl|WGS:AAAB|AGAP008922-RA
AgamILC-17757	gnl|WGS:AAAB|AGAP008923-RA
AgamILC-17758	gnl|WGS:AAAB|AGAP008924-RA
AgamILC-17760	gnl|WGS:AAAB|AGAP008925-RA
AgamILC-17762	gnl|WGS:AAAB|AGAP008926-RA
AgamILC-17764	gnl|WGS:AAAB|AGAP008927-RA
AgamILC-17766	gnl|WGS:AAAB|AGAP008928-RA
AgamILC-17767	gnl|WGS:AAAB|AGAP008929-RA
AgamILC-17768	gnl|WGS:AAAB|AGAP008930-RA
AgamILC-17769	gnl|WGS:AAAB|AGAP008931-RA
AgamILC-17771	gnl|WGS:AAAB|AGAP008932-RA
AgamILC-17773	gnl|WGS:AAAB|AGAP008933-RA
AgamILC-17775	gnl|WGS:AAAB|AGAP008934-RA
AgamILC-17779	gnl|WGS:AAAB|AGAP008935-RA
AgamILC-17780	gnl|WGS:AAAB|AGAP008936-RA
AgamILC-17782	gnl|WGS:AAAB|AGAP008937-RA
AgamILC-17784	gnl|WGS:AAAB|AGAP008938-RA
AgamILC-17786	gnl|WGS:AAAB|AGAP008939-RA
AgamILC-17788	gnl|WGS:AAAB|AGAP008940-RA
AgamILC-17790	gnl|WGS:AAAB|AGAP008943-RA
AgamILC-17794	gnl|WGS:AAAB|AGAP008944-RA
AgamILC-17796	gnl|WGS:AAAB|AGAP008945-RA
AgamILC-17798	gnl|WGS:AAAB|AGAP008946-RA
AgamILC-17799	gnl|WGS:AAAB|AGAP008947-RA
AgamILC-17801	gnl|WGS:AAAB|AGAP008948-RA
AgamILC-17803	gnl|WGS:AAAB|AGAP008949-RA
AgamILC-17807	gnl|WGS:AAAB|AGAP008950-RA
AgamILC-17808	gnl|WGS:AAAB|AGAP008951-RA
AgamILC-17809	gnl|WGS:AAAB|AGAP008952-RA
AgamILC-17810	gnl|WGS:AAAB|AGAP008953-RA
AgamILC-17811	gnl|WGS:AAAB|AGAP008954-RA
AgamILC-17812	gnl|WGS:AAAB|AGAP008955-RA
AgamILC-17814	gnl|WGS:AAAB|AGAP008956-RA
AgamILC-17816	gnl|WGS:AAAB|AGAP008957-RA
AgamILC-17818	gnl|WGS:AAAB|AGAP008958-RA
AgamILC-17820	gnl|WGS:AAAB|AGAP008959-RA
AgamILC-17822	gnl|WGS:AAAB|AGAP008960-RA
AgamILC-17824	gnl|WGS:AAAB|AGAP008961-RA
AgamILC-17826	gnl|WGS:AAAB|AGAP008962-RA
AgamILC-17828	gnl|WGS:AAAB|AGAP008963-RA
AgamILC-17829	gnl|WGS:AAAB|AGAP008964-RA
AgamILC-17831	gnl|WGS:AAAB|AGAP008965-RA
AgamILC-17833	gnl|WGS:AAAB|AGAP008966-RA
AgamILC-17835	gnl|WGS:AAAB|AGAP008967-RA
AgamILC-17837	gnl|WGS:AAAB|AGAP008968-RA
AgamILC-17839	gnl|WGS:AAAB|AGAP008969-RA
AgamILC-17841	gnl|WGS:AAAB|AGAP008970-RA
AgamILC-17843	gnl|WGS:AAAB|AGAP008971-RA
AgamILC-17844	gnl|WGS:AAAB|AGAP008972-RA
AgamILC-17845	gnl|WGS:AAAB|AGAP008973-RA
AgamILC-17847	gnl|WGS:AAAB|AGAP008974-RA
AgamILC-17849	gnl|WGS:AAAB|AGAP008975-RA
AgamILC-17850	gnl|WGS:AAAB|AGAP008976-RA
AgamILC-17852	gnl|WGS:AAAB|AGAP008977-RA
AgamILC-17853	gnl|WGS:AAAB|AGAP008978-RA
AgamILC-17855	gnl|WGS:AAAB|AGAP008979-RA
AgamILC-17857	gnl|WGS:AAAB|AGAP008980-RA
AgamILC-17859	gnl|WGS:AAAB|AGAP008981-RA
AgamILC-17861	gnl|WGS:AAAB|AGAP008982-RA
AgamILC-17863	gnl|WGS:AAAB|AGAP008983-RA
AgamILC-17865	gnl|WGS:AAAB|AGAP008984-RA
AgamILC-17867	gnl|WGS:AAAB|AGAP008985-RA
AgamILC-17869	gnl|WGS:AAAB|AGAP008986-RA
AgamILC-17871	gnl|WGS:AAAB|AGAP008987-RA
AgamILC-17873	gnl|WGS:AAAB|AGAP008988-RA
AgamILC-17875	gnl|WGS:AAAB|AGAP008989-RA
AgamILC-17877	gnl|WGS:AAAB|AGAP008990-RA
AgamILC-17879	gnl|WGS:AAAB|AGAP008991-RA
AgamILC-17880	gnl|WGS:AAAB|AGAP008992-RA
AgamILC-17882	gnl|WGS:AAAB|AGAP008993-RA
AgamILC-17884	gnl|WGS:AAAB|AGAP008994-RA
AgamILC-17885	gnl|WGS:AAAB|AGAP008995-RA
AgamILC-17887	gnl|WGS:AAAB|AGAP008996-RA
AgamILC-17889	gnl|WGS:AAAB|AGAP008997-RA
AgamILC-17891	gnl|WGS:AAAB|AGAP008998-RA
AgamILC-17893	gnl|WGS:AAAB|AGAP008999-RA
AgamILC-17895	gnl|WGS:AAAB|AGAP009000-RA
AgamILC-17897	gnl|WGS:AAAB|AGAP009001-RA
AgamILC-17899	gnl|WGS:AAAB|AGAP009002-RA
AgamILC-17901	gnl|WGS:AAAB|AGAP009003-RA
AgamILC-17903	gnl|WGS:AAAB|AGAP009004-RA
AgamILC-17905	gnl|WGS:AAAB|AGAP009005-RA
AgamILC-17908	gnl|WGS:AAAB|AGAP009006-RA
AgamILC-17910	gnl|WGS:AAAB|AGAP009007-RA
AgamILC-17912	gnl|WGS:AAAB|AGAP009008-RA
AgamILC-17914	gnl|WGS:AAAB|AGAP009009-RA
AgamILC-17916	gnl|WGS:AAAB|AGAP009010-RA
AgamILC-17918	gnl|WGS:AAAB|AGAP009011-RA
AgamILC-17920	gnl|WGS:AAAB|AGAP009012-RA
AgamILC-17922	gnl|WGS:AAAB|AGAP009013-RA
AgamILC-17924	gnl|WGS:AAAB|AGAP009014-RA
AgamILC-17926	gnl|WGS:AAAB|AGAP009015-RA
AgamILC-17928	gnl|WGS:AAAB|AGAP009016-RA
AgamILC-17930	gnl|WGS:AAAB|AGAP009017-RA
AgamILC-17932	gnl|WGS:AAAB|AGAP009018-RA
AgamILC-17933	gnl|WGS:AAAB|AGAP009019-RA
AgamILC-17935	gnl|WGS:AAAB|AGAP009020-RA
AgamILC-17937	gnl|WGS:AAAB|AGAP009021-RA
AgamILC-17939	gnl|WGS:AAAB|AGAP009022-RA
AgamILC-17941	gnl|WGS:AAAB|AGAP009023-RA
AgamILC-17943	gnl|WGS:AAAB|AGAP009024-RA
AgamILC-17944	gnl|WGS:AAAB|AGAP009025-RA
AgamILC-17946	gnl|WGS:AAAB|AGAP009026-RA
AgamILC-17947	gnl|WGS:AAAB|AGAP009027-RA
AgamILC-17949	gnl|WGS:AAAB|AGAP009028-RA
AgamILC-17951	gnl|WGS:AAAB|AGAP009029-RA
AgamILC-17953	gnl|WGS:AAAB|AGAP009030-RA
AgamILC-17955	gnl|WGS:AAAB|AGAP009031-RA
AgamILC-17956	gnl|WGS:AAAB|AGAP009032-RA
AgamILC-17958	gnl|WGS:AAAB|AGAP009033-RA
AgamILC-17960	gnl|WGS:AAAB|AGAP009034-RA
AgamILC-17962	gnl|WGS:AAAB|AGAP009035-RA
AgamILC-17964	gnl|WGS:AAAB|AGAP009036-RA
AgamILC-17966	gnl|WGS:AAAB|AGAP009037-RA
AgamILC-17968	gnl|WGS:AAAB|AGAP009038-RA
AgamILC-17970	gnl|WGS:AAAB|AGAP009039-RA
AgamILC-17972	gnl|WGS:AAAB|AGAP009040-RA
AgamILC-17974	gnl|WGS:AAAB|AGAP009041-RA
AgamILC-17976	gnl|WGS:AAAB|AGAP009042-RA
AgamILC-17978	gnl|WGS:AAAB|AGAP009043-RA
AgamILC-17980	gnl|WGS:AAAB|AGAP009044-RA
AgamILC-17981	gnl|WGS:AAAB|AGAP009045-RA
AgamILC-17982	gnl|WGS:AAAB|AGAP009046-RA
AgamILC-17983	gnl|WGS:AAAB|AGAP009047-RA
AgamILC-17984	gnl|WGS:AAAB|AGAP009048-RA
AgamILC-17986	gnl|WGS:AAAB|AGAP009049-RA
AgamILC-17988	gnl|WGS:AAAB|AGAP009050-RA
AgamILC-17990	gnl|WGS:AAAB|AGAP009051-RA
AgamILC-17992	gnl|WGS:AAAB|AGAP009052-RA
AgamILC-17994	gnl|WGS:AAAB|AGAP009053-RA
AgamILC-17996	gnl|WGS:AAAB|AGAP009054-RA
AgamILC-18000	gnl|WGS:AAAB|AGAP009056-RA
AgamILC-18001	gnl|WGS:AAAB|AGAP009057-RA
AgamILC-18003	gnl|WGS:AAAB|AGAP009058-RA
AgamILC-18005	gnl|WGS:AAAB|AGAP009059-RA
AgamILC-18006	gnl|WGS:AAAB|AGAP009060-RA
AgamILC-18008	gnl|WGS:AAAB|AGAP009061-RA
AgamILC-18010	gnl|WGS:AAAB|AGAP009062-RA
AgamILC-18012	gnl|WGS:AAAB|AGAP009063-RA
AgamILC-18014	gnl|WGS:AAAB|AGAP009064-RA
AgamILC-18016	gnl|WGS:AAAB|AGAP009065-RA
AgamILC-18018	gnl|WGS:AAAB|AGAP009066-RA
AgamILC-18020	gnl|WGS:AAAB|AGAP009067-RA
AgamILC-18022	gnl|WGS:AAAB|AGAP009068-RA
AgamILC-18023	gnl|WGS:AAAB|AGAP009069-RA
AgamILC-18025	gnl|WGS:AAAB|AGAP009070-RA
AgamILC-18027	gnl|WGS:AAAB|AGAP009071-RA
AgamILC-18029	gnl|WGS:AAAB|AGAP009072-RA
AgamILC-18031	gnl|WGS:AAAB|AGAP009073-RA
AgamILC-18033	gnl|WGS:AAAB|AGAP009074-RA
AgamILC-18035	gnl|WGS:AAAB|AGAP009075-RA
AgamILC-18037	gnl|WGS:AAAB|AGAP009076-RA
AgamILC-18038	gnl|WGS:AAAB|AGAP009077-RA
AgamILC-18039	gnl|WGS:AAAB|AGAP009078-RA
AgamILC-18040	gnl|WGS:AAAB|AGAP009079-RA
AgamILC-18041	gnl|WGS:AAAB|AGAP009080-RA
AgamILC-18042	gnl|WGS:AAAB|AGAP009081-RA
AgamILC-18043	gnl|WGS:AAAB|AGAP009082-RA
AgamILC-18044	gnl|WGS:AAAB|AGAP009083-RA
AgamILC-18046	gnl|WGS:AAAB|AGAP009084-RA
AgamILC-18048	gnl|WGS:AAAB|AGAP009085-RA
AgamILC-18050	gnl|WGS:AAAB|AGAP009086-RA
AgamILC-18052	gnl|WGS:AAAB|AGAP009087-RA
AgamILC-18053	gnl|WGS:AAAB|AGAP009088-RA
AgamILC-18055	gnl|WGS:AAAB|AGAP009089-RA
AgamILC-18057	gnl|WGS:AAAB|AGAP009090-RA
AgamILC-18059	gnl|WGS:AAAB|AGAP009091-RA
AgamILC-18061	gnl|WGS:AAAB|AGAP009092-RA
AgamILC-18063	gnl|WGS:AAAB|AGAP009093-RA
AgamILC-18064	gnl|WGS:AAAB|AGAP009094-RA
AgamILC-18065	gnl|WGS:AAAB|AGAP009095-RA
AgamILC-18067	gnl|WGS:AAAB|AGAP009096-RA
AgamILC-18069	gnl|WGS:AAAB|AGAP009098-RA
AgamILC-18071	gnl|WGS:AAAB|AGAP009099-RA
AgamILC-18073	gnl|WGS:AAAB|AGAP009100-RA
AgamILC-18074	gnl|WGS:AAAB|AGAP009101-RA
AgamILC-18076	gnl|WGS:AAAB|AGAP009102-RA
AgamILC-18078	gnl|WGS:AAAB|AGAP009103-RA
AgamILC-18080	gnl|WGS:AAAB|AGAP009104-RA
AgamILC-18082	gnl|WGS:AAAB|AGAP009105-RA
AgamILC-18083	gnl|WGS:AAAB|AGAP009106-RA
AgamILC-18084	gnl|WGS:AAAB|AGAP009107-RA
AgamILC-18085	gnl|WGS:AAAB|AGAP009108-RA
AgamILC-18087	gnl|WGS:AAAB|AGAP009109-RA
AgamILC-18089	gnl|WGS:AAAB|AGAP009110-RA
AgamILC-18091	gnl|WGS:AAAB|AGAP009111-RA
AgamILC-18093	gnl|WGS:AAAB|AGAP009112-RA
AgamILC-18097	gnl|WGS:AAAB|AGAP009114-RA
AgamILC-18099	gnl|WGS:AAAB|AGAP009115-RA
AgamILC-18103	gnl|WGS:AAAB|AGAP009116-RA
AgamILC-18105	gnl|WGS:AAAB|AGAP009117-RA
AgamILC-18106	gnl|WGS:AAAB|AGAP009118-RA
AgamILC-18107	gnl|WGS:AAAB|AGAP009119-RA
AgamILC-18108	gnl|WGS:AAAB|AGAP009120-RA
AgamILC-18110	gnl|WGS:AAAB|AGAP009121-RA
AgamILC-18111	gnl|WGS:AAAB|AGAP009122-RA
AgamILC-18113	gnl|WGS:AAAB|AGAP009123-RA
AgamILC-18115	gnl|WGS:AAAB|AGAP009124-RA
AgamILC-18117	gnl|WGS:AAAB|AGAP009125-RA
AgamILC-18119	gnl|WGS:AAAB|AGAP009126-RA
AgamILC-18121	gnl|WGS:AAAB|AGAP009127-RA
AgamILC-18123	gnl|WGS:AAAB|AGAP009128-RA
AgamILC-18124	gnl|WGS:AAAB|AGAP009129-RA
AgamILC-18126	gnl|WGS:AAAB|AGAP009130-RA
AgamILC-18128	gnl|WGS:AAAB|AGAP009131-RA
AgamILC-18130	gnl|WGS:AAAB|AGAP009132-RA
AgamILC-18131	gnl|WGS:AAAB|AGAP009133-RA
AgamILC-18132	gnl|WGS:AAAB|AGAP009134-RA
AgamILC-18134	gnl|WGS:AAAB|AGAP009135-RA
AgamILC-18136	gnl|WGS:AAAB|AGAP009136-RA
AgamILC-18138	gnl|WGS:AAAB|AGAP009137-RA
AgamILC-18140	gnl|WGS:AAAB|AGAP009138-RA
AgamILC-18142	gnl|WGS:AAAB|AGAP009139-RA
AgamILC-18144	gnl|WGS:AAAB|AGAP009140-RA
AgamILC-18145	gnl|WGS:AAAB|AGAP009141-RA
AgamILC-18147	gnl|WGS:AAAB|AGAP009142-RA
AgamILC-18149	gnl|WGS:AAAB|AGAP009143-RA
AgamILC-18151	gnl|WGS:AAAB|AGAP009144-RA
AgamILC-18153	gnl|WGS:AAAB|AGAP009145-RA
AgamILC-18154	gnl|WGS:AAAB|AGAP009146-RA
AgamILC-18156	gnl|WGS:AAAB|AGAP009147-RA
AgamILC-18160	gnl|WGS:AAAB|AGAP009149-RA
AgamILC-18162	gnl|WGS:AAAB|AGAP009150-RA
AgamILC-18163	gnl|WGS:AAAB|AGAP009151-RA
AgamILC-18164	gnl|WGS:AAAB|AGAP009152-RA
AgamILC-18165	gnl|WGS:AAAB|AGAP009153-RA
AgamILC-18166	gnl|WGS:AAAB|AGAP009154-RA
AgamILC-18168	gnl|WGS:AAAB|AGAP009155-RA
AgamILC-18169	gnl|WGS:AAAB|AGAP009156-RA
AgamILC-18171	gnl|WGS:AAAB|AGAP009157-RA
AgamILC-18173	gnl|WGS:AAAB|AGAP009158-RA
AgamILC-18175	gnl|WGS:AAAB|AGAP009159-RA
AgamILC-18178	gnl|WGS:AAAB|AGAP009160-RA
AgamILC-18180	gnl|WGS:AAAB|AGAP009161-RA
AgamILC-18181	gnl|WGS:AAAB|AGAP009162-RA
AgamILC-18183	gnl|WGS:AAAB|AGAP009163-RA
AgamILC-18185	gnl|WGS:AAAB|AGAP009164-RA
AgamILC-18187	gnl|WGS:AAAB|AGAP009165-RA
AgamILC-18188	gnl|WGS:AAAB|AGAP009166-RA
AgamILC-18190	gnl|WGS:AAAB|AGAP009167-RA
AgamILC-18192	gnl|WGS:AAAB|AGAP009168-RA
AgamILC-18194	gnl|WGS:AAAB|AGAP009169-RA
AgamILC-18195	gnl|WGS:AAAB|AGAP009170-RA
AgamILC-18197	gnl|WGS:AAAB|AGAP009171-RA
AgamILC-18198	gnl|WGS:AAAB|AGAP009172-RA
AgamILC-18199	gnl|WGS:AAAB|AGAP009173-RA
AgamILC-18200	gnl|WGS:AAAB|AGAP009174-RA
AgamILC-18201	gnl|WGS:AAAB|AGAP009175-RA
AgamILC-18203	gnl|WGS:AAAB|AGAP009176-RA
AgamILC-18205	gnl|WGS:AAAB|AGAP009177-RA
AgamILC-18206	gnl|WGS:AAAB|AGAP009178-RA
AgamILC-18207	gnl|WGS:AAAB|AGAP009179-RA
AgamILC-18209	gnl|WGS:AAAB|AGAP009180-RA
AgamILC-18211	gnl|WGS:AAAB|AGAP009181-RA
