Species	IntronPos	MrnaAcc	Length	GCContent	GCSkew	NContent	Context
Agam	NW_044707.1_869-955+	gnl|WGS:AAAB|AGAP012808-RA	87	0.437	-0.105	0.000	cds
Agam	NW_044707.1_1116-1202+	gnl|WGS:AAAB|AGAP012808-RA	87	0.379	-0.515	0.000	cds
Agam	NW_044714.1_92-193-	gnl|WGS:AAAB|AGAP012776-RA	102	0.255	0.077	0.000	cds
Agam	NW_044729.1_241-313-	gnl|WGS:AAAB|AGAP012853-RA	73	0.479	0.029	0.000	cds
Agam	NW_044729.1_613-682-	gnl|WGS:AAAB|AGAP012853-RA	70	0.329	-0.130	0.000	5putr
Agam	NW_044739.1_323-385-	gnl|WGS:AAAB|AGAP012917-RA	63	0.460	0.103	0.000	cds
Agam	NW_044742.1_896-964-	gnl|WGS:AAAB|AGAP012934-RA	69	0.333	0.304	0.000	5putr
Agam	NW_044746.1_1138-1210+	gnl|WGS:AAAB|AGAP012852-RA	73	0.384	0.143	0.000	cds
Agam	NW_044747.1_515-606-	gnl|WGS:AAAB|AGAP012913-RA	92	0.500	0.000	0.000	cds
Agam	NW_044778.1_1099-1160-	gnl|WGS:AAAB|AGAP012807-RA	62	0.323	-0.400	0.000	cds
Agam	NW_044801.1_781-866-	gnl|WGS:AAAB|AGAP012872-RA	86	0.430	0.243	0.000	cds
Agam	NW_044801.1_1145-1186-	gnl|WGS:AAAB|AGAP012872-RA	42	0.548	-0.130	0.000	cds
Agam	NW_044826.1_137-197-	gnl|WGS:AAAB|AGAP012854-RA	61	0.328	-0.200	0.000	cds
Agam	NW_044826.1_315-380-	gnl|WGS:AAAB|AGAP012854-RA	66	0.364	0.083	0.000	cds
Agam	NW_044826.1_484-551-	gnl|WGS:AAAB|AGAP012854-RA	68	0.368	0.120	0.000	cds
Agam	NW_044851.1_9163-9333-	gnl|WGS:AAAB|AGAP012623-RA	171	0.632	0.000	0.000	cds
Agam	NW_044851.1_9613-9644-	gnl|WGS:AAAB|AGAP012623-RA	32	0.406	-0.077	0.000	cds
Agam	NW_044851.1_10008-10107-	gnl|WGS:AAAB|AGAP012623-RA	100	0.350	0.371	0.000	cds
Agam	NW_044858.1_405-497-	gnl|WGS:AAAB|AGAP012938-RA	93	0.559	-0.308	0.000	cds
Agam	NW_044858.1_613-686-	gnl|WGS:AAAB|AGAP012938-RA	74	0.392	0.241	0.000	cds
Agam	NW_044859.1_356-425-	gnl|WGS:AAAB|AGAP012927-RA	70	0.443	-0.548	0.000	cds
Agam	NW_044868.1_1426-1528+	gnl|WGS:AAAB|AGAP012741-RA	103	0.556	0.000	0.650	cds
Agam	NW_044868.1_1669-1745+	gnl|WGS:AAAB|AGAP012741-RA	77	0.416	-0.250	0.000	cds
Agam	NW_044868.1_2554-2622+	gnl|WGS:AAAB|AGAP012742-RA	69	0.565	-0.026	0.000	cds
Agam	NW_044890.1_2189-2267-	gnl|WGS:AAAB|AGAP012765-RA	79	0.468	0.243	0.000	cds
Agam	NW_044891.1_229-296+	gnl|WGS:AAAB|AGAP012830-RA	68	0.324	0.364	0.000	cds
Agam	NW_044891.1_483-553+	gnl|WGS:AAAB|AGAP012830-RA	71	0.352	-0.120	0.000	cds
Agam	NW_044892.1_527-605+	gnl|WGS:AAAB|AGAP012866-RA	79	0.481	-0.316	0.000	cds
Agam	NW_044896.1_389-451+	gnl|WGS:AAAB|AGAP012850-RA	63	0.397	-0.040	0.000	cds
Agam	NW_044932.1_1413-1476-	gnl|WGS:AAAB|AGAP012820-RA	64	0.391	0.040	0.000	cds
Agam	NW_044933.1_453-531-	gnl|WGS:AAAB|AGAP012838-RA	79	0.430	0.529	0.000	cds
Agam	NW_044991.1_9759-9812-	gnl|WGS:AAAB|AGAP012622-RA	54	0.407	0.091	0.000	cds
Agam	NW_045030.1_11012-11069-	gnl|WGS:AAAB|AGAP012546-RA	58	0.379	0.000	0.000	cds
Agam	NW_045032.1_315-633-	gnl|WGS:AAAB|AGAP012879-RA	319	0.448	-0.049	0.000	cds
Agam	NW_045033.1_139-209+	gnl|WGS:AAAB|AGAP012782-RA	71	0.141	-0.200	0.000	cds
Agam	NW_045038.1_1332-1394-	gnl|WGS:AAAB|AGAP012833-RA	63	0.524	-0.091	0.000	cds
Agam	NW_045039.1_205-895+	gnl|WGS:AAAB|AGAP012939-RA	691	0.492	0.135	0.000	5putr
Agam	NW_045049.1_482-549+	gnl|WGS:AAAB|AGAP012818-RA	68	0.382	0.231	0.000	cds
Agam	NW_045049.1_722-798+	gnl|WGS:AAAB|AGAP012818-RA	77	0.351	0.037	0.000	cds
Agam	NW_045063.1_526-618-	gnl|WGS:AAAB|AGAP012924-RA	93	0.516	-0.292	0.000	cds
Agam	NW_045068.1_533-621-	gnl|WGS:AAAB|AGAP012784-RA	89	0.483	0.488	0.000	cds
Agam	NW_045068.1_799-963-	gnl|WGS:AAAB|AGAP012784-RA	165	0.448	-0.027	0.000	cds
Agam	NW_045071.1_10904-10978-	gnl|WGS:AAAB|AGAP012582-RA	75	0.373	0.000	0.000	cds
Agam	NW_045071.1_11134-11210-	gnl|WGS:AAAB|AGAP012582-RA	77	0.312	-0.083	0.000	cds
Agam	NW_045071.1_11350-11432-	gnl|WGS:AAAB|AGAP012582-RA	83	0.301	-0.040	0.000	cds
Agam	NW_045071.1_11553-11678-	gnl|WGS:AAAB|AGAP012582-RA	126	0.357	0.200	0.000	5putr
Agam	NW_045075.1_12879-12961-	gnl|WGS:AAAB|AGAP012569-RA	83	0.434	0.222	0.000	cds
Agam	NW_045075.1_13135-13219-	gnl|WGS:AAAB|AGAP012569-RA	85	0.412	-0.143	0.000	cds
Agam	NW_045083.1_5219-5306+	gnl|WGS:AAAB|AGAP012538-RA	88	0.295	0.462	0.000	cds
Agam	NW_045083.1_5731-5794+	gnl|WGS:AAAB|AGAP012538-RA	64	0.312	0.500	0.000	cds
Agam	NW_045090.1_493-586-	gnl|WGS:AAAB|AGAP012868-RA	94	0.553	-0.192	0.000	cds
Agam	NW_045091.1_8773-8829-	gnl|WGS:AAAB|AGAP012556-RA	57	0.579	0.273	0.000	cds
Agam	NW_045097.1_549-1029+	gnl|WGS:AAAB|AGAP012813-RA	481	0.397	0.068	0.000	5putr
Agam	NW_045097.1_1195-1289+	gnl|WGS:AAAB|AGAP012813-RA	95	0.432	0.024	0.000	cds
Agam	NW_045097.1_1463-1555+	gnl|WGS:AAAB|AGAP012813-RA	93	0.495	-0.174	0.000	cds
Agam	NW_045098.1_552-619-	gnl|WGS:AAAB|AGAP012873-RA	68	0.441	0.200	0.000	cds
Agam	NW_045101.1_744-835-	gnl|WGS:AAAB|AGAP012620-RA	92	0.402	0.027	0.000	cds
Agam	NW_045110.1_619-688-	gnl|WGS:AAAB|AGAP012836-RA	70	0.400	0.071	0.000	cds
Agam	NW_045121.1_299-572-	gnl|WGS:AAAB|AGAP012815-RA	274	0.412	0.168	0.000	cds
Agam	NW_045124.1_632-706+	gnl|WGS:AAAB|AGAP012855-RA	75	0.387	-0.172	0.000	cds
Agam	NW_045128.1_291-355-	gnl|WGS:AAAB|AGAP012890-RA	65	0.385	0.040	0.000	cds
Agam	NW_045130.1_41-106-	gnl|WGS:AAAB|AGAP012554-RA	66	0.455	0.000	0.000	cds
Agam	NW_045130.1_320-384-	gnl|WGS:AAAB|AGAP012554-RA	65	0.492	0.250	0.000	cds
Agam	NW_045165.1_61961-62041-	gnl|WGS:AAAB|AGAP012479-RA	81	0.309	0.040	0.000	cds
Agam	NW_045165.1_62527-63526-	gnl|WGS:AAAB|AGAP012479-RA	1000	0.326	-0.129	0.000	cds
Agam	NW_045165.1_93789-93871-	gnl|WGS:AAAB|AGAP012480-RA	83	0.241	0.200	0.000	cds
Agam	NW_045186.1_414-489-	gnl|WGS:AAAB|AGAP012910-RA	76	0.461	0.086	0.000	cds
Agam	NW_045186.1_637-717-	gnl|WGS:AAAB|AGAP012910-RA	81	0.420	0.294	0.000	cds
Agam	NW_045186.1_999-1063-	gnl|WGS:AAAB|AGAP012910-RA	65	0.415	0.037	0.000	5putr
Agam	NW_045207.1_386-456+	gnl|WGS:AAAB|AGAP012930-RA	71	0.493	0.143	0.000	cds
Agam	NW_045211.1_94707-94796-	gnl|WGS:AAAB|AGAP012488-RA	90	0.367	0.152	0.000	cds
Agam	NW_045211.1_95044-95088-	gnl|WGS:AAAB|AGAP012488-RA	45	0.333	0.067	0.000	cds
Agam	NW_045214.1_1069-1190-	gnl|WGS:AAAB|AGAP012683-RA	122	0.525	-0.094	0.000	cds
Agam	NW_045214.1_1290-1472-	gnl|WGS:AAAB|AGAP012683-RA	183	0.492	0.044	0.000	cds
Agam	NW_045214.1_1689-1771-	gnl|WGS:AAAB|AGAP012683-RA	83	0.398	-0.333	0.000	cds
Agam	NW_045216.1_383-423+	gnl|WGS:AAAB|AGAP012609-RA	41	0.390	-0.375	0.000	cds
Agam	NW_045217.1_1155-1899+	gnl|WGS:AAAB|AGAP012754-RA	745	0.380	0.159	0.000	5putr
Agam	NW_045217.1_2340-2413+	gnl|WGS:AAAB|AGAP012754-RA	74	0.378	0.143	0.000	cds
Agam	NW_045220.1_1058-1140-	gnl|WGS:AAAB|AGAP012672-RA	83	0.398	-0.273	0.000	cds
Agam	NW_045220.1_1289-2377-	gnl|WGS:AAAB|AGAP012672-RA	1089	0.423	-0.059	0.000	cds
Agam	NW_045220.1_2407-2431-	gnl|WGS:AAAB|AGAP012672-RA	25	0.400	-0.200	0.000	cds
Agam	NW_045221.1_17126-17194+	gnl|WGS:AAAB|AGAP012550-RA	69	0.507	0.029	0.000	cds
Agam	NW_045222.1_2308-2523-	gnl|WGS:AAAB|AGAP012645-RA	216	0.644	0.036	0.000	cds
Agam	NW_045222.1_3174-3279-	gnl|WGS:AAAB|AGAP012645-RA	106	0.585	-0.258	0.000	cds
Agam	NW_045222.1_3426-3482-	gnl|WGS:AAAB|AGAP012645-RA	57	0.614	0.371	0.000	cds
Agam	NW_045228.1_1497-1567+	gnl|WGS:AAAB|AGAP012764-RA	71	0.423	-0.267	0.000	5putr
Agam	NW_045229.1_9395-9550+	gnl|WGS:AAAB|AGAP012585-RA	156	0.558	0.356	0.000	cds
Agam	NW_045232.1_2656-2728-	gnl|WGS:AAAB|AGAP012667-RA	73	0.425	0.097	0.000	cds
Agam	NW_045232.1_2982-3046-	gnl|WGS:AAAB|AGAP012667-RA	65	0.369	-0.083	0.000	cds
Agam	NW_045234.1_71-151+	gnl|WGS:AAAB|AGAP012607-RA	81	0.444	-0.333	0.000	cds
Agam	NW_045234.1_1610-1679-	gnl|WGS:AAAB|AGAP012608-RA	70	0.371	0.154	0.000	cds
Agam	NW_045234.1_1887-1972-	gnl|WGS:AAAB|AGAP012608-RA	86	0.500	-0.023	0.000	cds
Agam	NW_045234.1_2149-2226-	gnl|WGS:AAAB|AGAP012608-RA	78	0.346	-0.037	0.000	5putr
Agam	NW_045237.1_1498-1565+	gnl|WGS:AAAB|AGAP012631-RA	68	0.485	0.030	0.000	cds
Agam	NW_045239.1_651-756+	gnl|WGS:AAAB|AGAP012792-RA	106	0.519	-0.236	0.000	cds
Agam	NW_045239.1_1632-1695+	gnl|WGS:AAAB|AGAP012792-RA	64	0.438	0.357	0.000	cds
Agam	NW_045245.1_2748-2812-	gnl|WGS:AAAB|AGAP012735-RA	65	0.354	-0.304	0.000	cds
Agam	NW_045250.1_8215-8316-	gnl|WGS:AAAB|AGAP012598-RA	102	0.608	0.258	0.000	cds
Agam	NW_045253.1_520-1391+	gnl|WGS:AAAB|AGAP012736-RA	872	0.464	-0.017	0.000	cds
Agam	NW_045255.1_633-716-	gnl|WGS:AAAB|AGAP012763-RA	84	0.393	0.212	0.000	cds
Agam	NW_045255.1_1170-1477-	gnl|WGS:AAAB|AGAP012763-RA	308	0.458	-0.021	0.000	cds
Agam	NW_045255.1_1623-1704-	gnl|WGS:AAAB|AGAP012763-RA	82	0.341	0.071	0.000	5putr
Agam	NW_045257.1_2198-2273+	gnl|WGS:AAAB|AGAP012650-RA	76	0.250	0.158	0.000	cds
Agam	NW_045257.1_2969-3033-	gnl|WGS:AAAB|AGAP012651-RA	65	0.385	-0.040	0.000	cds
Agam	NW_045262.1_1794-1853-	gnl|WGS:AAAB|AGAP012730-RA	60	0.400	-0.083	0.000	cds
Agam	NW_045262.1_1960-2787-	gnl|WGS:AAAB|AGAP012730-RA	828	0.377	0.173	0.000	cds
Agam	NW_045263.1_3012-3083+	gnl|WGS:AAAB|AGAP012699-RA	72	0.208	-0.200	0.000	cds
Agam	NW_045267.1_1273-2087+	gnl|WGS:AAAB|AGAP012762-RA	815	0.409	0.195	0.000	3putr
Agam	NW_045269.1_580-654-	gnl|WGS:AAAB|AGAP012845-RA	75	0.453	-0.412	0.000	cds
Agam	NW_045269.1_819-904-	gnl|WGS:AAAB|AGAP012845-RA	86	0.372	0.438	0.000	cds
Agam	NW_045274.1_1662-1749-	gnl|WGS:AAAB|AGAP012707-RA	88	0.330	0.172	0.000	cds
Agam	NW_045274.1_1949-2027-	gnl|WGS:AAAB|AGAP012707-RA	79	0.304	-0.167	0.000	cds
Agam	NW_045274.1_2234-2470-	gnl|WGS:AAAB|AGAP012707-RA	237	0.409	-0.052	0.000	cds
Agam	NW_045275.1_9397-9461-	gnl|WGS:AAAB|AGAP012611-RA	65	0.400	0.154	0.000	cds
Agam	NW_045275.1_9733-9802-	gnl|WGS:AAAB|AGAP012611-RA	70	0.514	0.056	0.000	cds
Agam	NW_045275.1_9916-9984-	gnl|WGS:AAAB|AGAP012611-RA	69	0.464	0.312	0.000	cds
Agam	NW_045275.1_10242-10314-	gnl|WGS:AAAB|AGAP012611-RA	73	0.493	-0.167	0.000	cds
Agam	NW_045276.1_508-584+	gnl|WGS:AAAB|AGAP012668-RA	77	0.455	0.371	0.000	cds
Agam	NW_045276.1_692-2167+	gnl|WGS:AAAB|AGAP012668-RA	1476	0.377	-0.038	0.000	cds
Agam	NW_045276.1_2609-2691+	gnl|WGS:AAAB|AGAP012668-RA	83	0.470	-0.333	0.000	cds
Agam	NW_045287.1_518-578-	gnl|WGS:AAAB|AGAP012713-RA	61	0.443	0.407	0.000	cds
Agam	NW_045287.1_829-903-	gnl|WGS:AAAB|AGAP012713-RA	75	0.347	-0.077	0.000	cds
Agam	NW_045287.1_1179-1333-	gnl|WGS:AAAB|AGAP012713-RA	155	0.335	-0.077	0.000	cds
Agam	NW_045287.1_1498-1573-	gnl|WGS:AAAB|AGAP012713-RA	76	0.513	0.231	0.000	cds
Agam	NW_045287.1_1955-2056-	gnl|WGS:AAAB|AGAP012713-RA	102	0.431	-0.045	0.000	cds
Agam	NW_045290.1_621-755-	gnl|WGS:AAAB|AGAP012920-RA	135	0.407	-0.055	0.000	cds
Agam	NW_045291.1_1315-8180-	gnl|WGS:AAAB|AGAP012615-RA	6866	0.362	0.037	0.846	cds
Agam	NW_045298.1_6022-6088+	gnl|WGS:AAAB|AGAP012633-RA	67	0.313	0.048	0.000	cds
Agam	NW_045298.1_6242-6325+	gnl|WGS:AAAB|AGAP012633-RA	84	0.333	-0.214	0.000	cds
Agam	NW_045298.1_6565-6638+	gnl|WGS:AAAB|AGAP012633-RA	74	0.270	0.100	0.000	cds
Agam	NW_045301.1_791-855+	gnl|WGS:AAAB|AGAP012777-RA	65	0.200	-0.077	0.000	cds
Agam	NW_045303.1_662-746-	gnl|WGS:AAAB|AGAP012766-RA	85	0.329	-0.286	0.000	3putr
Agam	NW_045303.1_1046-1138-	gnl|WGS:AAAB|AGAP012766-RA	93	0.430	0.400	0.000	cds
Agam	NW_045303.1_1213-1285-	gnl|WGS:AAAB|AGAP012766-RA	73	0.315	0.043	0.000	5putr
Agam	NW_045308.1_233-308+	gnl|WGS:AAAB|AGAP012693-RA	76	0.474	0.000	0.000	cds
Agam	NW_045308.1_519-591+	gnl|WGS:AAAB|AGAP012693-RA	73	0.397	0.103	0.000	cds
Agam	NW_045308.1_771-845+	gnl|WGS:AAAB|AGAP012693-RA	75	0.480	-0.278	0.000	cds
Agam	NW_045319.1_229-322+	gnl|WGS:AAAB|AGAP012772-RA	94	0.436	0.122	0.000	cds
Agam	NW_045319.1_733-783+	gnl|WGS:AAAB|AGAP012772-RA	51	0.627	-0.062	0.000	cds
Agam	NW_045319.1_1133-1206+	gnl|WGS:AAAB|AGAP012772-RA	74	0.527	-0.128	0.000	cds
Agam	NW_045320.1_553-650+	gnl|WGS:AAAB|AGAP012780-RA	98	0.378	0.189	0.000	3putr
Agam	NW_045321.1_1674-1751+	gnl|WGS:AAAB|AGAP012678-RA	78	0.269	-0.143	0.000	cds
Agam	NW_045321.1_1970-2050+	gnl|WGS:AAAB|AGAP012678-RA	81	0.457	-0.243	0.000	cds
Agam	NW_045323.1_137-205+	gnl|WGS:AAAB|AGAP012799-RA	69	0.464	0.312	0.000	cds
Agam	NW_045323.1_319-388+	gnl|WGS:AAAB|AGAP012799-RA	70	0.514	0.056	0.000	cds
Agam	NW_045323.1_660-724+	gnl|WGS:AAAB|AGAP012799-RA	65	0.400	0.154	0.000	cds
Agam	NW_045326.1_3300-3359+	gnl|WGS:AAAB|AGAP012657-RA	60	0.533	0.062	0.000	cds
Agam	NW_045330.1_1258-1333+	gnl|WGS:AAAB|AGAP012712-RA	76	0.421	0.125	0.000	cds
Agam	NW_045330.1_1607-1705+	gnl|WGS:AAAB|AGAP012712-RA	99	0.323	0.250	0.000	cds
Agam	NW_045330.1_1887-1948+	gnl|WGS:AAAB|AGAP012712-RA	62	0.323	0.000	0.000	cds
Agam	NW_045330.1_2083-2162+	gnl|WGS:AAAB|AGAP012712-RA	80	0.312	0.360	0.000	cds
Agam	NW_045330.1_2529-2595+	gnl|WGS:AAAB|AGAP012712-RA	67	0.403	0.185	0.000	cds
Agam	NW_045330.1_2776-2857+	gnl|WGS:AAAB|AGAP012712-RA	82	0.366	0.133	0.000	cds
Agam	NW_045346.1_1081-1139+	gnl|WGS:AAAB|AGAP012731-RA	59	0.424	-0.120	0.000	cds
Agam	NW_045346.1_1237-1326+	gnl|WGS:AAAB|AGAP012731-RA	90	0.522	-0.574	0.000	cds
Agam	NW_045348.1_2528-2602+	gnl|WGS:AAAB|AGAP012721-RA	75	0.453	0.059	0.000	cds
Agam	NW_045348.1_3024-3094+	gnl|WGS:AAAB|AGAP012721-RA	71	0.380	0.333	0.000	cds
Agam	NW_045353.1_812-871+	gnl|WGS:AAAB|AGAP012888-RA	60	0.183	0.273	0.000	cds
Agam	NW_045357.1_11970-12055-	gnl|WGS:AAAB|AGAP012499-RA	86	0.291	0.120	0.000	cds
Agam	NW_045357.1_12540-12828-	gnl|WGS:AAAB|AGAP012499-RA	289	0.332	0.021	0.000	cds
Agam	NW_045357.1_13816-13910-	gnl|WGS:AAAB|AGAP012499-RA	95	0.284	0.111	0.000	cds
Agam	NW_045357.1_22528-22625+	gnl|WGS:AAAB|AGAP012500-RA	98	0.286	0.286	0.000	cds
Agam	NW_045357.1_22783-22850+	gnl|WGS:AAAB|AGAP012500-RA	68	0.324	0.091	0.000	cds
Agam	NW_045357.1_23192-23268+	gnl|WGS:AAAB|AGAP012500-RA	77	0.195	0.067	0.000	cds
Agam	NW_045357.1_23500-24309+	gnl|WGS:AAAB|AGAP012500-RA	810	0.405	-0.056	0.025	3putr
Agam	NW_045364.1_2088-2225-	gnl|WGS:AAAB|AGAP012684-RA	138	0.225	-0.097	0.000	cds
Agam	NW_045364.1_2884-2965-	gnl|WGS:AAAB|AGAP012684-RA	82	0.280	-0.217	0.000	cds
Agam	NW_045367.1_1088-2076+	gnl|WGS:AAAB|AGAP012679-RA	989	0.444	0.007	0.000	cds
Agam	NW_045367.1_2238-2325+	gnl|WGS:AAAB|AGAP012679-RA	88	0.420	0.405	0.000	cds
Agam	NW_045370.1_212-284+	gnl|WGS:AAAB|AGAP012680-RA	73	0.342	-0.440	0.000	cds
Agam	NW_045370.1_356-429+	gnl|WGS:AAAB|AGAP012680-RA	74	0.405	0.067	0.000	cds
Agam	NW_045370.1_1033-1116+	gnl|WGS:AAAB|AGAP012681-RA	84	0.321	-0.185	0.000	cds
Agam	NW_045370.1_1197-1264+	gnl|WGS:AAAB|AGAP012681-RA	68	0.353	-0.167	0.000	cds
Agam	NW_045370.1_2275-2358+	gnl|WGS:AAAB|AGAP012682-RA	84	0.310	-0.154	0.000	cds
Agam	NW_045371.1_1417-2146+	gnl|WGS:AAAB|AGAP012746-RA	730	0.363	0.042	0.000	cds
Agam	NW_045372.1_14632-21230-	gnl|WGS:AAAB|AGAP012539-RA	6599	0.410	0.112	0.858	cds
Agam	NW_045373.1_5302-15671+	gnl|WGS:AAAB|AGAP012491-RA	10370	0.410	-0.026	0.000	cds
Agam	NW_045373.1_16034-16134+	gnl|WGS:AAAB|AGAP012491-RA	101	0.347	-0.143	0.000	cds
Agam	NW_045373.1_61288-61364+	gnl|WGS:AAAB|AGAP012492-RA	77	0.312	0.083	0.000	cds
Agam	NW_045373.1_61724-61796+	gnl|WGS:AAAB|AGAP012492-RA	73	0.315	0.130	0.000	cds
Agam	NW_045382.1_543-792+	gnl|WGS:AAAB|AGAP012757-RA	250	0.352	0.068	0.000	cds
Agam	NW_045382.1_955-1010+	gnl|WGS:AAAB|AGAP012757-RA	56	0.286	0.000	0.000	cds
Agam	NW_045382.1_1132-1222+	gnl|WGS:AAAB|AGAP012757-RA	91	0.275	0.360	0.000	cds
Agam	NW_045382.1_1574-1639+	gnl|WGS:AAAB|AGAP012757-RA	66	0.273	0.111	0.000	cds
Agam	NW_045386.1_1356-24619-	gnl|WGS:AAAB|AGAP012502-RA	23264	0.410	0.012	0.093	cds
Agam	NW_045386.1_24750-29191-	gnl|WGS:AAAB|AGAP012502-RA	4442	0.439	0.135	0.014	cds
Agam	NW_045386.1_29542-29605-	gnl|WGS:AAAB|AGAP012502-RA	64	0.312	0.100	0.000	cds
Agam	NW_045386.1_29726-29833-	gnl|WGS:AAAB|AGAP012502-RA	108	0.491	0.057	0.000	cds
Agam	NW_045386.1_30286-36784-	gnl|WGS:AAAB|AGAP012502-RA	6499	0.379	-0.011	0.006	cds
Agam	NW_045386.1_37115-38251-	gnl|WGS:AAAB|AGAP012502-RA	1137	0.392	0.045	0.000	cds
Agam	NW_045386.1_38574-38645-	gnl|WGS:AAAB|AGAP012502-RA	72	0.306	0.091	0.000	cds
Agam	NW_045386.1_38798-38915-	gnl|WGS:AAAB|AGAP012502-RA	118	0.356	0.190	0.000	cds
Agam	NW_045386.1_39011-39076-	gnl|WGS:AAAB|AGAP012502-RA	66	0.273	0.111	0.000	cds
Agam	NW_045386.1_39245-39628-	gnl|WGS:AAAB|AGAP012502-RA	384	0.411	0.013	0.000	cds
Agam	NW_045386.1_51319-51384+	gnl|WGS:AAAB|AGAP012503-RA	66	0.439	0.034	0.000	cds
Agam	NW_045386.1_51864-51924+	gnl|WGS:AAAB|AGAP012503-RA	61	0.279	0.294	0.000	cds
Agam	NW_045388.1_1421-3225+	gnl|WGS:AAAB|AGAP012526-RA	1805	0.413	-0.004	0.238	cds
Agam	NW_045394.1_864-5894-	gnl|WGS:AAAB|AGAP012597-RA	5031	0.422	0.017	0.004	cds
Agam	NW_045394.1_6088-6175-	gnl|WGS:AAAB|AGAP012597-RA	88	0.409	0.333	0.000	cds
Agam	NW_045395.1_10605-10689+	gnl|WGS:AAAB|AGAP012561-RA	85	0.506	0.302	0.000	cds
Agam	NW_045410.1_9190-9292+	gnl|WGS:AAAB|AGAP012627-RA	103	0.544	-0.321	0.000	cds
Agam	NW_045411.1_6706-6892+	gnl|WGS:AAAB|AGAP012628-RA	187	0.417	0.308	0.000	cds
Agam	NW_045411.1_7114-7183+	gnl|WGS:AAAB|AGAP012628-RA	70	0.514	-0.333	0.000	cds
Agam	NW_045411.1_7716-8392+	gnl|WGS:AAAB|AGAP012628-RA	677	0.374	0.123	0.000	cds
Agam	NW_045411.1_8449-9217+	gnl|WGS:AAAB|AGAP012628-RA	769	0.328	0.000	0.000	cds
Agam	NW_045412.1_720-1509+	gnl|WGS:AAAB|AGAP012783-RA	790	0.429	-0.009	0.000	cds
Agam	NW_045415.1_1337-1401+	gnl|WGS:AAAB|AGAP012596-RA	65	0.446	0.103	0.000	5putr
Agam	NW_045418.1_2924-2997-	gnl|WGS:AAAB|AGAP012635-RA	74	0.351	0.077	0.000	cds
Agam	NW_045418.1_3508-3584-	gnl|WGS:AAAB|AGAP012635-RA	77	0.260	-0.200	0.000	cds
Agam	NW_045418.1_3835-3920-	gnl|WGS:AAAB|AGAP012635-RA	86	0.477	-0.268	0.000	cds
Agam	NW_045418.1_4155-4473-	gnl|WGS:AAAB|AGAP012635-RA	319	0.266	-0.200	0.000	cds
Agam	NW_045418.1_4577-4752-	gnl|WGS:AAAB|AGAP012635-RA	176	0.420	-0.081	0.000	cds
Agam	NW_045426.1_9063-9123+	gnl|WGS:AAAB|AGAP012567-RA	61	0.311	-0.158	0.000	cds
Agam	NW_045426.1_9317-9389+	gnl|WGS:AAAB|AGAP012567-RA	73	0.370	0.037	0.000	cds
Agam	NW_045426.1_12401-12473-	gnl|WGS:AAAB|AGAP012568-RA	73	0.397	-0.034	0.000	cds
Agam	NW_045426.1_12667-12727-	gnl|WGS:AAAB|AGAP012568-RA	61	0.328	-0.100	0.000	cds
Agam	NW_045426.1_12985-13043-	gnl|WGS:AAAB|AGAP012568-RA	59	0.475	0.000	0.000	cds
Agam	NW_045426.1_13310-13375-	gnl|WGS:AAAB|AGAP012568-RA	66	0.409	-0.111	0.000	cds
Agam	NW_045428.1_2812-3112-	gnl|WGS:AAAB|AGAP012686-RA	301	0.498	0.133	0.000	cds
Agam	NW_045431.1_1076-1380-	gnl|WGS:AAAB|AGAP012716-RA	305	0.449	-0.285	0.000	cds
Agam	NW_045431.1_1534-1730-	gnl|WGS:AAAB|AGAP012716-RA	197	0.553	-0.046	0.000	cds
Agam	NW_045431.1_1896-1935-	gnl|WGS:AAAB|AGAP012716-RA	40	0.550	-0.818	0.000	cds
Agam	NW_045437.1_217-285-	gnl|WGS:AAAB|AGAP012800-RA	69	0.333	0.217	0.000	cds
Agam	NW_045437.1_535-602-	gnl|WGS:AAAB|AGAP012800-RA	68	0.338	-0.043	0.000	cds
Agam	NW_045437.1_757-821-	gnl|WGS:AAAB|AGAP012800-RA	65	0.354	0.217	0.000	cds
Agam	NW_045437.1_938-1003-	gnl|WGS:AAAB|AGAP012800-RA	66	0.348	-0.130	0.000	cds
Agam	NW_045437.1_1161-1227-	gnl|WGS:AAAB|AGAP012800-RA	67	0.388	0.385	0.000	cds
Agam	NW_045437.1_1345-1435-	gnl|WGS:AAAB|AGAP012800-RA	91	0.385	0.143	0.000	cds
Agam	NW_045437.1_1683-1751-	gnl|WGS:AAAB|AGAP012800-RA	69	0.319	0.091	0.000	cds
Agam	NW_045439.1_1114-1207+	gnl|WGS:AAAB|AGAP012751-RA	94	0.468	0.273	0.000	cds
Agam	NW_045445.1_2093-2157+	gnl|WGS:AAAB|AGAP012655-RA	65	0.231	0.333	0.000	cds
Agam	NW_045446.1_7178-7257-	gnl|WGS:AAAB|AGAP012578-RA	80	0.350	-0.071	0.000	cds
Agam	NW_045447.1_223-320+	gnl|WGS:AAAB|AGAP012718-RA	98	0.418	-0.122	0.000	cds
Agam	NW_045447.1_513-589+	gnl|WGS:AAAB|AGAP012718-RA	77	0.351	0.037	0.000	cds
Agam	NW_045447.1_768-845+	gnl|WGS:AAAB|AGAP012718-RA	78	0.526	-0.463	0.000	cds
Agam	NW_045452.1_4408-4500+	gnl|WGS:AAAB|AGAP012547-RA	93	0.430	-0.100	0.000	cds
Agam	NW_045452.1_4900-5984+	gnl|WGS:AAAB|AGAP012547-RA	1085	0.400	-0.014	0.000	cds
