Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dpul	estExt_fgenesh1_pm.C_70046	1833	0.361	0.024	0.000	8	7	54	229
Dpul	PASA_GEN_0700067	1188	0.370	-0.018	0.000	6	5	11	88
Dpul	NCBI_GNO_0700207	781	0.429	0.033	0.000	4	3	0	0
Dpul	gw1.7.144.1	2003	0.448	-0.013	0.000	2	1	0	0
Dpul	PASA_GEN_0700068	1870	0.422	-0.024	0.000	7	6	191	74
Dpul	fgenesh1_pg.C_scaffold_7000243	992	0.416	-0.162	0.000	3	2	0	0
Dpul	PASA_GEN_0700069	1570	0.408	0.034	0.000	5	4	53	608
Dpul	PASA_GEN_0700183	8342	0.466	-0.007	0.000	9	8	0	452
Dpul	NCBI_GNO_0700212	757	0.411	-0.016	0.000	5	4	0	0
Dpul	NCBI_GNO_0700213	3080	0.454	-0.056	0.000	10	9	0	0
Dpul	SNAP_00004517	983	0.394	-0.080	0.000	4	3	0	0
Dpul	AST_PASA_GEN_0700184	4449	0.379	0.031	0.000	12	11	207	0
Dpul	NCBI_GNO_0700215	2758	0.379	0.008	0.000	10	9	0	78
Dpul	NCBI_GNO_0700216	321	0.464	-0.114	0.000	1	0	0	0
Dpul	PASA_GEN_0700185	5419	0.472	-0.128	0.000	5	4	0	315
Dpul	SNAP_00004524	908	0.358	-0.089	0.000	4	3	0	0
Dpul	NCBI_GNO_0700220	326	0.411	-0.015	0.000	2	1	0	0
Dpul	estExt_fgenesh1_pg.C_70253	3166	0.406	-0.009	0.000	12	11	332	100
Dpul	NCBI_GNO_0700221	2578	0.388	0.015	0.000	9	8	0	148
Dpul	NCBI_GNO_0700222	2861	0.401	-0.014	0.000	10	9	0	141
Dpul	NCBI_GNO_0700223	2570	0.406	-0.009	0.000	10	9	0	0
Dpul	NCBI_GNO_0700224	2967	0.407	-0.012	0.000	11	10	0	0
Dpul	estExt_Genewise1Plus.C_70364	1530	0.386	-0.007	0.000	7	6	0	68
Dpul	e_gw1.7.275.1	2315	0.427	-0.045	0.000	9	8	0	0
Dpul	YAS_VG	9401	0.460	-0.056	0.000	5	4	0	0
Dpul	NCBI_GNO_0700227	767	0.515	-0.073	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_7000268	2855	0.430	-0.011	0.000	7	6	0	0
Dpul	e_gw1.7.196.1	4090	0.431	-0.046	0.000	17	16	0	0
Dpul	estExt_fgenesh1_pg.C_70267	1454	0.395	0.050	0.000	5	4	30	315
Dpul	estExt_fgenesh1_pg.C_70268	748	0.356	0.120	0.000	3	2	192	112
Dpul	estExt_fgenesh1_pg.C_70269	2505	0.348	0.082	0.000	8	7	173	50
Dpul	SNAP_00004543	3834	0.418	-0.014	0.013	11	10	0	0
Dpul	SNAP_00004546	3516	0.416	-0.018	0.000	10	9	0	0
Dpul	NCBI_GNO_0700237	299	0.462	-0.188	0.000	2	1	0	0
Dpul	NCBI_GNO_0700241	2958	0.398	0.075	0.000	10	9	0	128
Dpul	estExt_fgenesh1_pg.C_70274	1798	0.383	0.049	0.000	4	3	342	189
Dpul	PASA_GEN_0700195	925	0.409	-0.005	0.000	2	1	0	203
Dpul	fgenesh1_pg.C_scaffold_7000279	1583	0.364	-0.094	0.000	6	5	0	0
Dpul	estExt_fgenesh1_kg.C_70037	3068	0.412	-0.031	0.000	7	6	151	538
Dpul	NCBI_GNO_0700244	3330	0.472	-0.078	0.000	6	5	0	946
Dpul	fgenesh1_pg.C_scaffold_7000283	717	0.484	-0.107	0.000	3	2	0	0
Dpul	gw1.7.375.1	5348	0.435	-0.011	0.000	4	3	0	0
Dpul	PASA_GEN_0700197	10684	0.408	0.036	0.000	5	4	2	599
Dpul	SNAP_00004557	1006	0.467	-0.255	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_7000287	1862	0.546	-0.046	0.000	2	1	0	0
Dpul	e_gw1.7.440.1	451	0.497	-0.125	0.000	2	1	0	0
Dpul	NCBI_GNO_0700249	1010	0.488	-0.099	0.000	2	1	0	0
Dpul	NCBI_GNO_0700250	978	0.407	0.161	0.000	6	5	0	178
Dpul	fgenesh1_pg.C_scaffold_7000291	957	0.533	-0.071	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_7000292	1026	0.442	0.135	0.000	5	4	0	0
Dpul	SNAP_00004569	2496	0.464	-0.312	0.000	5	4	0	0
Dpul	fgenesh1_pg.C_scaffold_7000294	941	0.525	-0.142	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_7000295	921	0.533	-0.075	0.000	2	1	0	0
Dpul	NCBI_GNO_0700253	805	0.487	-0.209	0.000	3	2	0	0
Dpul	NCBI_GNO_0700255	7595	0.441	0.007	0.000	2	1	0	0
Dpul	e_gw1.7.451.1	414	0.471	0.046	0.000	2	1	0	0
Dpul	estExt_Genewise1.C_70394	1449	0.403	-0.062	0.000	7	6	170	0
Dpul	PASA_GEN_0700203	1743	0.388	0.075	0.000	6	5	0	43
Dpul	PASA_GEN_0700204	4539	0.418	-0.048	0.000	8	7	0	51
Dpul	NCBI_GNO_0700259	776	0.434	0.110	0.000	3	2	0	0
Dpul	SNAP_00004579	763	0.495	-0.249	0.000	2	1	0	0
Dpul	SNAP_00004580	1899	0.401	-0.115	0.000	5	4	0	0
Dpul	PASA_GEN_0700205	14724	0.435	-0.016	0.000	13	12	4	269
Dpul	PASA_GEN_0700081	972	0.335	0.117	0.000	3	2	131	209
Dpul	e_gw1.7.70.1	1824	0.363	0.032	0.000	7	6	0	0
Dpul	PASA_GEN_0700206	1466	0.405	-0.076	0.000	6	5	231	0
Dpul	gw1.7.358.1	9758	0.436	-0.045	0.000	5	4	0	0
Dpul	NCBI_GNO_0700270	476	0.422	0.055	0.000	3	2	0	0
Dpul	fgenesh1_kg.C_scaffold_7000042	1500	0.405	-0.008	0.000	7	6	2	128
Dpul	NCBI_GNO_0700272	765	0.452	0.000	0.000	4	3	0	0
Dpul	NCBI_GNO_0700274	487	0.444	-0.037	0.000	3	2	0	0
Dpul	NCBI_GNO_0700275	765	0.452	0.000	0.000	4	3	0	0
Dpul	e_gw1.7.312.1	22716	0.423	-0.013	0.000	4	3	0	0
Dpul	PASA_GEN_0700083	588	0.446	0.023	0.000	1	0	324	18
Dpul	PASA_GEN_0700084	305	0.420	0.031	0.000	1	0	20	78
Dpul	fgenesh1_pg.C_scaffold_7000317	612	0.592	-0.083	0.000	2	1	0	0
Dpul	SNAP_00004603	8622	0.422	0.033	0.000	6	5	0	0
Dpul	estExt_Genewise1Plus.C_70416	838	0.408	-0.064	0.000	3	2	103	142
Dpul	PASA_GEN_0700085	2053	0.385	0.049	0.000	5	4	73	126
Dpul	fgenesh1_pg.C_scaffold_7000320	416	0.387	0.242	0.000	2	1	0	0
Dpul	PASA_GEN_0700210	3447	0.365	0.026	0.000	9	8	972	546
Dpul	NCBI_GNO_0700282	1969	0.505	0.012	0.000	5	4	0	0
Dpul	NCBI_GNO_0700283	1287	0.423	0.011	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_7000325	1082	0.370	0.030	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_7000326	5417	0.367	0.059	0.000	16	15	0	0
Dpul	fgenesh1_pg.C_scaffold_7000327	1169	0.358	0.258	0.000	9	8	0	0
Dpul	estExt_fgenesh1_pg.C_70323	1880	0.390	0.166	0.000	9	8	0	764
Dpul	fgenesh1_pg.C_scaffold_7000329	1164	0.476	0.101	0.000	2	1	0	0
Dpul	estExt_Genewise1.C_70429	1672	0.424	-0.030	0.000	7	6	70	0
Dpul	NCBI_GNO_0700293	3012	0.468	-0.035	0.000	8	7	0	0
Dpul	NCBI_GNO_0700294	1249	0.373	0.064	0.000	5	4	96	75
Dpul	PASA_GEN_0700089	954	0.346	-0.079	0.000	3	2	255	121
Dpul	fgenesh1_pg.C_scaffold_7000333	1155	0.403	0.146	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_7000334	1155	0.403	0.146	0.000	4	3	0	0
Dpul	NCBI_GNO_0700296	677	0.360	0.057	0.000	3	2	0	0
Dpul	gw1.7.338.1	864	0.444	-0.042	0.000	1	0	0	0
Dpul	NCBI_GNO_0700298	1239	0.413	-0.051	0.000	1	0	0	0
Dpul	SNAP_00004631	11895	0.418	0.026	0.000	38	37	0	0
Dpul	SNAP_00004632	2707	0.389	0.033	0.000	9	8	0	0
Dpul	PASA_GEN_0700090	1435	0.367	-0.019	0.000	5	4	125	201
Dpul	gw1.7.519.1	793	0.357	-0.060	0.000	3	2	0	0
Dpul	e_gw1.7.179.1	6492	0.460	0.019	0.000	11	10	0	0
Dpul	YAS_fgenesh1_pg.C_scaffold_7000344	1673	0.537	-0.134	0.000	4	3	0	0
Dpul	YAS_Otd_Oc	2088	0.511	-0.038	0.000	4	3	0	0
Dpul	NCBI_GNO_0700306	2050	0.528	-0.069	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_7000347	695	0.466	0.012	0.000	3	2	0	0
Dpul	dud_PASA_GEN_0700094	4412	0.403	0.010	0.000	7	6	486	65
Dpul	fgenesh1_pg.C_scaffold_7000349	1973	0.456	-0.141	0.000	4	3	0	0
Dpul	PASA_GEN_0700215	5537	0.488	-0.044	0.000	13	12	0	477
Dpul	SNAP_00004646	1439	0.382	-0.087	0.000	4	3	0	0
Dpul	SNAP_00004647	1011	0.478	-0.193	0.000	3	2	0	0
Dpul	SNAP_00004648	1133	0.423	-0.019	0.000	3	2	0	0
Dpul	e_gw1.7.367.1	1508	0.380	0.103	0.000	8	7	0	0
Dpul	estExt_fgenesh1_pg.C_70348	9595	0.443	0.003	0.000	26	25	0	333
Dpul	PASA_GEN_0700217	2918	0.438	-0.054	0.000	7	6	0	210
Dpul	e_gw1.7.362.1	779	0.488	-0.037	0.000	3	2	0	0
Dpul	e_gw1.7.267.1	2357	0.419	-0.009	0.000	13	12	0	0
Dpul	fgenesh1_pg.C_scaffold_7000357	1826	0.476	-0.063	0.000	5	4	0	0
Dpul	SNAP_00004655	313	0.444	-0.151	0.000	2	1	0	0
Dpul	PASA_GEN_0700097	1732	0.358	-0.016	0.000	7	6	160	357
Dpul	PASA_GEN_0700218	2495	0.368	-0.036	0.000	10	9	112	156
Dpul	estExt_fgenesh1_pg.C_70355	1785	0.371	0.000	0.000	9	8	24	39
Dpul	PASA_GEN_0700220	6207	0.385	-0.031	0.000	18	17	119	1334
Dpul	PASA_GEN_0700221	2222	0.355	0.029	0.000	7	6	141	527
Dpul	SNAP_00004661	1294	0.404	-0.086	0.000	5	4	0	0
Dpul	NCBI_GNO_0700325	2611	0.396	0.019	0.000	6	5	0	148
Dpul	PASA_GEN_0700222	2442	0.389	0.033	0.000	11	10	24	154
Dpul	SNAP_00021368	1690	0.401	0.025	0.000	5	4	0	0
Dpul	NCBI_GNO_7000001	1230	0.464	-0.009	0.041	2	1	0	0
Dpul	SNAP_00021371	1094	0.425	-0.015	0.000	4	3	0	0
Dpul	SNAP_00021372	1389	0.460	-0.008	0.000	2	1	0	0
Dpul	estExt_fgenesh1_pg.C_700004	1288	0.444	-0.126	0.000	4	3	54	0
Dpul	fgenesh1_pg.C_scaffold_70000005	507	0.438	-0.171	0.000	2	1	0	0
Dpul	NCBI_GNO_7000006	806	0.387	-0.122	0.000	4	3	0	0
Dpul	SNAP_00021376	507	0.446	-0.150	0.000	2	1	0	0
Dpul	SNAP_00021377	401	0.434	-0.011	0.000	2	1	0	0
Dpul	PASA_GEN_7000042	2263	0.405	-0.082	0.000	9	8	0	487
Dpul	fgenesh1_pg.C_scaffold_70000010	444	0.505	-0.375	0.000	1	0	0	0
Dpul	SNAP_00021380	693	0.524	-0.289	0.000	2	1	0	0
Dpul	SNAP_00021381	775	0.503	-0.236	0.000	2	1	0	0
Dpul	SNAP_00021382	818	0.446	0.107	0.000	2	1	0	0
Dpul	NCBI_GNO_7000009	2407	0.403	0.139	0.000	9	8	124	211
Dpul	PASA_GEN_7000047	2379	0.379	0.070	0.000	8	7	0	444
Dpul	e_gw1.70.16.1	770	0.399	0.114	0.000	2	1	0	0
Dpul	e_gw1.70.72.1	2789	0.393	0.071	0.000	10	9	0	0
Dpul	PASA_GEN_7000004	1163	0.410	-0.010	0.000	3	2	123	361
Dpul	SNAP_00021390	1059	0.435	-0.128	0.000	1	0	0	0
Dpul	NCBI_GNO_7000016	1038	0.451	-0.137	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000022	1958	0.451	-0.048	0.000	3	2	0	0
Dpul	PASA_GEN_7000049	3262	0.411	0.080	0.000	11	10	0	753
Dpul	SNAP_00021396	767	0.429	0.246	0.000	3	2	0	0
Dpul	estExt_Genewise1Plus.C_700031	3945	0.484	-0.039	0.000	14	13	0	0
Dpul	e_gw1.70.131.1	308	0.448	0.116	0.000	2	1	0	0
Dpul	PASA_GEN_7000051	3369	0.417	0.004	0.000	4	3	0	0
Dpul	NCBI_GNO_7000024	1825	0.435	-0.071	0.000	3	2	0	0
Dpul	SNAP_00021402	688	0.369	0.063	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_70000036	841	0.455	0.050	0.000	2	1	0	0
Dpul	SNAP_00021405	3440	0.424	-0.071	0.000	10	9	0	0
Dpul	e_gw1.70.107.1	303	0.426	0.008	0.000	2	1	0	0
Dpul	SNAP_00021408	7236	0.397	-0.024	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_70000039	1225	0.487	-0.015	0.000	4	3	0	0
Dpul	SNAP_00021411	5002	0.398	0.015	0.000	5	4	0	0
Dpul	PASA_GEN_7000052	4760	0.518	-0.054	0.000	3	2	0	972
Dpul	NCBI_GNO_7000030	666	0.538	-0.207	0.000	2	1	0	0
Dpul	PASA_GEN_7000008	3611	0.444	0.027	0.000	5	4	87	115
Dpul	PASA_GEN_7000010	1044	0.384	-0.007	0.000	3	2	39	22
Dpul	SNAP_00021417	1098	0.515	-0.081	0.000	1	0	0	0
Dpul	NCBI_GNO_7000035	507	0.483	-0.102	0.000	3	2	0	0
Dpul	PASA_GEN_7000012	829	0.449	-0.129	0.000	3	2	34	98
Dpul	NCBI_GNO_7000037	562	0.470	-0.144	0.000	3	2	52	0
Dpul	SNAP_00021421	1062	0.497	-0.098	0.000	1	0	0	0
Dpul	SNAP_00021422	1159	0.422	-0.031	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_70000049	1497	0.470	0.136	0.000	4	3	0	0
Dpul	NCBI_GNO_7000039	872	0.451	-0.165	0.000	3	2	26	129
Dpul	NCBI_GNO_7000040	677	0.452	-0.157	0.000	3	2	52	119
Dpul	SNAP_00021426	171	0.480	0.049	0.000	1	0	0	0
Dpul	SNAP_00021427	726	0.486	-0.173	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_70000053	510	0.504	-0.121	0.000	3	2	0	0
Dpul	NCBI_GNO_7000044	1077	0.522	-0.125	0.000	1	0	0	0
Dpul	PASA_GEN_7000053	2140	0.478	-0.011	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_70000055	2907	0.409	-0.055	0.000	8	7	0	0
Dpul	PASA_GEN_7000013	1790	0.465	-0.047	0.000	4	3	162	113
Dpul	SNAP_00021436	1056	0.467	-0.006	0.000	3	2	0	0
Dpul	NCBI_GNO_7000049	2973	0.408	-0.053	0.000	9	8	0	0
Dpul	fgenesh1_pg.C_scaffold_70000059	2020	0.454	-0.027	0.000	5	4	0	0
Dpul	SNAP_00021440	630	0.333	0.057	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_70000060	1119	0.430	0.131	0.000	6	5	0	0
Dpul	e_gw1.70.158.1	459	0.418	0.073	0.000	1	0	0	0
Dpul	PASA_GEN_7000055	911	0.358	-0.031	0.000	2	1	18	70
Dpul	SNAP_00021445	880	0.431	-0.082	0.000	3	2	0	0
Dpul	SNAP_00021446	2265	0.460	-0.080	0.000	1	0	0	0
Dpul	SNAP_00021448	3273	0.524	-0.064	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_70000064	1762	0.444	0.034	0.000	2	1	0	0
Dpul	NCBI_GNO_7000058	3996	0.395	-0.026	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_70000066	2001	0.364	-0.048	0.025	6	5	0	0
Dpul	NCBI_GNO_7000060	635	0.465	-0.071	0.000	3	2	0	0
Dpul	gw1.70.30.1	2675	0.489	0.076	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_70000069	3505	0.470	0.060	0.000	14	13	0	0
Dpul	SNAP_00021458	231	0.537	-0.032	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000070	1432	0.522	0.150	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_70000071	2054	0.465	0.089	0.000	9	8	0	0
Dpul	gw1.70.65.1	350	0.557	0.210	0.000	2	1	0	0
Dpul	NCBI_GNO_7000066	8255	0.382	-0.008	0.000	9	8	0	0
Dpul	gw1.70.134.1	5244	0.380	0.009	0.000	4	3	0	0
Dpul	NCBI_GNO_7000070	1072	0.410	-0.185	0.000	5	4	0	0
Dpul	PASA_GEN_7000057	3539	0.359	0.044	0.000	8	7	104	1083
Dpul	PASA_GEN_7000014	765	0.463	-0.164	0.000	3	2	33	91
Dpul	fgenesh1_pg.C_scaffold_70000079	2163	0.508	-0.015	0.000	1	0	0	0
Dpul	NCBI_GNO_7000074	2567	0.347	0.033	0.000	7	6	0	0
Dpul	NCBI_GNO_7000075	387	0.393	-0.066	0.000	2	1	0	0
Dpul	estExt_Genewise1Plus.C_700080	778	0.497	-0.054	0.000	2	1	168	0
Dpul	fgenesh1_pg.C_scaffold_70000082	2051	0.465	0.092	0.000	9	8	0	0
Dpul	e_gw1.70.2.1	1873	0.411	0.036	0.000	4	3	0	0
Dpul	SNAP_00021477	1461	0.379	0.018	0.000	5	4	0	0
Dpul	SNAP_00021478	1920	0.380	-0.093	0.000	6	5	0	0
Dpul	SNAP_00021479	1755	0.497	-0.055	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000088	507	0.385	0.097	0.000	2	1	0	0
Dpul	SNAP_00021484	235	0.387	-0.143	0.000	2	1	0	0
Dpul	SNAP_00021485	657	0.467	-0.147	0.000	3	2	0	0
Dpul	SNAP_00021486	881	0.375	0.000	0.000	4	3	0	0
Dpul	SNAP_00021487	637	0.358	0.167	0.000	3	2	0	0
Dpul	SNAP_00021488	261	0.563	-0.238	0.000	1	0	0	0
Dpul	SNAP_00021489	881	0.375	0.000	0.000	4	3	0	0
Dpul	PASA_GEN_7000016	709	0.453	-0.134	0.000	3	2	57	138
Dpul	SNAP_00021491	2346	0.428	-0.063	0.000	3	2	0	0
Dpul	gw1.70.49.1	222	0.608	-0.111	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000093	3521	0.432	-0.063	0.000	13	12	0	0
Dpul	SNAP_00021495	19735	0.432	-0.028	0.000	16	15	0	0
Dpul	NCBI_GNO_7000093	1735	0.415	-0.058	0.000	2	1	0	358
Dpul	NCBI_GNO_7000094	1386	0.466	0.006	0.000	5	4	0	394
Dpul	fgenesh1_pm.C_scaffold_70000011	1098	0.383	0.052	0.000	5	4	0	0
Dpul	NCBI_GNO_7000096	3574	0.403	-0.006	0.000	10	9	0	0
Dpul	SNAP_00021502	1302	0.421	0.102	0.000	2	1	0	0
Dpul	NCBI_GNO_7000098	195	0.451	0.023	0.000	1	0	0	0
Dpul	NCBI_GNO_7000100	418	0.435	-0.011	0.000	2	1	0	0
Dpul	NCBI_GNO_7000101	1000	0.406	-0.005	0.000	2	1	0	0
Dpul	SNAP_00021507	1768	0.389	0.064	0.636	3	2	0	0
Dpul	SNAP_00021509	1041	0.476	-0.137	0.000	1	0	0	0
Dpul	SNAP_00021510	969	0.483	-0.158	0.000	1	0	0	0
Dpul	SNAP_00021511	2920	0.395	0.099	0.000	4	3	0	0
Dpul	SNAP_00021512	639	0.379	0.091	0.000	3	2	0	0
Dpul	NCBI_GNO_7000105	987	0.450	-0.104	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000105	1273	0.467	-0.126	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_70000106	1101	0.497	-0.159	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000107	1859	0.471	-0.095	0.000	3	2	0	0
Dpul	SNAP_00021520	351	0.504	-0.311	0.000	1	0	0	0
Dpul	NCBI_GNO_7000110	573	0.515	-0.146	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000109	1056	0.508	-0.082	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000110	1053	0.513	-0.081	0.000	1	0	0	0
Dpul	PASA_GEN_7000017	1545	0.365	0.039	0.000	6	5	72	132
Dpul	PASA_GEN_7000018	2249	0.449	-0.043	0.000	8	7	52	221
Dpul	e_gw1.70.136.1	2707	0.426	-0.033	0.000	7	6	0	0
Dpul	PASA_GEN_7000020	548	0.361	0.020	0.000	3	2	35	26
Dpul	fgenesh1_pg.C_scaffold_70000116	3745	0.436	-0.001	0.000	4	3	0	0
Dpul	SNAP_00021533	1764	0.417	-0.062	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_70000118	665	0.438	0.058	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_70000119	1909	0.439	-0.089	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_70000120	1700	0.433	-0.082	0.000	2	1	0	0
Dpul	NCBI_GNO_7000124	1292	0.439	-0.023	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_70000122	518	0.485	-0.092	0.000	3	2	0	0
Dpul	estExt_fgenesh1_pg.C_700123	796	0.460	-0.180	0.000	3	2	29	86
Dpul	NCBI_GNO_7000128	5955	0.369	-0.026	0.331	6	5	0	0
Dpul	SNAP_00021542	683	0.397	-0.070	0.000	3	2	0	0
Dpul	fgenesh1_pm.C_scaffold_70000014	771	0.332	-0.016	0.000	4	3	0	0
Dpul	NCBI_GNO_7000131	532	0.385	0.024	0.000	2	1	19	92
Dpul	gw1.70.101.1	2388	0.467	-0.056	0.000	5	4	0	0
Dpul	fgenesh1_pg.C_scaffold_70000126	3986	0.453	-0.040	0.000	11	10	0	0
Dpul	estExt_fgenesh1_pg.C_700127	2830	0.421	-0.023	0.000	3	2	0	965
Dpul	SNAP_00021546	1388	0.397	-0.034	0.000	4	3	0	0
Dpul	SNAP_00021547	400	0.477	-0.204	0.000	3	2	0	0
Dpul	SNAP_00021548	558	0.410	-0.066	0.000	3	2	0	0
Dpul	SNAP_00021549	1481	0.435	-0.031	0.000	3	2	0	0
Dpul	SNAP_00021550	475	0.409	-0.052	0.002	2	1	0	0
Dpul	SNAP_00021551	498	0.406	-0.020	0.000	2	1	0	0
Dpul	SNAP_00021552	728	0.343	0.160	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_70000130	410	0.527	-0.130	0.000	2	1	0	0
Dpul	SNAP_00021554	994	0.424	-0.216	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_70000132	1358	0.385	0.040	0.000	5	4	0	0
Dpul	fgenesh1_pg.C_scaffold_70000133	2839	0.416	0.013	0.018	2	1	0	0
Dpul	NCBI_GNO_7000139	826	0.437	0.053	0.000	3	2	0	0
Dpul	SNAP_00021558	357	0.529	-0.026	0.000	1	0	0	0
Dpul	NCBI_GNO_7000141	2626	0.421	0.026	0.000	7	6	0	35
Dpul	PASA_GEN_7000061	2021	0.409	0.002	0.000	7	6	133	108
Dpul	PASA_GEN_7000028	1077	0.398	0.049	0.000	3	2	113	340
Dpul	fgenesh1_kg.C_scaffold_70000012	887	0.418	-0.024	0.000	4	3	65	109
Dpul	fgenesh1_pg.C_scaffold_70000147	707	0.444	0.006	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_70000148	959	0.445	0.059	0.000	2	1	0	0
Dpul	SNAP_00021563	2513	0.398	-0.011	0.020	5	4	0	0
Dpul	SNAP_00021564	2162	0.377	-0.033	0.000	3	2	0	0
Dpul	SNAP_00021566	713	0.446	-0.113	0.000	4	3	0	0
Dpul	SNAP_00021567	994	0.424	-0.216	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_70000152	1281	0.403	-0.093	0.000	4	3	0	0
Dpul	e_gw1.70.111.1	311	0.431	0.104	0.000	2	1	0	0
Dpul	SNAP_00021570	887	0.478	-0.137	0.000	3	2	0	0
Dpul	SNAP_00021571	4065	0.413	-0.099	0.000	12	11	0	0
Dpul	fgenesh1_pg.C_scaffold_70000155	1046	0.452	-0.125	0.000	4	3	0	0
Dpul	NCBI_GNO_7000152	924	0.435	-0.080	0.000	4	3	0	0
Dpul	NCBI_GNO_7000153	493	0.394	-0.010	0.000	2	1	35	155
Dpul	PASA_GEN_7000037	472	0.413	-0.046	0.000	2	1	20	168
Dpul	PASA_GEN_7000038	515	0.384	-0.101	0.000	2	1	25	73
Dpul	PASA_GEN_7000039	454	0.405	-0.152	0.000	2	1	23	102
Dpul	PASA_GEN_7000040	770	0.464	-0.188	0.000	3	2	31	61
Dpul	e_gw1.70.147.1	713	0.415	0.135	0.000	3	2	0	0
Dpul	e_gw1.70.47.1	452	0.513	-0.138	0.000	2	1	0	0
Dpul	NCBI_GNO_7000159	311	0.357	0.063	0.000	3	2	0	0
Dpul	NCBI_GNO_7000160	512	0.496	-0.118	0.000	3	2	0	0
Dpul	NCBI_GNO_7000161	647	0.406	-0.118	0.000	4	3	0	0
Dpul	PASA_GEN_7000041	954	0.412	0.003	0.000	3	2	38	68
Dpul	SNAP_00021586	2907	0.421	-0.035	0.000	1	0	0	0
Dpul	SNAP_00021587	4134	0.407	0.011	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_70000164	3238	0.437	-0.050	0.000	3	2	0	0
Dpul	SNAP_00021591	219	0.457	0.060	0.000	1	0	0	0
Dpul	SNAP_00021592	375	0.464	-0.322	0.000	1	0	0	0
Dpul	SNAP_00021593	2669	0.431	-0.188	0.000	9	8	0	0
Dpul	fgenesh1_pg.C_scaffold_70000166	1580	0.434	-0.044	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_700000001	579	0.384	0.025	0.086	4	3	0	0
Dpul	e_gw1.700.1.1	201	0.498	-0.080	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_700000002	2791	0.485	0.085	0.000	3	2	0	0
Dpul	NCBI_GNO_700600001	348	0.615	0.103	0.000	1	0	0	0
Dpul	SNAP_00036808	837	0.436	-0.085	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_701000002	6653	0.481	0.030	0.444	3	2	0	0
Dpul	NCBI_GNO_70100002	338	0.429	-0.062	0.000	2	1	0	0
Dpul	NCBI_GNO_70100003	423	0.489	-0.130	0.000	1	0	0	0
Dpul	gw1.7015.1.1	574	0.357	-0.034	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_7019000001	1649	0.513	-0.105	0.001	2	1	0	0
Dpul	SNAP_00036813	1074	0.428	-0.117	0.000	1	0	0	0
Dpul	NCBI_GNO_70200002	844	0.383	-0.034	0.000	5	4	0	0
Dpul	NCBI_GNO_70300001	4360	0.439	-0.239	0.011	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_7034000001	1222	0.408	0.210	0.000	2	1	0	0
Dpul	SNAP_00044463	828	0.579	-0.019	0.000	1	0	0	0
Dpul	SNAP_00044464	543	0.637	0.052	0.000	1	0	0	0
Dpul	NCBI_GNO_70400001	1385	0.402	0.070	0.000	3	2	190	124
