piLocusID	MrnaID
DpulILC-44884	NCBI_GNO_83500002
DpulILC-44885	PASA_GEN_83500001
DpulILC-44886	e_gw1.835.3.1
DpulILC-44888	fgenesh1_pg.C_scaffold_835000002
DpulILC-44890	fgenesh1_pg.C_scaffold_835000003
DpulILC-44892	fgenesh1_pg.C_scaffold_8352000001
DpulILC-44894	gw1.8359.4.1
DpulILC-44896	NCBI_GNO_836900001
DpulILC-44897	NCBI_GNO_837800001
DpulILC-44899	NCBI_GNO_838600001
DpulILC-44901	fgenesh1_pg.C_scaffold_8389000001
DpulILC-44903	fgenesh1_pg.C_scaffold_839000001
DpulILC-44904	SNAP_00037272
DpulILC-44906	NCBI_GNO_839100001
DpulILC-44909	SNAP_00023303
DpulILC-44911	fgenesh1_pg.C_scaffold_84000002
DpulILC-44913	NCBI_GNO_8400005
DpulILC-44915	PASA_GEN_8400006
DpulILC-44916	estExt_Genewise1Plus.C_840006
DpulILC-44917	estExt_fgenesh1_kg.C_840001
DpulILC-44919	NCBI_GNO_8400009
DpulILC-44921	gw1.84.8.1
DpulILC-44923	SNAP_00023319
DpulILC-44925	NCBI_GNO_8400014
DpulILC-44926	SNAP_00023323
DpulILC-44928	NCBI_GNO_8400017
DpulILC-44930	NCBI_GNO_8400018
DpulILC-44932	NCBI_GNO_8400019
DpulILC-44933	SNAP_00023332
DpulILC-44935	SNAP_00023334
DpulILC-44937	NCBI_GNO_8400021
DpulILC-44939	fgenesh1_pg.C_scaffold_84000021
DpulILC-44940	SNAP_00023338
DpulILC-44942	fgenesh1_pg.C_scaffold_84000023
DpulILC-44944	NCBI_GNO_8400025
DpulILC-44945	SNAP_00023342
DpulILC-44947	NCBI_GNO_8400026
DpulILC-44949	fgenesh1_pg.C_scaffold_84000026
DpulILC-44951	SNAP_00023347
DpulILC-44953	NCBI_GNO_8400030
DpulILC-44955	SNAP_00023350
DpulILC-44957	estExt_fgenesh1_pg.C_840031
DpulILC-44959	NCBI_GNO_8400032
DpulILC-44961	fgenesh1_pg.C_scaffold_84000036
DpulILC-44963	SNAP_00023366
DpulILC-44965	SNAP_00023367
DpulILC-44967	NCBI_GNO_8400034
DpulILC-44969	SNAP_00023371
DpulILC-44971	SNAP_00023374
DpulILC-44973	NCBI_GNO_8400035
DpulILC-44974	NCBI_GNO_8400036
DpulILC-44975	PASA_GEN_8400011
DpulILC-44976	SNAP_00023379
DpulILC-44978	SNAP_00023380
DpulILC-44979	SNAP_00023381
DpulILC-44981	NCBI_GNO_8400040
DpulILC-44983	estExt_fgenesh1_kg.C_840004
DpulILC-44984	gw1.84.33.1
DpulILC-44986	NCBI_GNO_8400044
DpulILC-44987	NCBI_GNO_8400045
DpulILC-44989	e_gw1.84.35.1
DpulILC-44992	NCBI_GNO_84000001
DpulILC-44994	fgenesh1_pg.C_scaffold_840000002
DpulILC-44995	NCBI_GNO_84000003
DpulILC-44999	fgenesh1_pg.C_scaffold_8415000001
DpulILC-45001	NCBI_GNO_84200001
DpulILC-45002	SNAP_00037284
DpulILC-45004	NCBI_GNO_84200003
DpulILC-45008	fgenesh1_pg.C_scaffold_8427000001
DpulILC-45009	e_gw1.843.5.1
DpulILC-45011	SNAP_00037290
DpulILC-45012	SNAP_00037291
DpulILC-45014	fgenesh1_pg.C_scaffold_8431000001
DpulILC-45015	NCBI_GNO_84400001
DpulILC-45017	NCBI_GNO_844100002
DpulILC-45018	SNAP_00045115
DpulILC-45019	SNAP_00045116
DpulILC-45021	SNAP_00045119
DpulILC-45022	SNAP_00045121
DpulILC-45023	NCBI_GNO_84600001
DpulILC-45024	SNAP_00037299
DpulILC-45026	SNAP_00037300
DpulILC-45030	fgenesh1_pg.C_scaffold_847000001
DpulILC-45032	fgenesh1_pg.C_scaffold_847000002
DpulILC-45033	fgenesh1_pg.C_scaffold_847000003
DpulILC-45039	NCBI_GNO_848600001
DpulILC-45040	e_gw1.849.8.1
DpulILC-45041	PASA_GEN_84900001
DpulILC-45043	e_gw1.849.7.1
DpulILC-45045	PASA_GEN_84900002
DpulILC-45047	PASA_GEN_84900003
DpulILC-45048	NCBI_GNO_84900005
DpulILC-45051	NCBI_GNO_8500001
DpulILC-45053	gw1.85.68.1
DpulILC-45055	SNAP_00023398
DpulILC-45057	fgenesh1_pg.C_scaffold_85000004
DpulILC-45058	NCBI_GNO_8500005
DpulILC-45060	SNAP_00023403
DpulILC-45062	fgenesh1_pg.C_scaffold_85000005
DpulILC-45064	NCBI_GNO_8500009
DpulILC-45066	estExt_fgenesh1_pg.C_850007
DpulILC-45068	SNAP_00023412
DpulILC-45069	PIR_estExt_fgenesh1_kg.C_850001
DpulILC-45070	PIR_NCBI_GNO_8500013
DpulILC-45071	estExt_Genewise1Plus.C_850012
DpulILC-45072	NCBI_GNO_8500016
DpulILC-45073	fgenesh1_pg.C_scaffold_85000019
DpulILC-45074	e_gw1.85.10.1
DpulILC-45075	SNAP_00023419
DpulILC-45076	PASA_GEN_8500015
DpulILC-45077	fgenesh1_pg.C_scaffold_85000022
DpulILC-45078	PASA_GEN_8500004
DpulILC-45080	fgenesh1_pg.C_scaffold_85000024
DpulILC-45082	NCBI_GNO_8500025
DpulILC-45083	NCBI_GNO_8500026
DpulILC-45085	fgenesh1_pg.C_scaffold_85000026
DpulILC-45087	SNAP_00023429
DpulILC-45089	SNAP_00023430
DpulILC-45091	SNAP_00023432
DpulILC-45093	fgenesh1_pg.C_scaffold_85000027
DpulILC-45095	SNAP_00023434
DpulILC-45097	estExt_fgenesh1_pg.C_850025
DpulILC-45099	PASA_GEN_8500018
DpulILC-45101	SNAP_00023437
DpulILC-45102	SNAP_00023438
DpulILC-45104	fgenesh1_pg.C_scaffold_85000031
DpulILC-45106	NCBI_GNO_8500035
DpulILC-45108	SNAP_00023446
DpulILC-45110	SNAP_00023447
DpulILC-45112	NCBI_GNO_8500038
DpulILC-45114	fgenesh1_pg.C_scaffold_85000034
DpulILC-45116	fgenesh1_pg.C_scaffold_85000035
DpulILC-45118	NCBI_GNO_8500041
DpulILC-45119	PASA_GEN_8500019
DpulILC-45120	NCBI_GNO_8500046
DpulILC-45121	estExt_fgenesh1_pm.C_850009
DpulILC-45122	fgenesh1_pg.C_scaffold_85000040
DpulILC-45123	SNAP_00023461
DpulILC-45124	PASA_GEN_8500007
DpulILC-45125	PASA_GEN_8500008
DpulILC-45126	fgenesh1_pg.C_scaffold_85000044
DpulILC-45127	PASA_GEN_8500009
DpulILC-45128	gw1.85.44.1
DpulILC-45129	PASA_GEN_8500024
DpulILC-45131	e_gw1.85.25.1
DpulILC-45132	SNA_jgi|JGI_CBNS4332.fwd|
DpulILC-45133	fgenesh1_pg.C_scaffold_85000051
DpulILC-45135	SNAP_00023471
DpulILC-45137	PASA_GEN_8500013
DpulILC-45138	e_gw1.85.45.1
DpulILC-45140	SNAP_00023476
DpulILC-45142	fgenesh1_pg.C_scaffold_85000057
DpulILC-45144	NCBI_GNO_8500062
DpulILC-45145	NCBI_GNO_8500063
DpulILC-45146	NCBI_GNO_8500064
DpulILC-45148	SNAP_00023484
DpulILC-45150	SNAP_00023487
DpulILC-45151	SNAP_00023488
DpulILC-45153	fgenesh1_pg.C_scaffold_85000063
DpulILC-45155	NCBI_GNO_8500069
DpulILC-45156	NCBI_GNO_8500070
DpulILC-45158	fgenesh1_pg.C_scaffold_85000066
DpulILC-45159	SNAP_00023495
DpulILC-45161	fgenesh1_pg.C_scaffold_85000069
DpulILC-45162	fgenesh1_pg.C_scaffold_85000070
DpulILC-45163	NCBI_GNO_8500077
DpulILC-45164	SNAP_00023503
DpulILC-45165	NCBI_GNO_8500079
DpulILC-45167	fgenesh1_pg.C_scaffold_85000073
DpulILC-45169	PASA_GEN_8500025
DpulILC-45170	SNAP_00023509
DpulILC-45172	e_gw1.85.51.1
DpulILC-45174	SNAP_00023511
DpulILC-45175	fgenesh1_pg.C_scaffold_85000075
DpulILC-45177	fgenesh1_pg.C_scaffold_85000076
DpulILC-45179	NCBI_GNO_8500085
DpulILC-45182	SNAP_00037322
DpulILC-45183	SNAP_00037323
DpulILC-45184	NCBI_GNO_85000003
DpulILC-45186	SNAP_00037326
DpulILC-45188	NCBI_GNO_850800001
DpulILC-45189	NCBI_GNO_85100001
DpulILC-45191	SNAP_00037328
DpulILC-45194	NCBI_GNO_851600001
DpulILC-45196	e_gw1.852.12.1
DpulILC-45198	fgenesh1_pg.C_scaffold_852000001
DpulILC-45199	e_gw1.852.24.1
DpulILC-45200	gw1.852.18.1
DpulILC-45202	NCBI_GNO_85200001
DpulILC-45205	PASA_GEN_85300001
DpulILC-45207	gw1.853.4.1
DpulILC-45208	SNAP_00045149
DpulILC-45214	PASA_GEN_85500001
DpulILC-45216	NCBI_GNO_85500002
DpulILC-45217	fgenesh1_pg.C_scaffold_855000003
DpulILC-45219	fgenesh1_pg.C_scaffold_855000004
DpulILC-45220	fgenesh1_pg.C_scaffold_8551000001
DpulILC-45223	gw1.856.1.1
DpulILC-45224	SNAP_00037343
DpulILC-45226	SNAP_00037345
DpulILC-45228	NCBI_GNO_856500001
DpulILC-45232	NCBI_GNO_85800001
DpulILC-45234	e_gw1.8587.2.1
DpulILC-45236	NCBI_GNO_85900001
DpulILC-45240	NCBI_GNO_8600001
DpulILC-45241	PASA_GEN_8600001
DpulILC-45243	PASA_GEN_8600034
DpulILC-45244	PASA_GEN_8600035
DpulILC-45245	NCBI_GNO_8600005
DpulILC-45247	PASA_GEN_8600036
DpulILC-45249	gw1.86.113.1
DpulILC-45251	fgenesh1_pg.C_scaffold_86000008
DpulILC-45253	SNAP_00023524
DpulILC-45255	PASA_GEN_8600037
DpulILC-45256	PASA_GEN_8600004
DpulILC-45258	fgenesh1_pg.C_scaffold_86000011
DpulILC-45260	e_gw1.86.77.1
DpulILC-45261	PASA_GEN_8600038
DpulILC-45262	fgenesh1_pg.C_scaffold_86000015
DpulILC-45264	PASA_GEN_8600005
DpulILC-45265	fgenesh1_pg.C_scaffold_86000016
DpulILC-45267	SNAP_00023538
DpulILC-45268	SNAP_00023539
DpulILC-45270	NCBI_GNO_8600021
DpulILC-45271	NCBI_GNO_8600022
DpulILC-45273	fgenesh1_pg.C_scaffold_86000019
DpulILC-45275	AST_NCBI_GNO_8600024
DpulILC-45276	AST_NCBI_GNO_8600025
DpulILC-45278	NCBI_GNO_8600027
DpulILC-45280	NCBI_GNO_8600028
DpulILC-45281	NCBI_GNO_8600029
DpulILC-45283	gw1.86.81.1
DpulILC-45285	SNAP_00023553
DpulILC-45286	NCBI_GNO_8600032
DpulILC-45288	SNAP_00023556
DpulILC-45289	PASA_GEN_8600040
DpulILC-45291	NCBI_GNO_8600035
DpulILC-45293	SNAP_00023560
DpulILC-45295	PASA_GEN_8600006
DpulILC-45296	SNAP_00023562
DpulILC-45297	NCBI_GNO_8600039
DpulILC-45298	PASA_GEN_8600008
DpulILC-45299	NCBI_GNO_8600041
DpulILC-45300	fgenesh1_pg.C_scaffold_86000031
DpulILC-45301	NCBI_GNO_8600042
DpulILC-45302	NCBI_GNO_8600043
DpulILC-45303	PIR_PASA_GEN_8600009
DpulILC-45304	PIR_NCBI_GNO_8600045
DpulILC-45305	PIR_NCBI_GNO_8600046
DpulILC-45307	e_gw1.86.10.1
DpulILC-45309	PASA_GEN_8600042
DpulILC-45311	SNAP_00023573
DpulILC-45313	NCBI_GNO_8600048
DpulILC-45314	estExt_fgenesh1_pm.C_860002
DpulILC-45315	fgenesh1_pg.C_scaffold_86000039
DpulILC-45316	SNAP_00023576
DpulILC-45317	SNAP_00023577
DpulILC-45318	fgenesh1_pg.C_scaffold_86000040
DpulILC-45319	NCBI_GNO_8600052
DpulILC-45321	estExt_fgenesh1_pg.C_860041
DpulILC-45322	NCBI_GNO_8600053
DpulILC-45323	NCBI_GNO_8600054
DpulILC-45324	gw1.86.109.1
DpulILC-45325	NCBI_GNO_8600056
DpulILC-45326	gw1.86.108.1
DpulILC-45327	SNAP_00023582
DpulILC-45328	NCBI_GNO_8600059
DpulILC-45329	e_gw1.86.128.1
DpulILC-45331	fgenesh1_pg.C_scaffold_86000045
DpulILC-45332	SNAP_00023586
DpulILC-45333	SNAP_00023587
DpulILC-45335	SNAP_00023588
DpulILC-45337	PASA_GEN_8600014
DpulILC-45339	NCBI_GNO_8600064
DpulILC-45340	SNAP_00023590
DpulILC-45342	SNAP_00023591
DpulILC-45343	fgenesh1_pg.C_scaffold_86000050
DpulILC-45344	estExt_fgenesh1_pg.C_860051
DpulILC-45345	estExt_Genewise1.C_860080
DpulILC-45346	NCBI_GNO_8600071
DpulILC-45348	PASA_GEN_8600046
DpulILC-45350	PASA_GEN_8600017
DpulILC-45352	gw1.86.34.1
DpulILC-45353	PASA_GEN_8600048
DpulILC-45354	e_gw1.86.5.1
DpulILC-45355	SNAP_00023601
DpulILC-45356	SNAP_00023602
DpulILC-45357	e_gw1.86.85.1
DpulILC-45358	SNAP_00023604
DpulILC-45359	fgenesh1_pg.C_scaffold_86000059
DpulILC-45361	fgenesh1_pg.C_scaffold_86000060
DpulILC-45363	fgenesh1_pg.C_scaffold_86000061
DpulILC-45365	estExt_fgenesh1_pg.C_860065
DpulILC-45366	gw1.86.103.1
DpulILC-45367	PEN_DpuGr31
DpulILC-45368	estExt_fgenesh1_kg.C_860005
DpulILC-45369	estExt_fgenesh1_kg.C_860012
DpulILC-45370	NCBI_GNO_8600085
DpulILC-45371	NCBI_GNO_8600086
DpulILC-45372	NCBI_GNO_8600087
DpulILC-45373	fgenesh1_pg.C_scaffold_86000091
DpulILC-45374	PASA_GEN_8600025
DpulILC-45376	SNAP_00023620
DpulILC-45378	NCBI_GNO_8600091
DpulILC-45380	SNAP_00023623
DpulILC-45382	SNAP_00023624
DpulILC-45383	PASA_GEN_8600049
DpulILC-45385	fgenesh1_pg.C_scaffold_86000096
DpulILC-45386	SNAP_00023627
DpulILC-45388	NCBI_GNO_8600099
DpulILC-45390	NCBI_GNO_8600100
DpulILC-45392	SNAP_00023633
DpulILC-45393	PASA_GEN_8600029
DpulILC-45394	gw1.86.97.1
DpulILC-45395	e_gw1.86.41.1
DpulILC-45397	NCBI_GNO_8600104
DpulILC-45398	NCBI_GNO_8600105
DpulILC-45400	NCBI_GNO_8600106
DpulILC-45401	NCBI_GNO_8600107
DpulILC-45402	SNAP_00023641
DpulILC-45404	SNAP_00023643
DpulILC-45406	SNAP_00023645
DpulILC-45408	PASA_GEN_8600031
DpulILC-45409	NCBI_GNO_8600111
DpulILC-45410	PASA_GEN_8600051
DpulILC-45412	NCBI_GNO_8600113
DpulILC-45414	estExt_fgenesh1_pg.C_860112
DpulILC-45415	SNAP_00023650
DpulILC-45416	fgenesh1_pg.C_scaffold_86000113
DpulILC-45417	NCBI_GNO_8600118
DpulILC-45418	PASA_GEN_8600032
DpulILC-45421	NCBI_GNO_86000001
DpulILC-45422	SNAP_00045182
DpulILC-45425	fgenesh1_pg.C_scaffold_861000001
DpulILC-45429	fgenesh1_pg.C_scaffold_8616000001
DpulILC-45431	NCBI_GNO_86300001
DpulILC-45432	NCBI_GNO_86300002
DpulILC-45438	NCBI_GNO_86400001
DpulILC-45439	SNAP_00037362
DpulILC-45443	fgenesh1_pg.C_scaffold_8643000001
DpulILC-45444	SNAP_00045203
DpulILC-45445	NCBI_GNO_86500001
DpulILC-45447	SNAP_00037367
DpulILC-45455	NCBI_GNO_866700001
DpulILC-45456	gw1.867.5.1
DpulILC-45458	fgenesh1_pg.C_scaffold_867000002
DpulILC-45460	NCBI_GNO_86700003
DpulILC-45463	NCBI_GNO_86800001
DpulILC-45467	e_gw1.8685.3.1
DpulILC-45468	fgenesh1_pg.C_scaffold_8686000001
DpulILC-45471	NCBI_GNO_869200001
DpulILC-45472	fgenesh1_pg.C_scaffold_8693000001
DpulILC-45474	NCBI_GNO_8700001
DpulILC-45476	e_gw1.87.160.1
DpulILC-45478	SNAP_00023659
DpulILC-45480	NCBI_GNO_8700004
DpulILC-45481	fgenesh1_pg.C_scaffold_87000006
DpulILC-45482	PASA_GEN_8700040
DpulILC-45483	NCBI_GNO_8700006
DpulILC-45484	PEN_DpuGr25
DpulILC-45485	estExt_fgenesh1_pg.C_870010
DpulILC-45486	fgenesh1_pg.C_scaffold_87000011
DpulILC-45487	SNAP_00023668
DpulILC-45488	SNAP_00023669
DpulILC-45490	NCBI_GNO_8700013
DpulILC-45492	fgenesh1_pg.C_scaffold_87000014
DpulILC-45494	NCBI_GNO_8700014
DpulILC-45495	estExt_fgenesh1_kg.C_870002
DpulILC-45496	NCBI_GNO_8700016
DpulILC-45497	estExt_fgenesh1_pg.C_870020
DpulILC-45498	estExt_Genewise1.C_870030
DpulILC-45499	fgenesh1_pg.C_scaffold_87000022
DpulILC-45500	SNAP_00023678
DpulILC-45501	SNAP_00023679
DpulILC-45503	SNAP_00023685
DpulILC-45505	e_gw1.87.116.1
DpulILC-45507	estExt_fgenesh1_pg.C_870026
DpulILC-45509	gw1.87.118.1
DpulILC-45510	gw1.87.39.1
DpulILC-45512	SNAP_00023691
DpulILC-45514	e_gw1.87.109.1
DpulILC-45516	fgenesh1_pg.C_scaffold_87000031
DpulILC-45518	fgenesh1_pg.C_scaffold_87000032
DpulILC-45519	SNAP_00023696
DpulILC-45520	NCBI_GNO_8700031
DpulILC-45522	e_gw1.87.173.1
DpulILC-45524	SNAP_00023700
DpulILC-45526	fgenesh1_pg.C_scaffold_87000037
DpulILC-45527	fgenesh1_pg.C_scaffold_87000038
DpulILC-45529	fgenesh1_pg.C_scaffold_87000039
DpulILC-45530	PASA_GEN_8700046
DpulILC-45531	PASA_GEN_8700004
DpulILC-45532	NCBI_GNO_8700041
DpulILC-45533	PASA_GEN_8700005
DpulILC-45535	SNAP_00023712
DpulILC-45536	PASA_GEN_8700007
DpulILC-45537	estExt_fgenesh1_kg.C_870009
DpulILC-45538	PIR_fgenesh1_kg.C_scaffold_87000012
DpulILC-45539	SNAP_00023714
DpulILC-45540	PASA_GEN_8700009
DpulILC-45542	fgenesh1_pm.C_scaffold_87000010
DpulILC-45543	PASA_GEN_8700048
DpulILC-45545	PEN_Dpugr23
DpulILC-45546	SNAP_00023720
DpulILC-45548	NCBI_GNO_8700052
DpulILC-45549	PEN_DpuGr20
DpulILC-45551	PEN_DpuGr19
DpulILC-45553	NCBI_GNO_8700055
DpulILC-45554	PASA_GEN_8700049
DpulILC-45555	SNAP_00023726
DpulILC-45556	fgenesh1_pg.C_scaffold_87000068
DpulILC-45557	fgenesh1_pg.C_scaffold_87000069
DpulILC-45558	SNAP_00023729
DpulILC-45560	PEN_DpuGr17
DpulILC-45561	PEN_DpuGr18
DpulILC-45562	fgenesh1_pg.C_scaffold_87000073
DpulILC-45564	fgenesh1_pg.C_scaffold_87000074
DpulILC-45566	SNAP_00023733
DpulILC-45567	NCBI_GNO_8700065
DpulILC-45569	e_gw1.87.25.1
DpulILC-45570	fgenesh1_pg.C_scaffold_87000080
DpulILC-45571	PASA_GEN_8700011
DpulILC-45572	NCBI_GNO_8700069
DpulILC-45573	fgenesh1_pg.C_scaffold_87000083
DpulILC-45575	e_gw1.87.87.1
DpulILC-45576	PASA_GEN_8700012
DpulILC-45577	PASA_GEN_8700051
DpulILC-45579	estExt_Genewise1.C_870088
DpulILC-45580	PASA_GEN_8700013
DpulILC-45581	e_gw1.87.60.1
DpulILC-45582	PASA_GEN_8700014
DpulILC-45583	NCBI_GNO_8700077
DpulILC-45584	PASA_GEN_8700015
DpulILC-45585	fgenesh1_kg.C_scaffold_87000018
DpulILC-45586	PASA_GEN_8700054
DpulILC-45587	estExt_fgenesh1_kg.C_870020
DpulILC-45588	estExt_Genewise1.C_870106
DpulILC-45590	SPA_estExt_Genewise1Plus.C_870109
DpulILC-45591	JAA_estExt_Genewise1Plus.C_870112
DpulILC-45592	SNAP_00023748
DpulILC-45593	SNAP_00023749
DpulILC-45595	SNAP_00023750
DpulILC-45597	NCBI_GNO_8700086
DpulILC-45599	NCBI_GNO_8700087
DpulILC-45600	PASA_GEN_8700022
DpulILC-45601	PASA_GEN_8700056
DpulILC-45602	estExt_Genewise1Plus.C_870118
DpulILC-45603	PASA_GEN_8700057
DpulILC-45604	PASA_GEN_8700058
DpulILC-45605	NCBI_GNO_8700093
DpulILC-45607	fgenesh1_pg.C_scaffold_87000113
DpulILC-45609	fgenesh1_pg.C_scaffold_87000114
DpulILC-45611	fgenesh1_pg.C_scaffold_87000115
DpulILC-45613	e_gw1.87.159.1
DpulILC-45615	SNAP_00023768
DpulILC-45616	PASA_GEN_8700024
DpulILC-45617	PASA_GEN_8700060
DpulILC-45618	PASA_GEN_8700025
DpulILC-45619	estExt_Genewise1Plus.C_870139
DpulILC-45620	fgenesh1_pg.C_scaffold_87000129
DpulILC-45622	fgenesh1_pg.C_scaffold_87000132
DpulILC-45624	SNAP_00023780
DpulILC-45625	fgenesh1_pg.C_scaffold_87000134
DpulILC-45626	PASA_GEN_8700063
DpulILC-45628	estExt_fgenesh1_pg.C_870134
DpulILC-45630	gw1.87.156.1
DpulILC-45631	estExt_fgenesh1_pg.C_870137
DpulILC-45633	NCBI_GNO_8700110
DpulILC-45634	NCBI_GNO_8700111
DpulILC-45635	estExt_Genewise1Plus.C_870179
DpulILC-45636	PASA_GEN_8700066
DpulILC-45637	NCBI_GNO_8700115
DpulILC-45638	NCBI_GNO_8700116
DpulILC-45639	NCBI_GNO_8700117
DpulILC-45640	PEN_DpuGr13
DpulILC-45642	PEN_DpuGr14
DpulILC-45644	NCBI_GNO_8700120
DpulILC-45645	NCBI_GNO_8700121
DpulILC-45647	gw1.87.47.1
DpulILC-45648	PASA_GEN_8700033
DpulILC-45649	PASA_GEN_8700034
DpulILC-45651	fgenesh1_pg.C_scaffold_87000148
DpulILC-45653	PASA_GEN_8700035
DpulILC-45654	fgenesh1_pg.C_scaffold_87000150
DpulILC-45655	fgenesh1_pg.C_scaffold_87000151
DpulILC-45657	PASA_GEN_8700036
DpulILC-45658	PASA_GEN_8700068
DpulILC-45659	NCBI_GNO_8700130
DpulILC-45660	NCBI_GNO_8700131
DpulILC-45661	PASA_GEN_8700038
DpulILC-45663	PASA_GEN_8700070
DpulILC-45664	estExt_fgenesh1_pg.C_870157
DpulILC-45666	SNAP_00045234
DpulILC-45670	fgenesh1_pg.C_scaffold_872000001
DpulILC-45672	SNAP_00045250
DpulILC-45674	NCBI_GNO_87300001
DpulILC-45679	NCBI_GNO_874900001
DpulILC-45681	fgenesh1_pg.C_scaffold_875000001
DpulILC-45683	NCBI_GNO_87500002
DpulILC-45684	NCBI_GNO_875300001
DpulILC-45687	NCBI_GNO_87600001
DpulILC-45689	fgenesh1_pg.C_scaffold_876000002
DpulILC-45691	NCBI_GNO_87700002
DpulILC-45692	NCBI_GNO_87700003
DpulILC-45694	NCBI_GNO_87700004
DpulILC-45697	NCBI_GNO_87800003
DpulILC-45698	SNAP_00037414
DpulILC-45700	NCBI_GNO_878200001
DpulILC-45704	SNAP_00023811
DpulILC-45705	fgenesh1_pg.C_scaffold_88000002
DpulILC-45707	fgenesh1_pg.C_scaffold_88000003
DpulILC-45708	fgenesh1_pg.C_scaffold_88000004
DpulILC-45709	SNAP_00023820
DpulILC-45710	SNAP_00023821
DpulILC-45711	SNAP_00023822
DpulILC-45713	fgenesh1_pg.C_scaffold_88000006
DpulILC-45714	PASA_GEN_8800002
DpulILC-45716	SNAP_00023836
DpulILC-45718	PASA_GEN_8800036
DpulILC-45719	fgenesh1_pg.C_scaffold_88000009
DpulILC-45721	SNAP_00023838
DpulILC-45723	PASA_GEN_8800003
DpulILC-45724	fgenesh1_pg.C_scaffold_88000012
DpulILC-45725	fgenesh1_pm.C_scaffold_88000001
DpulILC-45726	fgenesh1_pg.C_scaffold_88000014
DpulILC-45727	SNAP_00023844
DpulILC-45728	fgenesh1_pg.C_scaffold_88000016
DpulILC-45730	NCBI_GNO_8800015
DpulILC-45731	NCBI_GNO_8800016
DpulILC-45733	e_gw1.88.23.1
DpulILC-45734	NCBI_GNO_8800018
DpulILC-45736	PASA_GEN_8800008
DpulILC-45737	NCBI_GNO_8800020
DpulILC-45738	PASA_GEN_8800009
DpulILC-45740	fgenesh1_pg.C_scaffold_88000025
DpulILC-45742	SNAP_00023853
DpulILC-45744	fgenesh1_pg.C_scaffold_88000026
DpulILC-45746	e_gw1.88.36.1
DpulILC-45748	fgenesh1_pg.C_scaffold_88000028
DpulILC-45749	fgenesh1_pg.C_scaffold_88000029
DpulILC-45750	PASA_GEN_8800038
DpulILC-45752	estExt_Genewise1Plus.C_880022
DpulILC-45754	PASA_GEN_8800010
DpulILC-45755	estExt_Genewise1Plus.C_880027
DpulILC-45756	NCBI_GNO_8800026
DpulILC-45758	SNAP_00023862
DpulILC-45759	estExt_Genewise1.C_880036
DpulILC-45760	PASA_GEN_8800042
DpulILC-45762	estExt_Genewise1.C_880039
DpulILC-45764	e_gw1.88.19.1
DpulILC-45766	fgenesh1_pm.C_scaffold_88000009
DpulILC-45768	NCBI_GNO_8800034
DpulILC-45769	PASA_GEN_8800018
DpulILC-45770	estExt_fgenesh1_kg.C_880012
DpulILC-45771	PASA_GEN_8800043
DpulILC-45772	fgenesh1_pg.C_scaffold_88000059
DpulILC-45773	NCBI_GNO_8800039
DpulILC-45775	PASA_GEN_8800021
DpulILC-45776	NCBI_GNO_8800041
DpulILC-45778	NCBI_GNO_8800042
DpulILC-45779	estExt_Genewise1Plus.C_880060
DpulILC-45780	fgenesh1_pg.C_scaffold_88000067
DpulILC-45781	estExt_fgenesh1_pg.C_880068
DpulILC-45782	fgenesh1_pg.C_scaffold_88000069
DpulILC-45784	AST_NCBI_GNO_8800048
DpulILC-45785	NCBI_GNO_8800049
DpulILC-45787	NCBI_GNO_8800050
DpulILC-45788	PASA_GEN_8800025
DpulILC-45789	PASA_GEN_8800044
DpulILC-45790	PASA_GEN_8800026
DpulILC-45791	NCBI_GNO_8800054
DpulILC-45792	PASA_GEN_8800045
DpulILC-45794	estExt_Genewise1Plus.C_880080
DpulILC-45796	fgenesh1_pm.C_scaffold_88000018
DpulILC-45797	NCBI_GNO_8800058
DpulILC-45798	NCBI_GNO_8800059
DpulILC-45800	NCBI_GNO_8800061
DpulILC-45801	estExt_Genewise1.C_880090
DpulILC-45802	SNAP_00023894
DpulILC-45804	fgenesh1_pg.C_scaffold_88000090
DpulILC-45805	fgenesh1_pg.C_scaffold_88000091
DpulILC-45807	fgenesh1_pg.C_scaffold_88000092
DpulILC-45809	NCBI_GNO_8800065
DpulILC-45811	NCBI_GNO_8800066
DpulILC-45812	NCBI_GNO_8800067
DpulILC-45814	SNAP_00023899
DpulILC-45816	NCBI_GNO_8800069
DpulILC-45817	NCBI_GNO_8800070
DpulILC-45819	SNAP_00023902
DpulILC-45820	fgenesh1_pg.C_scaffold_88000098
DpulILC-45821	SNAP_00023904
DpulILC-45823	fgenesh1_pg.C_scaffold_88000100
DpulILC-45824	PASA_GEN_8800051
DpulILC-45826	PASA_GEN_8800052
DpulILC-45828	NCBI_GNO_8800075
DpulILC-45829	NCBI_GNO_8800076
DpulILC-45831	NCBI_GNO_8800077
DpulILC-45833	SNAP_00023920
DpulILC-45834	SNAP_00023921
DpulILC-45835	SNAP_00023922
DpulILC-45837	fgenesh1_pg.C_scaffold_88000109
DpulILC-45841	fgenesh1_pg.C_scaffold_881000002
DpulILC-45842	NCBI_GNO_88100003
DpulILC-45843	NCBI_GNO_88100004
DpulILC-45845	NCBI_GNO_88100005
DpulILC-45846	NCBI_GNO_881200001
DpulILC-45851	SNAP_00037426
DpulILC-45853	e_gw1.882.3.1
DpulILC-45854	NCBI_GNO_882900001
DpulILC-45856	NCBI_GNO_88300001
DpulILC-45859	NCBI_GNO_884200001
